nPsoRun,n_iter,S,fgbest,optDes
254,7420,300,0.6062509401177835,[-1.0 1.0 0.8169482233511566; -0.9999098013431659 -1.0 -0.7913290362182855; 0.21085287433779248 0.1229089166873864 0.6323418660592242; -0.9999999985974474 -0.36289164201253593 0.9099786945949132; 1.0 0.999999988010175 0.15651129031952307; 0.8526565809903177 0.6172296663122362 -0.9999999999641168; 0.9999999961301144 -0.9999998326145091 0.9999999938657247; 0.5342147871522075 -0.8931828131696486 -0.999999989138192; 0.99999999846239 -0.5774961554334993 -0.10606287175424882; -0.1553522449489979 -0.9999999987935795 0.6267262522641555; -0.9999999999988393 0.4147902030164369 -0.9999999818806173; -0.12473491950902899 -0.047474801170539795 -0.12720188100711408; -0.3207809799668327 0.9988931604466419 -0.40525689824681177; 0.4775204755428657 0.976360527877495 0.9999999999999305]
255,3598,300,0.605845920544795,[0.7508033221519362 0.044328941959830725 0.13201179096619245; -1.0 0.7273916936797962 0.0616992895867515; 0.7233768731290431 -0.9999999995833684 -0.5493137814865086; -1.0 -0.9999997758164554 -0.9742573829579007; 0.9999999738772795 1.0 -1.0; -0.6373018821174511 0.8435821606585036 0.999999999999885; -0.08143801354657748 -0.11090405671015273 -0.20941456013685852; -0.1070033088165105 -0.6150321733602053 0.9999999495550999; -0.6802195924848332 0.6016826884146397 -1.0; -0.9999886902475275 -0.9015839547461565 0.5908869531103076; 0.9843109504592066 -0.12421097216967318 -0.9999999970665706; 0.12726626530984833 0.9999999985752274 -0.013523298613384858; 0.9999999998181609 -0.9999995755485991 0.9884344354041528; 1.0 0.8634789735514993 0.999992306510091]
256,5460,300,0.6071715054995118,[1.0 -0.9999999999999083 0.8274016480536597; -0.8103829121110955 1.0 0.3685723806111855; -0.9843359397779259 0.9847203632189098 -0.999999997420237; 1.0 0.5052787541524801 0.07302245407098698; 0.3857804017142215 -0.19727262331245723 0.9999999414077879; -0.21640045726382615 -0.721455809678857 0.0769051350395861; -0.9999999998266771 -1.0 0.9968542063401638; -0.9999999999994924 -0.6626781671947993 -0.9906011358537101; 0.2529954967341126 -0.999999999988514 -0.99999999992662; 0.9094139672705396 0.9999999999986694 0.9999999989010593; -0.1215413218443608 0.11839604134784011 -0.19725437047227257; -0.9093880320867122 0.176856934808396 0.9999999999950997; 0.9999999999886627 -0.3959414212574286 -0.8540390226986988; 0.5075328194546244 0.9999999676810442 -1.0]
257,2409,300,0.5737548447419552,[0.9999999979957355 1.0 0.3686891489926146; -0.12336138827395729 0.10178611684931145 -0.1319672437742091; -0.9999962643578876 -0.7065589235655892 -1.0; 0.5140915016646973 0.9999998740056231 -1.0; -0.9999999409415709 -0.9999999988859521 0.16428987608912377; -0.12879881685545314 0.09991730468973528 -0.1256504997567403; 0.3047658763893467 -0.9999998733055223 0.48466830171190806; -0.9999999014900702 1.0 0.5465992377285439; -0.937625855437041 -0.45735332758406366 0.9999996952530219; -0.9992614867757582 0.9999971157708981 -1.0; 1.0 -0.12234438518596764 -0.6113862815457733; 0.6170544809444467 -0.999999997761986 -0.9999998595377216; 0.04541165425819311 0.7422698789572159 0.9999980449228915; 1.0 -0.424421023684526 0.9999999998903919]
258,3163,300,0.5360305531279521,[-0.9999997387489792 0.9999999927699398 -0.9999998571212255; 0.0019666496909071644 -0.9894925681560257 0.005810810757564408; -0.9999892030005628 0.9999999204714096 0.9999998943391957; -0.9898907301767609 0.006058173921642957 0.005734691255706287; 0.9913896839030635 0.004339647990743723 0.00792246804173722; 0.9999999636865938 -1.0 0.9999998718239905; 0.9999994370540478 -0.9999998771532667 -0.9999989111297539; -0.9999997681008695 -0.9999999702580183 -0.9999999950906088; 0.0030024481728840023 0.006310180495409188 0.9921774662310154; -0.9999999961294309 -0.9999986993423379 1.0; 1.0 0.9999997943705662 -0.9999969355499579; 0.004012465193410671 0.9917744410068521 0.007633005547757821; 0.9999999700852105 0.9999991475169682 0.9999998044012549; 0.004027567671186471 0.0028708014448500193 -0.9890561914187164]
259,2472,300,0.580016282102688,[0.9999960330415483 0.999946924538841 0.40655433646557326; 0.7706120157696162 -0.8791191839291873 -0.9999999835426368; 0.024168241330395232 -0.8078338184512824 0.999959271796744; -0.9943316320103884 -0.9999721563555054 0.33593362762401857; 0.9996698102418443 0.9400096069478494 -0.9999986854930788; -0.9999825898560997 -0.9996276436092041 -0.9999533640490338; 0.9999999653696645 -0.9999893561464254 0.284847269988142; 0.07147565526063905 -0.021162839153804115 -0.3528287243019844; 0.0655258565145593 -0.03323327722271765 -0.1054411368051432; -0.999985812298139 0.3475134970322476 0.999999819365684; -0.21388274159896667 0.999999813824568 0.7217400261700193; 0.9999708279644631 -0.07914653188229435 0.999999799846875; -0.9999981948150791 0.34294735254234515 -0.35695713556147446; -0.6866920805878886 0.999997593809538 -0.9999125816553035]
260,1024,300,0.5975639822598866,[-0.21677243834490764 0.9999901032148572 0.23836206220726955; -0.016201880811355172 -0.9999994779936126 -1.0; 0.17876218192392423 -0.028107665119258538 -0.129428731118532; -0.999836211534557 -0.9971841629319078 0.8262986178225418; -0.9999469241648673 -0.7273568373827128 -0.9758734009275457; 0.8274064613266379 0.9998384047885475 -0.9999996722852683; 0.9999945103778038 0.9999792536013217 0.7553086718681403; 0.43747516317865026 0.19995104652804432 0.9999999084854831; -0.5401115390905437 -0.028613537617794785 -0.007769397407234787; -1.0 0.8569306512828466 1.0; 1.0 -0.9776511692300945 0.22147677237244576; -1.0 0.9387314987586606 -0.9999940776020666; 0.37155429316506655 -0.9998525823166428 0.9999999887621003; 1.0 -0.6540069354513597 -0.998923454603351]
261,2683,300,0.5741375369372173,[-0.9999909452847205 -0.9999958768084878 -0.0644370813876261; 0.04982416751572825 0.008602759134520483 0.018817189826293174; -0.9999721387568515 0.13353036671950716 0.8422525142190309; -0.3246553770332752 0.9999999620439494 0.871939546397748; -0.41053345297933197 -0.9999999812832319 0.9999978579329436; -0.9999996586745988 0.999999797117878 -0.7871615887285202; 0.4009812276678903 -0.9999985727228462 -0.9999897894613741; 0.8599111961760892 -0.5078969663358887 0.9999308665805182; 0.40072505069811415 0.9963404884896054 -0.6898835625626787; 1.0 1.0 0.8681461805100704; 0.9999999528765654 0.24658620937925071 -0.999998576892148; 0.04496462127690414 0.008905955233613382 0.023328880915005658; -0.8726219860871653 -0.22797451992010107 -0.9999998464869696; 0.9999978396607371 -0.9860430867280628 -0.06605261921574776]
262,2295,300,0.6088014893364476,[-0.9999999679442182 -0.027240834664007545 0.010940140882790952; -0.9999999577586357 -0.9999999935385094 -0.7480986571095414; -0.11270696255479318 0.7565899845597097 -0.119978962079672; 0.9945434635864234 -0.08104569042783275 -0.9999999344564682; -0.9999994314388245 0.9972040742545611 0.999999121806329; 0.9699813318114752 -0.9999999599377963 -0.4113853284371975; 0.01762683106317156 -0.12313994298132754 0.2659172208127911; 0.9998695674042808 0.9999755882867163 -0.8539777470675401; -0.9999999548240694 0.9988411024394959 -0.9999999816111992; 0.9999997912417851 0.5396545807122916 0.9820406246569054; 0.8708975326337887 -0.9999777050484067 0.999996393820364; -0.2734997581568796 -0.3903849089361093 -0.9999946465022491; -0.9229753342072275 -0.9940069262272637 0.9999976760598859; 0.20257914913816855 0.9999844820650821 0.9999733239340395]
263,1844,300,0.5885841808296872,[-0.30452698742333645 -0.486356372015622 -0.15949063244816486; 0.42483509980843787 0.33153047804166214 -0.9999795488159667; 0.9938779652213713 -0.9999958977447646 -0.9999999386291023; -0.996437108160263 -1.0 0.9994432563310021; -0.999998610667924 0.294967672451437 0.9999988721078098; 0.5808920653244821 -1.0 0.9999928793157045; 0.015692412912439137 0.9999976688548358 0.9999756597483997; -0.8158207386500912 0.9999997962922681 -0.04530520783373463; -0.9999917456673393 -0.9999995400372053 -0.9997283082413968; -0.08973319040135351 -0.12889316096334352 0.038938690473865584; 0.9999667407246866 -0.64755142722199 0.15081667876873653; 1.0 1.0 -0.5938243088018392; -1.0 0.5142275667954547 -0.9999994657013751; 1.0 0.6475444272939268 0.9981729003925865]
264,9828,300,0.5858269881783932,[-0.9999999999443724 0.9999999999466832 1.0; -0.9793174185656861 -0.9999999999819047 0.6609783367668354; -0.9999999994895722 -0.40008918257506587 -0.6787639407234596; -0.9999999997107388 0.8175891669487021 -0.39029035389403405; -0.3741898726449741 0.9999999988909154 -0.9999999999998903; 0.9999999952666235 -0.34072019192963987 -0.9999999966171597; 0.9999999818227553 -0.6615133456781643 0.999999999999996; -0.4512649864203103 -0.22868978164336262 0.9999999996053885; 0.20134487774122134 0.07662756855705126 -0.009338300344973962; 0.20631251655944477 0.5445348170929362 0.23494321262897833; 0.9999999999827327 0.9967216892404432 -0.8191922284572432; 0.9993318588415604 0.9999999998822232 0.9999999999985613; -0.11993050793036034 -0.9999999521634961 -0.9999999950689133; 0.6177299332766198 -1.0 0.015094919252306199]
265,1394,300,0.5609890820202863,[0.9942372294391485 0.7981662794429968 -1.0; 0.9999898591179796 -0.14857696104687132 0.11366860971220137; 0.9999989771506518 0.999999992291777 0.9999993457204593; 0.9999966386613917 -0.9999996858186249 0.999998409151301; 0.8543650446886943 -0.9863070980739485 -0.9999979688788776; -0.9999881171834737 0.16022572108808167 0.04110431385831352; -1.0 -0.9999976334907671 0.9999998965314304; -0.9661219293657972 -0.8460514562072164 -0.9999994707762875; -0.15984317068861437 -0.9999772575019658 0.07045392436596414; -0.018695515279455562 0.002237091908048606 0.9999696431322674; 0.0019080393553449352 0.003368744692155904 0.7766168191671531; -0.9999995229145088 1.0 1.0; -0.7907076846022405 0.96167153533717 -1.0; 0.126097977043162 1.0 0.06739350071551234]
266,3683,300,0.5407748483563962,[-0.015860434891704227 0.9989492733679411 -0.015795730085162354; 0.9259118057800662 0.013851838314487878 0.010783404310837075; -0.9999999999921896 0.9999999999818702 0.9999999999837046; 0.9999999998839438 0.9042122306450084 0.9999999998746467; -0.9999999998406497 -0.9999999999999717 -0.9999999996423573; -0.9999798572888845 -0.006964126126586951 0.006270398658717018; -1.0 -0.829703082229045 0.9999999976020749; 0.009513775911144596 0.012981419680689003 0.926029058716279; -0.00023281251834679368 -0.987725385396162 -0.0032970722890633803; 0.9999999997896858 -0.8301728782413383 -0.9999999999905697; 0.0032719054652912143 -0.0065041403581368226 -0.9995881220711682; 0.9999999999977891 -0.9999999999949424 0.9999999998521084; -0.9999999999790522 0.7836257467431041 -1.0; 0.9999999998846487 0.9999999955859667 -0.9999999998612221]
267,1484,300,0.5865337656845853,[-0.24375995791210475 0.10636577548668491 0.9999913549843348; 0.8854093820099957 -0.9999997237731162 -0.9999999084797646; 0.7547503394269809 0.9999888054254535 -1.0; 0.9999997208498969 -0.4120008850656525 0.9999984734552615; -0.9999994907464641 -0.732908024536218 0.00020218526067080592; -0.9999982547824765 1.0 -0.9867349523346434; -0.07748780759707673 0.07283258336544379 -0.27272227122247394; 1.0 0.9999978298889048 0.9999828415501514; 0.07659457850117316 0.999998761333931 0.27231593039339763; -0.6862851784277021 -0.5741891222011942 -0.9999992477942786; -0.6439194981723952 -0.9999997478896772 0.9999946944636138; 0.4693997613352571 -0.9999955345476599 0.18160721891375084; -0.9999996357294912 0.999823273265673 0.8274158706355476; 0.9999999960655855 0.04972190556453486 -0.3158578991550323]
268,5313,300,0.5757496652147495,[-0.9999995982283874 0.9999999998183661 -0.33439553026920055; 0.25106032371734066 -0.9999999911140413 0.9999986214914736; 0.9999996773368803 0.9259159681627398 -0.29989708723030994; -0.1135549842190735 -0.9950114378719682 -0.6995362439659067; -0.9453823025820185 -0.014472759151538128 1.0; 0.9999984954356078 -0.8655514749049016 -1.0; 0.019135886254163875 0.009358371016803084 0.029985296436596885; 0.9999997051947064 0.5588321482627707 1.0; 0.02005192440987407 0.010057339300601527 0.030460417850940273; -0.9999999639702799 -0.9999993713513627 0.43460654845144564; -0.9999992144085473 -0.11196589665863597 -0.9999964434793661; 0.18409113454158088 0.7737847296387573 -0.9999999048901212; 0.9999980820838394 -0.8470696434740127 0.2674828771604135; -0.48331988888417593 0.999999235631905 0.9034108153574592]
269,1280,300,0.5407353272362021,[0.0164813200233571 -0.9830669232815306 -0.015620810403045656; 0.9999989097999732 0.8421392906974128 0.9999594320826033; -0.9999839711579351 0.9999992868727015 0.999975635989574; 0.9807453007111469 0.012989484590684056 0.009858456965192957; 0.9999997433471378 -0.9999998007035692 0.9999962634257903; -0.9298780023970052 0.001009346026259371 0.005824432530405253; 0.00212075053608353 0.00032103903946764623 0.9186919633122339; 0.999999102131806 -0.7609792908110955 -0.99999800752469; -0.004555302386902689 0.01593305552491165 -0.9999629373947286; -0.009450214092614363 0.9999902641714948 0.002565792434677836; 0.999999830308528 0.9999994268472772 -0.9933795020541253; -0.9999988715203211 0.8089368196350752 -0.9999972220271145; -0.9999995386350595 -0.8725124204586813 0.999999937274253; -0.9999987714037907 -0.9999937306671323 -0.9999937884404156]
270,7571,300,0.6038448767139362,[-0.18548808739507508 -0.9999999906690807 -0.04485171022541228; 0.9999999999918864 -0.6212361656636551 0.8695796334159052; -0.06289562634430354 -0.9999999987114853 0.9999999996648183; 0.03448534546700357 -0.26852169141488325 -0.9999999957911297; -0.9999999999924225 -0.4530324543242123 0.9999999999773022; 0.9999991145378714 1.0 0.7536000860984682; -0.999999938115494 0.5169248117505799 -0.02509803841768749; 0.134414600882026 0.08850081889239216 -0.13429815716031024; -0.9999999999026739 -0.9999797687100226 -0.9999998586194803; 0.9999999999999155 0.9291807980436415 -0.9401950735780714; -0.8352664167086736 0.9999999975269757 0.9999999999998107; -0.7783752421075382 0.9999959000908959 -0.999999514930679; 0.9999999077972943 -0.999999796690661 -0.8343827711859091; 0.07904482292543302 0.21666399029243796 0.5876637857680368]
271,1749,300,0.5726462208493844,[-0.9999999653763916 1.0 -0.5183913580286479; -0.09973114544130374 0.12600680157164695 0.12837093474948116; -0.09725426048651735 0.1224565583161445 0.12382730129580942; -0.6910000197168616 -0.03168199712923849 -1.0; 0.9999994420284664 0.9999999561530829 -0.22140925918260848; 1.0 -0.5690806748478194 0.9999970376668961; 0.21460190955456943 -1.0 0.5457924659466604; -0.9999982469170944 0.8818050179667744 0.9999979051420175; -1.0 -0.626841235254597 0.9999996715088477; 0.7942054920234225 0.9942188419761806 0.9999999993797052; 1.0 -0.23495727468127345 -0.5478126480203643; 0.3036120770406197 0.9882688502562584 -1.0; 0.5068449372583517 -0.9999996028476948 -0.9999900787324018; -1.0 -0.9999992829065147 -0.46108253461135823]
272,1402,300,0.6000324811635949,[-0.8308641418475059 -0.5443629519651763 0.05009125239914688; 0.41169322837453676 0.9999994701748589 -0.036545815347111654; -0.9999996176018624 0.9065134186691921 0.9838471395574809; 0.5543163545090184 -0.9999992550107868 -0.9999991868614733; -0.10382284416956235 -0.019484215664733507 -0.01278120929591328; -0.9999965052370962 0.9345701165392468 -0.9999983436309122; 0.9999991335558593 -0.031189645999352263 -0.37220524924075243; -0.14139916622402515 0.1933956236381176 -0.9999999352252628; 0.024339762198142424 0.9500163982800762 0.9993689948529204; 0.9999999995861183 0.9999982701351673 -0.9999998478908764; -0.6117714005592114 -0.7717627308255729 0.9999999849673702; 0.9999996226985778 0.23586967709886258 0.999999644473395; 0.8133107056094339 -0.9999991682723944 0.7925803527298813; -0.9999998983848679 -0.9999670800538041 -0.9782534703425979]
273,5566,300,0.5614087759608198,[0.9999999997040011 -0.9999999122713248 0.9999999635069773; 0.00015423552487214606 -0.7996727362304319 0.01263892017868276; 0.9999999951824834 -0.14042219237483244 -0.0933332366149468; 0.9880562996814383 0.9999945463119099 0.8289042958933872; -0.8777250786063662 1.0 0.8801338042585194; -0.9999999899191253 -0.10529990092525002 0.054919006856986495; -0.9999981299689872 -0.9999994197234486 1.0; -0.9812970319388644 1.0 -0.9197265417439742; -0.01725549534760877 -0.999991070798946 0.02880747982916153; 0.9999999994502943 -0.9999949217002088 -0.9999997429465376; -1.0 -0.999999990262386 -0.9999997766555438; -0.06670440307812743 -0.039843467765491754 -0.9999987251372952; 0.053806092317672326 0.005844204540491304 0.9999998620502631; 0.9384889514999 0.9999999545634296 -0.9959527608041507]
274,1623,300,0.587658852635362,[-0.8150030373721109 0.9999921891184811 -0.815574180052685; -0.14558064469321932 -0.9999529051475851 -0.9999801536838456; -0.999999989436683 -0.9999964963507926 -0.16721150964323217; 0.9999999920272669 0.99999723205432 -0.9999996706946576; -0.9999648977920729 -0.22855383558489153 -0.9999988941347046; 0.9999989958910317 -0.9999930051918046 -0.9225724413412615; 0.9999913100819168 0.9999997642892802 0.9999995052634484; -0.9915303576900043 -0.999999241415763 0.9999942291563451; 0.9999876557648505 -0.9999998270614717 0.9999968913027002; 0.23801427179586 0.9999906458134337 0.2398289542637417; 0.9999614537568795 -0.028496272080053432 -0.10725567156405767; -0.07046981809608231 -0.10826181451953629 -0.05557717061097294; -0.08919399108171988 -0.07967132935170056 0.9999950212150399; -0.9999938755249609 0.9999991477263785 0.9999999963933819]
