nPsoRun,n_iter,S,fgbest,optDes
474,2829,300,0.4454371225823872,[-0.10668306085253818 -0.04572222473128845 -0.02731679037720175; -0.9999999766859688 0.9999999710335546 -0.9999999956637877; 0.9999999964563572 -0.9999999895869027 0.5919405110769476; 0.5461769460324407 -1.0 -0.9999999991686571; -0.20498822302516717 0.11268867911052158 -0.9999998712397219; 0.5733915334702644 0.9999999892488689 -0.11208178506959425; -0.9999999999079691 -0.9999999822406925 0.41037536182174883; 0.26833702362089484 0.9999999764587217 0.9999999962911854; 0.9999999986474234 0.9999999961972459 -0.9999999941659858; -0.9999999633140455 0.9999999995284747 0.3783599890763754; -0.10049837078011105 -0.999999999397254 0.9999999996603857; -0.9999999988873152 -0.9999999768423388 -0.999999998921686; -0.10571890385953843 -0.04174484144850935 -0.025248248775818178; 0.9999999977563447 0.2654392438350812 0.9999999993285102; 0.9999999995359695 -0.20568058335410758 -0.6582601103331119; -0.9999999844362556 -0.04637200098410287 0.9999999993518272]
475,2853,300,0.42220395829711194,[-1.0 -0.007990516107575145 -0.04808090472068249; 0.9999999999991935 -0.9999999999979526 0.9999999999999777; -0.02133236461603351 -0.016255757442503856 0.9999999999999695; -0.003152062646720271 0.00594627797257239 -0.9999999999991879; 1.0 0.9999999999983378 -1.0; -0.06616671692658099 0.021415287148420666 -0.0019172261193712912; -0.999999999998143 0.9999999999686884 -0.9999999999979559; -0.0063722796172825495 -1.0 0.03437014927152011; 0.8389798351944188 -0.1591963452244472 -0.029816082370519546; -0.9999999999952643 -0.9999999999938372 0.9999999999989064; 0.9999999999972708 0.12653326450915867 -0.028885590160723677; -0.9999999999993816 0.999999999998262 0.9999999999936217; 0.9999999999984556 -0.9999999999710928 -0.9999999999988682; 0.99999999999361 0.9999999999962361 0.9999999999912504; -1.0 -0.9999999999953579 -0.9999999999816112; -0.02541555447591775 0.9999999999982037 0.0554846773562924]
476,4151,300,0.42643517553224325,[-0.9999999999996884 -0.06936779360984971 0.09083020751416149; 0.054217454667567916 -0.9999999999999674 0.011307026723489173; 0.9999999999996163 -0.058416400639098434 0.04726522795403396; -0.05214344631775144 -0.17295606689473855 -0.9999999999989956; 0.9999999999902555 0.9999999999755294 1.0; -9.734403607040493e-5 0.024409564834323574 -0.03188530190322444; 0.03012156541433655 0.9999999999990667 0.19108846736855747; -0.9999999170161674 -0.9999999999967856 1.0; -0.9999999999908726 -1.0 -0.9999999998861432; 0.9999999999290689 1.0 -1.0; -0.026135612872845295 -0.04573313575862469 0.9999999999878961; 0.004015452681169206 0.9999999999553251 -0.999999950031735; -0.999999999871609 1.0 0.9999999999272702; 0.9999999998895506 -1.0 -1.0; -0.9999999999896364 0.9999999997494846 -0.9999999999904526; 0.9999999983900637 -0.9999999999622148 0.9999999999990364]
477,2271,300,0.4569406719041819,[0.9999989463803745 0.9999998188791641 0.20122594969812002; 0.5890827032922333 1.0 -1.0; -1.0 0.9467231769433397 -0.9999999996898736; -0.9999997884525026 -0.9999867248557034 0.9999994974361717; 0.14460750316751625 -0.7979193263996818 0.9999999888720019; -0.9999973040180637 -0.07796315411072936 0.19843010033402902; 0.31647838321535066 -0.999996210022228 -0.9999988501417649; -0.18831117528428612 -1.0 0.002770220529267357; -0.08838672241841168 0.10117493606775498 -0.24717687823496115; -0.07013453527250053 0.9999995083528731 1.0; 0.9999999872902267 -0.9999939762365795 0.20953575607882752; -0.9999999519605136 -0.9618325827429381 -0.9999968611947334; -0.043909730930995795 0.08811799572731123 -0.16147195239661863; 0.9999996535756043 -0.2915143308050513 -0.9999999509824076; -0.9999989441587147 0.9999997922056753 0.3463344261031242; 0.9999999632276677 0.14159268398992736 0.9999996941796976]
478,4370,300,0.4580802372562722,[0.3185169790489685 -0.12552871852099573 0.9999999168286768; -0.9999999999829107 -0.9999999999995837 -0.6817039080452261; 0.9999999999999097 0.7544037961865336 0.21497909492628495; -0.35343973335351897 -0.9999999999996295 0.5767828023962804; 0.17086356593532193 -0.999999999998026 -0.999999999998351; 0.9999999999999067 -0.898024607118274 -0.13084753805050572; -0.5886598892938871 0.9999999999948896 -0.6357260358573731; -0.9999999999995524 -0.18953812183652918 0.9999999999907073; 0.38153137246147995 0.9999999999939181 0.9999999999991628; 0.0041196177843806515 0.03498020105502547 -0.029366366502835976; 0.9999999999991336 -0.9999999999964386 0.9999999999999182; 0.9266706276773145 -0.09678905628746164 -0.9999999999977548; -0.9999999999860417 1.0 0.6481444873885699; 0.014784772260437532 0.040473091778917995 -0.037265706019399686; 0.9598602324969795 0.9999999999968463 -0.999999999994658; -0.9999999999996297 0.1610865797054819 -0.9999999999926397]
479,2451,300,0.4230262903689609,[0.9999998979455044 -0.3311635122443623 0.9999998899745456; -0.9999988521933181 -0.9999997512499953 0.09816875828611105; -0.07499401014925228 0.08182206921241682 0.013676475060147674; -0.9999998592218777 1.0 0.8847544725882484; -0.9999999781820585 0.9999994476482981 -0.8225879235827259; 1.0 0.9908025708034736 -0.12787997574561225; -0.07494977437605513 0.07922102375336466 0.009541232093807316; -1.0 -0.24859539441589898 0.9999996842109864; 0.9999999959983618 -0.9999999999982111 -0.03871382506358018; 0.5338324680947417 0.9999999399489493 0.9999999797260041; 0.2374197191876853 0.9999994747289399 -1.0; -1.0 -0.4776172404760946 -0.9999999999981767; 0.2892742879884147 -0.9999999761725296 -1.0; -0.07545772986002552 0.08103149172772196 0.009418567535118737; 1.0 -0.10991103857989538 -1.0; 0.08425929697780343 -0.9999978598207094 0.9999999225609055]
480,2856,300,0.4263820546168895,[-1.0 -0.9999999999954841 -0.9999999999926075; 0.005627034149575421 0.19429889685630386 -0.9999999999967358; 0.9999999999954549 -0.9999999999687764 -0.9999999999749861; -0.06170604937828349 0.9999999999647181 0.06365580593118421; -0.9999999999734093 0.9999999999877673 0.999999999960646; -0.9999999999970598 0.017336628712060233 0.052620603546718187; 0.005191651237790011 -0.9999999999908347 0.20042521066277155; -0.0023242728216673687 -0.015041333566977927 -0.013228680874524747; -0.9999999999961923 0.9999999999995438 -0.9999999999205624; -0.005748592578157882 -0.9953263558489601 -0.9999963437521086; 0.9999999999469041 -0.9999999999877892 0.9999999999950009; -0.999999999990541 -0.9999999999559024 0.999999999988425; 0.9999999999169031 0.10015179496769207 0.026038574772286632; 0.03789562161677793 0.03204977418715008 0.9999999999685059; 0.9999999972742475 0.9999999998125845 0.999999999967159; 0.9999999999197653 0.9999999999982738 -1.0]
481,2979,300,0.4264840140587115,[0.02227216603679285 -0.18502682835589776 -0.9999999999955321; 1.0 -0.9999999999934523 -0.9999999999904507; 0.003309754420589661 0.03842760625076806 -0.03399932373117757; 1.0 1.0 -1.0; -0.9999999999134207 1.0 0.999999999984891; -0.9999999999162755 -1.0 -0.9999999996340048; 1.0 0.9999999997668277 1.0; -0.9999999999360705 -0.11583464073861593 0.030509671186894034; 0.05067400149946754 -0.9999999999470173 0.03134315191564509; -0.03530634834923064 -0.027002446970545033 0.9999999999940251; 0.999999999974985 -0.011918160437887996 0.10074372656454174; -0.029825009026718946 0.9999999999995837 0.1803688038035259; 0.014854779814092759 0.9983154135420911 -1.0; -0.99999999990834 -0.9999999998712525 0.9999999999846715; -0.9999999999808774 0.9999999999923042 -1.0; 0.9999999998034148 -0.9999999999913167 0.9999999998145233]
482,2477,300,0.44736953903557825,[-0.47205655497511717 1.0 0.9999975385297275; 0.186356303507875 -0.9999904678150787 -0.3397550038327868; 0.9999890387580348 1.0 -0.8534087901791294; -0.9999923441328178 -0.014570927177802256 1.0; -0.3194302287638455 -0.9855184427717211 1.0; 0.17564268287798732 -0.13724857911284033 -0.9999952057058891; -0.9999681394936674 -0.4104834420391155 -0.9999999995820776; 0.999961426197182 0.015438604620245447 0.10470306539628856; -0.9999996633802611 0.999998338676972 -0.19641655094751473; 0.02378484160727843 0.1200359366683709 0.1360367692403157; -0.3047498232387298 0.9999293142771809 -0.9995375711203266; -0.9999999927082353 -0.9999776915782004 -0.028885036409753956; 0.9999759010942892 0.999800273548483 0.9999554068986914; 0.999985758573146 -0.9999490483280022 -0.9999999549292753; 0.02003365877752219 0.12312439835376036 0.129249961060109; 1.0 -0.9999696977370043 0.9998396130187233]
483,2078,300,0.42645678676473847,[-0.9999999974009536 -1.0 -0.9999999999174334; -0.07454756857172365 -0.9999999998724496 -0.05950390940652376; 0.9999999892964596 0.9999999985138991 -0.99999999783636; -0.9999999982645295 -0.9999999998357125 1.0; -0.9999999961660064 0.9999999917393443 1.0; -0.9999999991506487 0.9999999587177565 -0.9999999999098949; 0.9999999999875202 -0.09821954423236187 -0.028873385013903005; 0.02717057240365901 -0.1814077981781737 0.9999999995427777; 0.04092892004815722 -0.04075232009664566 -0.9999999999571016; -0.9999999999904022 -0.01884268344592274 -0.03078467528916599; 0.006501083507702981 0.017904763128361735 0.01681523245729671; -0.0036767811244235713 0.9999999996560927 -0.2115520439152699; 0.9999999997230874 -1.0 0.9999999990371174; 1.0 -1.0 -0.9999999998527412; 0.005896988675597014 0.9995988867250707 0.9964213755561357; 0.9999999990270888 1.0 1.0]
484,1430,300,0.4204730491288361,[0.9999992395691961 -0.028975996914258867 0.03164679099590951; -0.9999843425397874 -0.05425538635504464 0.031036664311569973; -0.9999999976847151 1.0 -0.9999826114756303; 0.9999935391259631 0.9999690054329894 -0.99998839567809; -0.9999806797416877 -0.9999962747821914 0.9999901493438; -0.9999995989854332 0.9999941729525602 0.9999933870870239; 0.014015652829528063 -0.001629658274802553 -0.008781314128096098; 0.04914367863595811 0.05150566161473103 -0.9999846278800449; -0.06366030994796917 0.999999288925597 -0.020130572281003605; -0.9999771767189017 -0.9999967350890607 -1.0; 0.9999824510771107 -0.9999887159468405 -0.9999663224165852; -0.03325820520020323 0.006273820864911449 0.008753493053067435; 0.9999997199010676 -0.9999944355533529 0.9999921932099618; 0.04907576597667864 0.030810181048916255 0.9999993571390936; 0.9999999148371482 0.999998413475675 0.9999968313157837; -0.036253952027274945 -0.9999865040719228 -0.041911463072233944]
485,2498,300,0.42644895818106576,[0.06400620000818746 -0.9999999943362607 -0.027660630528854507; 0.9999999194648915 -1.0 1.0; 0.9999999964134082 0.999999980321746 -0.9999999877188284; 1.0 0.9999997292535753 1.0; -0.05422732065541741 -0.17269708041673607 0.9999999993150486; -0.999999999219571 0.9999999928101228 -1.0; -0.0014164017510925311 -0.04307531422165934 -0.9999999999198919; 0.9999999986502113 -0.03690142503188005 -0.018408123386972182; -0.9999999998555633 0.9999999998637478 0.9999999991317066; 0.0023655781318867846 0.9999970557210338 0.9879974428107499; 0.007322101101453538 0.999999999701756 -0.20629888706027333; -0.9999999998372902 -0.9999999988057202 -0.9999999999894249; 0.0006119219089212161 0.032402130109278095 0.014144299730480252; 1.0 -0.9999999951404775 -0.9999999650529784; -0.9999999996665582 -0.09241295089557224 -0.092172750840333; -0.9999999024001118 -0.999999988740268 0.9999999841109544]
486,4027,300,0.4265535097231311,[0.9999999098178409 1.0 -0.9999999867660724; 0.9999999865065197 0.9999999995613726 0.9999999999998779; -0.000571661539731826 -0.012109651986837779 -0.02744604741131329; 0.06794679268143759 0.08081782646806777 0.9999999994184637; 0.04581179411158052 0.19263361984977329 -0.9999999386824432; -0.05329474794733613 -0.9999999972697778 0.1950121144493598; 0.9999999928017196 -0.9999999967892553 0.999999997817665; -0.9999999092239308 1.0 0.9999999993626281; -0.9999999980714424 0.9999999898442296 -0.9999999939785407; 0.9999999990144091 -0.9999999999084583 -0.9999999444915006; -0.9999999999863196 -0.9999999615933054 -0.9999995884583254; -0.9999999998796331 0.047017286938515555 0.06758880662802422; 0.0021442691890916103 -0.9999999871399352 -0.990736578451538; 0.9999999954750679 0.016317129903636738 0.05376421519024587; -0.9999997249077839 -0.9999999996671924 0.9999999961232586; -0.05127161965592409 1.0 0.014510964769721723]
487,5082,300,0.4456631365447453,[0.6894792988703318 -0.11471346047975692 -0.9999999999662301; -0.9999999999981635 0.5785587939338137 -0.9999999999585493; -0.10166199602706127 -0.02990110527559892 0.04037259892187304; 0.6200892148201029 -0.9999999998471273 0.9999999999871436; -0.9999999999241729 -0.9999999999908882 -0.9999999998098087; 0.9999999999830937 -1.0 -1.0; -0.9999999999288446 -0.9999999994804071 0.9999999999935351; 0.9999999999621987 0.9999999998661929 -0.2708830521345994; 0.999999999906176 -0.5469827996551848 0.3253274844681644; -0.2268211861359611 -0.9995403608909147 -0.21503114187450068; 0.22283594029342998 0.9999999999737433 -0.9999999999999983; -0.9999907995439077 0.14107565954287513 0.9846224908134996; -0.21563317529927328 0.999999999914338 1.0; -0.9999999997748036 0.9999999999768362 0.19209676635216852; 0.9999999998570356 0.7143825359828292 0.9999999999310426; -0.10707154708715673 -0.024852141258106194 0.027073993097914993]
488,2556,300,0.42206868550798304,[0.999999999999699 -0.9999999995954532 -0.9999999998597248; 0.9999999986732198 0.9999999999801853 -0.999999999514899; 0.06940816591210644 -0.002441432455524483 -0.02980817665309401; 0.9999999995013412 0.99999999899614 0.9999999980341447; 0.9999999991827206 -1.0 0.9999999982136436; -0.9999999999849877 -0.9999999997588113 -1.0; 0.005388243394715224 0.9999999996315799 -0.023874781741728787; -0.8212285208722496 0.014792999767466466 0.20154006596863466; -0.9999999998955544 0.012107592403108434 -0.12900046446337807; -1.0 0.9999999999991915 0.9999999998325025; 0.9999999996500877 0.01701723898792312 0.029525935780944715; -0.9999999986536785 0.999999999767712 -1.0; 0.04041904515376441 -0.027165658111134434 -0.9999999999495062; -0.9999999997903859 -1.0 0.9999999986320495; 0.006253260577780442 -0.9999999998887024 -0.004273701329518187; 0.014571660829711204 -0.00923797019835098 0.9999999997537606]
489,2242,300,0.4201093539161605,[0.024730996391624342 0.015604572674011755 0.021301301254268434; 0.00844932303826709 -0.9999999987678285 -0.006346007045373632; -0.025195053535091442 -0.02181738753269218 -0.026843495587166165; -0.9999999984165971 0.999999997362374 -0.9999997947323467; -0.999999418032656 -0.9999998233587806 0.9999999663546575; 0.9999999220102731 0.004572526545784152 -0.048910645311686055; 0.9999998303092756 0.9999999999922765 0.9999999955733976; -0.9999997870358982 0.9999995130562818 0.9999999937167525; -0.999999986136863 -0.0247977190070996 0.02704924513279383; 0.999999721614109 -0.9999999662243895 0.9999999766599401; 0.04364781425167957 -0.007422193060169974 0.9999998648629339; -0.021133084441052975 0.9999999071570446 0.02694955174883538; -0.9999999458369495 -0.9999999933811909 -0.9999998083387657; 0.9999999948202567 0.9999972666472774 -0.9999998838042689; -0.03167967868721791 0.02596866261351544 -0.9999999046487026; 0.9999999983012859 -0.9999996494713042 -0.9999999006525546]
490,1740,300,0.42632776067751316,[-0.9999999990817581 0.9999999946777839 -0.9999999994002876; -1.0 0.19535872839523805 -0.0033693577673980383; 0.18809203093506907 -0.9999999999649444 0.02024386304060237; 0.9999999722672791 -0.9999999970809146 -0.9999999995325843; -0.9999999862614197 -0.9999999965874004 -1.0; 0.9999999790673832 -0.999999989155491 0.9999999760710866; 0.9999999976401183 0.07134971687232085 -0.021840634868987723; 0.08739050025882468 0.05873247496910912 0.9999997332069812; 0.999999974548934 0.9999999979747473 -0.9999999996086884; -0.025906739608417526 -0.006350076078635096 0.010597078013018018; 0.0059495756265345225 0.9999999985666932 -0.0010638259561481986; 0.9999999989189915 0.9999999888078364 0.9999999861856208; 0.06603657535187811 0.024638463118479913 -0.9999999966947892; -0.9999999975345661 -0.9999999932064636 0.9999999953857124; -0.9999999938886809 1.0 0.9999999998539629; -0.9992902978098612 -0.9999996986123955 -0.009508925354449776]
491,1014,300,0.4229722630482494,[-0.9999999486887066 -0.0012983319176541183 -0.005077390395470323; -0.9999998360723026 0.9999970023878897 -0.9999979435245753; -0.999997528186848 -0.999999679687225 0.9997297420420647; 0.9999999110195797 0.9999984347250975 -0.9999975380753781; -0.0011937041927596046 0.001125791216318796 -0.9999977164487709; -0.0012757320178807085 0.9999999863838828 -0.00511934204313233; 0.999999619426606 -0.999999717393115 0.9999926229773819; -0.9999994883260543 0.9999990252692463 0.9999812406175951; 0.9999997720472603 0.9999980651689383 0.9999985268851664; -0.00549987634711023 -0.006008115198242609 0.9999967135798403; -0.0019553011431693345 0.002219248272645381 0.9999888270181687; 0.9999992114106913 -0.9999994524349567 -0.99999637943172; -0.0014049330538609256 -0.9999997314164838 -0.005832158544445527; 0.9999998317770661 0.00024533893058281426 -0.005940399506268585; -0.9999997754851381 -0.9999984377784502 -0.9999969666963253; 0.0013299252274994189 0.0007756771239376597 -0.018174777398131253]
