nPsoRun,n_iter,S,fgbest,optDes
323,10000,300,-27.876784104940395,[1.0 -0.9999999999995947 0.9999999999999878; -1.0 -0.9999970438041699 -0.9972116769823944; 0.38911690836426416 -1.0 -0.9999999999999999; -0.7305499323570327 0.9999999999995733 0.5604732189238077; 0.9999999999999999 -0.7513900314103483 -0.6735721942696719; -0.9999999999999954 0.999999999999991 -0.9999999999999163; 0.9999999999999124 0.9999999999999933 0.9774212764999098; -0.9999299368018352 -0.23674108242978134 -0.6973281738024824; 0.45149419422512604 -0.9999999999999999 0.4587626354250759; 0.9999999999999929 0.9972229361374377 -0.9999604334037987; -0.5155689609398608 -0.6223361593759467 0.9999995942650214; -0.9999999999999809 -0.9999999999999206 0.9999999999999821; 0.24131124446801244 0.9999999999999795 -0.9956933537001271; 0.9999999999999739 0.227385290969888 0.9999999999999999; -0.9999999999999691 0.999713532686329 0.9999999999999827]
324,6196,300,-27.563151777057342,[0.9999993654652448 0.9367989707974965 0.9999999999999787; 0.9999999654598912 0.9999884091242364 -0.41154700103569836; -0.9999999993622354 -0.9999844395758297 0.9999867769664137; 0.789513798016952 -0.6323222817339504 0.9999999999919977; 0.9999999497025892 -0.9999992360458193 0.3631732465076986; -0.9999982467213936 -0.9999976204016363 0.36820102720493963; -0.3237129411110127 0.9999943479303138 -0.9999952149339096; -0.9999996695566211 0.6311273143693318 0.9999952386120325; -0.070235890149339 0.05534929260168193 0.029814528277164548; 0.6821411658712385 0.16620360265056297 -0.9451600784120773; -0.9999999997902123 -0.8875442225774748 -0.9999999866624153; 0.9999990719616745 -0.9999882378445428 -0.9999999406317024; -0.08748767515018699 -0.9999999692302967 -0.9857408090067996; -0.15371100261856305 0.9999984306891987 0.9999999418866099; -0.9999999630589358 0.7939820035636587 -0.6540022089173642]
325,5659,300,-29.00497491302123,[0.9999999999978709 -0.26418299845455917 -0.9995492051147176; -0.9999999999999554 0.492172052623935 0.9999534638063313; -0.9738766710977748 -0.8576221110974307 0.17199030309208208; 0.9957779026725467 -0.999908143884885 0.272508698079386; -0.9999999999999961 0.9979204052008125 -1.0; -0.1701180158193156 -0.5308467183702031 0.9999999999999991; 0.03942350615098945 -0.9999999999999999 -0.9888293843132271; -0.9999999999999989 -0.9999999999999957 0.9999999999999967; -0.9999999999999993 -0.7229727655236846 -1.0; 0.9562419285312155 0.4228201285376147 0.7511168971618889; 1.0 0.999999999999999 0.9999999999999994; 0.9999999999999994 1.0 -0.999999999999999; -0.20165596894678273 0.9999999967991525 -0.9883939629998009; -0.42356623945911226 1.0 0.9835417993595704; 0.999999999999998 -0.9999999999999902 0.9998962976180822]
326,10000,300,-29.098853080001813,[0.7435435457726369 -0.817711779018527 0.42840400315541965; -0.9999999999999107 -0.9999999999998207 -0.9999999999999999; -0.9975639442238957 0.9999999835248327 0.31028061188583034; -0.5107733462596538 -0.9982569967242282 0.9999999999999999; -0.9559625889088541 0.05787571744953153 -0.7745060397055409; -0.9999999999999237 -0.9999999999999571 0.9999420147667483; 0.9999999999999659 -0.9999999999999978 -0.999999999999982; 0.9999999999999958 -0.9999999999998673 0.9999999999999949; -0.025427635009806025 -0.9871922814024462 -0.9015700295990358; 0.5091587004050679 0.9999999999999984 -0.9990740374246393; 0.9999999999999486 0.9999999999999941 0.08075170695932984; 0.9999999999999571 -0.24800092275594213 -0.9999999999999807; -0.9992615675906477 1.0 -0.9999999999999378; 0.9946455812066836 0.971606518039607 0.9999999999999832; -0.24529576604271136 0.999991381540789 0.9999999999999952]
327,9291,300,-28.967194142766246,[-0.13916831963216472 0.8637177736101795 -0.9901423390881213; 0.41974792152203577 -0.9999999999999992 -0.9952850851293569; 0.9922436650473931 -0.49293279729996187 -0.8776048162735186; 0.9976890936315252 0.9999999986773462 0.9999999999999998; 0.9999999999999993 0.9837780060544242 -0.9999999999999998; 0.9999999999999999 -0.9951128360893533 0.9227281819461195; 0.5190743160849397 0.030988726104448028 0.9999999999999996; -0.9993504421848617 0.6555891447314679 0.9999921080506823; -0.9999999999999999 1.0 0.36453440875137466; 0.9526214688878486 0.9999999999999878 0.1335577238272202; 0.5754897252488738 -0.9999999999999994 0.9999999999999999; -0.9996651725151856 -0.9999872939282624 -0.9999999999999994; -0.9999999999999986 0.2751192269080421 -0.9965916427906468; -0.9999999999999991 -0.9999999999999986 1.0; -0.8749139425180251 -0.8041713714012543 0.25762804044153725]
328,9016,300,-26.959215503273928,[0.23565370162872776 -0.9999999999999999 -1.0; -0.9983332277923975 0.05845287519951733 0.9999999999990444; -0.26724151316503525 0.9999999987686534 1.0; -0.9999999999998674 0.9999999999999988 -0.3714128494819953; -0.9999999999999954 0.9215545494745119 -0.9999999999999994; 0.17731028653254938 -0.9999999999999984 0.9999987622182088; -0.7414352210971319 -0.3404988446806124 -0.5375910514221982; 1.0 1.0 -0.9992185760730342; 0.9999999999999841 0.9999999999999984 0.9998035058348257; -0.9999999999999953 -1.0 -0.992564622584225; 0.9999999999999964 -0.9999779262521694 -1.0; 0.9999999999999997 -0.169411452630666 0.9999999999999993; 0.1513634348253639 0.9999875689400837 -0.9998890456569639; 0.9999254364482839 -0.6811372530965004 -0.189514016344687; -0.9999999999999962 -0.9991636714156346 0.9999999999999389]
329,6175,300,-28.113755568160638,[-0.9966947858911275 -0.9999999999999999 -0.9467187793849027; -0.16293610231381964 -0.9991656006419224 0.9999994436158341; 0.9999999999999999 0.9952799330510113 -0.9999999999999999; 0.9247666714974313 1.0 0.28656853996966597; -1.0 -0.9999999999999977 0.9999999940990767; -0.9999999999999998 1.0 -0.9999999999999993; 0.8166097732191858 0.13199589753436747 -0.9506880341174542; -0.8815564127314531 0.9331709644642533 0.5004845708681679; -0.21114690398247873 0.9531557212151307 -0.9969133389240951; -0.9999999999999996 -0.33480913476057594 -0.6860680797372529; 1.0 -0.9999999999999994 -0.061880514603475566; 0.9999999999999981 -0.7750430120842332 0.9999725278635231; -0.9999928868479185 0.9841986943437978 0.9999999999999993; 1.0 0.9445421197574075 0.9999999999999999; 0.5725201483450155 -0.9999999999528487 -0.9999999999999999]
330,7528,300,-27.677077509571625,[-0.9999999999999998 0.999998113345159 0.9999999999999991; -0.21952601492427984 0.99888370728437 0.9999999999991785; -0.9999999999999972 -0.9999999999999966 0.9846930046293659; -0.6675165740135897 0.999999999999999 -1.0; 0.9999999999999996 -0.9999999999999991 0.9999999999999997; -0.9999999999686228 -0.9999999999999984 -0.9999999999999996; 0.9999999676574982 -0.19994460996162053 -0.9329304081529082; 0.1337979626332599 -0.9999999948589677 -0.9999925504793628; 0.8731583156020342 0.9859626661991752 0.002274007263193919; -0.3789055430944208 -0.7528775870107526 0.9883154846044667; -0.9999999999999986 1.0 0.03850110193148041; 0.999999999999998 0.999204903877278 1.0; -0.9944780279562095 -0.005613055997476684 -0.9402316202874136; 0.9999999573487627 -0.9108312566969766 0.35881486168972054; 1.0 0.9999305944584156 -0.9999999999999977]
331,10000,300,-27.455526007453376,[0.999999999999998 -0.99999999999996 0.9999999999999971; 0.8202310781133522 0.9945745161281291 -0.999999999999993; -0.9999999999999877 -0.7597681853736246 -0.9999999999999774; -0.9999999999999918 0.9999999999999969 0.9999999999999999; -0.470467306201827 -0.9316633507234853 -0.7519401619852061; -0.984006251217388 -0.17067851113015617 0.999999999997214; -1.0 0.9999999999999998 -0.042545172617563846; 0.9999999999999823 0.9999983342022722 -0.29644394034905525; -0.1046963355370244 -0.9999789384107252 0.9999999999967594; 0.6770425973967374 0.4485256329990298 0.9944619273486579; 0.9999999999999999 -0.9999999999999961 -0.9999999999999857; 0.9999999959178649 -0.8621520669407485 -0.3591197028937726; -0.9991557946059196 0.9999999758156568 -1.0; -1.0 -0.9999999999999996 0.9999999999638014; 0.9806657107413141 1.0 0.9999999999999444]
332,4940,300,-27.510236206901265,[-0.9999999999999994 -0.997976453576872 0.9999999999999963; 0.8831266555897317 -0.9999999999999971 -0.9999999999999998; -0.06967625198233003 0.9998780098791705 0.9897712432152423; -0.9999999999998853 1.0 -0.3358122716078056; 1.0 0.9999999999999997 0.9999999999999968; 0.9999999999999971 -0.9999999999999987 -0.37369928891165094; 0.6024387296929988 -0.06864488672158622 -0.7428702853702055; -0.9999999999999778 0.4867521763934219 0.9987112264486984; -0.9607791601644939 -0.7483858497662005 -0.3329504155756698; -0.9999999999999997 -0.9999999999999998 -0.999999999999998; 0.43241065714358273 -0.9999999999999993 0.9997855427915752; 0.998888908118963 -0.22852651341429844 0.9097063036447331; 0.29534403857112196 0.9179059359131022 -0.9720549094006123; 0.9999999999999988 0.9999999999999983 -0.9948462805485381; -0.999999999999987 0.621960477069692 -0.9999999999999994]
333,4856,300,-28.31213639449568,[0.47730630185064615 -0.13157643942706826 -0.0011288889532888656; -0.9977923798626483 0.06160021934905651 -0.9999999951352914; -0.5159329410144172 0.997099670153073 0.9999999999989488; 0.7810056157560652 0.9356433837015746 0.3420990930634647; -0.9916497420001321 0.9999999999964431 0.37264635252994666; -0.41497589123419676 0.9999999999979254 -0.9980902971004312; 0.9999999999899608 0.9999999999998149 0.9999999999999515; -0.285023474151957 -0.9940056861317226 0.9900888845945224; 0.999999999999523 -0.987858501003284 0.2365764631809844; -0.9999999999933269 -0.9999999999973083 -0.9890659017002236; 1.0 -0.9997852451922394 0.9999999999999507; 0.9988954999550523 0.9999999980013229 -0.999999999999952; 0.2053400537272106 -0.999722521477441 -0.9999999999995592; -0.9999999999986597 -0.9996350649731381 0.9982205233380311; 0.9999999999999541 -0.15700388427562506 -0.9996621049520095]
334,10000,300,-25.857519592592112,[-0.9999999999999656 -0.7529296982220307 0.9999999999988282; -0.99999999999887 0.8623607278167426 -0.08593669696482611; 0.9999999999998969 0.9999999999960337 0.028748262340288704; -0.9999999849366223 0.9284709425943135 0.99999999999998; -0.9999999999999972 -0.9999999999995407 -0.00690069774468782; 0.8923613720748989 -0.48296238259045143 -0.9996265330188973; -1.0 -0.8436908381238439 -0.9999999999966052; 0.9999999999912753 0.9999999999999994 -1.0; -0.9999999999995358 0.9666338167001153 -0.9999999999999757; 0.7939527629920899 -0.9999999999994299 0.9999999999999934; -0.35703528845908233 0.9996049331881321 0.3788147683860229; 0.8574277599817147 -0.5173673629088172 0.9999999999995297; 0.9999999999999755 0.9999999999999496 0.9999999999999444; -0.28254772839850323 0.6432758075408086 -0.9999999999993662; 0.9086552095716304 -0.999999999999992 -0.9999999999985656]
335,10000,300,-27.41918109605476,[0.9999999999998528 0.999999999999945 0.9999999999998539; 0.9999999999961237 0.9997316865842462 -0.9999999999999474; -0.9999999999991571 -0.9999936225347077 0.9999999999987284; -0.9999999975420363 -1.0 -0.9999999999999871; 0.9999999999861892 -0.9999999999991237 -0.999999999783402; -0.8210943908904322 -0.9024617895002306 -0.21954176122323965; 0.6057237376062314 -0.32918901237248366 -0.999999999993674; -0.12605859960178162 -0.9999999999970581 0.9999999999986248; 0.813284095710143 -0.3890962933905821 0.8860307672729626; -0.6770806016839449 0.9999999999999925 -1.0; 1.0 0.9999999968819725 0.282250135339555; -0.47879651201925183 0.9603646833115558 0.7792681378145218; 0.9999999999970575 -0.9999999999999037 0.3327098164116677; -0.9999999999999525 0.8967107699118252 0.9999999999941911; -0.9999999999986466 0.4458902479829344 -0.9999953690908959]
336,10000,300,-28.656560446987015,[0.9988887930871574 -0.13239167984206446 -0.9998612630090875; 0.13555512164237252 -0.9995829225168361 0.9868676151857703; -0.999999999862253 0.9999999995715797 -0.7121742553014894; -0.9715060480383761 0.999999999558519 0.9685507983340279; -1.0 -0.9999997345695896 0.9999999997739095; -0.488802144300302 -1.0 -0.9846857986965969; 0.9999999999190117 0.3363083333029449 0.9968077559318258; -0.9952117231426068 0.5230290252449501 0.9999999999588798; 0.8483729149913218 -0.9896458560659037 -0.21382652714748707; 0.9678171707920913 0.992485620188423 0.22188101861101897; 0.9999999999999275 -0.9999999939067263 0.9999999998431531; -0.9999999999759686 -0.999999999471606 -0.9999999999999867; -0.5905753273832656 0.6653184167207254 -0.9999571363254444; 0.9999999999999953 0.999999999955241 -0.9999997502435845; -0.9040299841265887 -0.4891118166631857 0.14072495694298523]
337,10000,300,-28.742765431388317,[-0.826893622430542 -0.8780095426027095 0.3750655669031135; 0.41106286214069043 0.9411488259445103 0.9999964816880913; 0.9999999999999696 -0.9999999999980043 -0.9999999999992064; 0.16517750460660768 -0.9264624713920053 -0.9999985939223298; -0.9999999999990734 0.7728156399815479 0.999999999999574; 0.9999999999979969 -0.9533624567220819 0.3093973210944839; -0.9412280026282159 0.9999999999999136 -0.9999999999980628; 0.9712226149988162 0.999999999999942 -0.9999999999995484; -0.9999999999994993 0.9999999999994403 0.1581238805390921; 0.9999999999999757 0.9999999999999992 0.9999999999947913; 0.8312944711899398 -0.9999999999999665 0.9999999999989596; -0.9999999999992182 -0.9908900832426549 0.9999999999995953; 0.9999986627008149 0.39589605934406363 -0.8046608239351959; -0.9999854910209766 0.016556623483010294 -0.9999999999999329; -0.9999999999995072 -0.9999999999999835 -0.999999999999705]
338,10000,300,-29.33891250704633,[0.9999999999999748 0.9999999999999993 -0.9999999999998783; 0.9668764302584512 -0.19020955219899957 -0.8649563878593846; 1.0 0.04650230851160186 1.0; -0.9795816758939224 0.18449012372538284 0.9999999999998972; -0.40348807411682325 1.0 -0.9999999999999827; -0.9999999999983377 -0.9999999999986947 0.999999999999994; -0.42193002553180503 -0.999999999999899 -0.9999999999998939; 0.9999999999999996 1.0 0.9981872993823557; -1.0 0.9851191829430989 -0.6084141220238524; -1.0 -0.999306818459605 -0.6286993768878413; 1.0 -0.9999999999999881 -0.9999999999999989; -0.9999481204974389 0.9999999999999564 0.9999999999960145; 0.6870861315147434 0.9999999999997045 -0.02802335767784768; 0.14634984887616267 -0.9999999999991247 0.6688349396240572; 0.9999999999999984 -0.9999999999997747 0.9999999999999967]
339,7462,300,-28.622655525170163,[0.33891209478162515 0.9996797950248703 -0.9999999999999996; 0.9999999999999998 -0.9997801161572634 -1.0; -1.0 -0.9999999999999927 -0.9999999999999993; 0.14048051911354154 0.9995861687826859 0.9999999999999809; -0.9999999999999994 0.9999999999999837 0.9999999999999941; -0.6740676585390771 -0.3506762211757186 -0.9999235990581782; 0.9705124256296064 -0.019095331034451435 0.9999999999312064; 0.9596173929936639 -0.9999999999999815 -0.1543039537993211; -0.9999990317113275 -0.9999180221522718 0.9999999999999988; 0.9999999999999997 0.9999999999999999 0.8893838358880952; -1.0 0.9999999999999981 -0.9999999999999998; -0.9999999999999996 0.8430646345875724 -0.034657370536253236; -0.9999982657650819 -0.9999538472904104 0.22182751035643583; 0.9999999999999977 0.9555353535323569 -0.9999664426294297; 0.9999999999999994 -0.9999999999999993 0.9999999999999993]
340,6012,300,-27.094573642108692,[-0.1901271995338205 -0.9994079909460689 0.7928944802830075; 0.2088694961689599 -0.1419312031421726 -0.22047756204113847; 0.9999999999999999 0.7813946085800905 0.9999999999999997; 0.9999999999999982 0.9999999999999882 -0.10850660980871775; 0.9937640277765163 0.10350599377353759 -0.9999999999999964; 0.9999999999999996 -0.9992539884440406 1.0; 0.9999999998045084 -0.9999999999999997 0.011290973000466248; -0.9999999999999939 -0.9999999999999999 -0.9996698649316763; 0.05639542140154546 0.9999999999999335 -0.9606236228023943; -0.9999999999999999 0.3050646373673511 0.9991060804166552; -0.9999999999999803 0.9999999999999972 -0.9985013720281093; 0.5874873472627488 -0.9981079895267366 -0.9999999999999999; -0.9976707041060258 -0.07982066827171924 -0.9997553197690672; -0.31502995877511575 0.9999999999999994 0.991085716996516; -0.9999999999999994 -0.9999999999999993 0.9999999999999943]
341,10000,300,-29.38232241998978,[-0.9999999999977335 0.9999999999999895 -0.873524416388853; -0.9999999999724025 -0.9965123145218953 0.5725320443365909; -0.4608245487979951 0.862955786627769 0.8515792436846609; 0.9993887977481875 0.999993653694718 -0.0999545911112072; -0.999999999605784 -0.9999999999999999 -0.9999999999998286; -0.9808302340477242 -0.13204926199625508 -0.8197679513597775; -0.17834686974509417 -0.9999973463648485 -0.41698952971717446; 0.9999999999722653 0.9999999999999999 0.9999999992322831; 0.9412812314653288 -0.25726848841264804 0.9999999999999951; -0.9999999999999999 0.9999999992729943 0.9999999999999636; -0.5504596305274965 -0.8928326217767304 1.0; -0.22202982449652056 0.9999999999999984 -0.9999999999999998; 0.9999999999999979 -0.9999999999467745 -0.9999999999999943; 0.9999966610507061 -0.999999999991006 0.21684024014987083; 0.9982144089453057 -0.03158095006754931 -0.9529168002425912]
