nPsoRun,n_iter,S,fgbest,optDes
290,2771,300,0.44734801923327094,[-1.0 0.9999999927007776 -0.9999999986300036; -0.014435649272025907 0.0026078589047000573 0.9999999997132509; 0.9999999999465365 0.9999999987818664 0.9999999998548339; -0.9999999962612405 0.9999999989173929 0.9999999971359058; -0.9999999998422727 -0.008064922829111237 -0.019576486150846506; -0.009485072634009313 -0.005899199536769351 -1.0; 0.0035381877158680805 0.9999999995594312 0.012853902130946731; 0.020343061482936298 -0.9999999996073978 0.020975965585509102; 0.0008779283650177636 -0.010199470077028169 -0.0007503313078139974; -1.0 -0.9999999999264998 -0.9999999999952598; 0.999999996994889 -0.999999999994735 -0.9999999947141955; 0.9999999999885194 -0.9999999998614526 0.999999996119315; 0.9999999995459611 1.0 -0.9999999999547498; -0.9999999984421192 -0.9999999974800189 0.9999999999928805; 0.999999998261115 0.009330258670348755 -0.015060222991108499]
291,4416,300,0.4802491121839548,[-0.564765722840534 0.02142589570133241 -0.07052208962912569; 0.9999986253490804 -0.9999982664440626 -0.9999998203516925; -0.14072142837614424 -0.008865282820118505 0.9999995649163701; -0.9999993074250854 0.9991817880086002 0.9207317597058818; 0.9276797930834294 1.0 1.0; 1.0 -0.0004559572765856139 0.018896242934026617; -0.03772247581279614 0.0043037191828491405 -0.999999750416314; -0.9999981026789905 0.9999866062330982 -0.9999998543931904; 0.9999999920608105 0.006244604556245916 0.05662325079662644; -0.9999973051063401 -0.9980299546253709 0.9130633197558236; -0.0039840791475237594 -0.9999999884971584 -0.01963692295100905; 1.0 0.9999746962164295 -0.9999995396207414; 0.9230639315877462 -0.9999969499056949 0.9999962732506311; 0.005891443946034458 0.9999971443046438 -0.01832131896641044; -1.0 -0.9999862024086937 -1.0]
292,1921,300,0.5044638212180951,[0.5939916309291395 -0.9457917958882271 0.9999998959534492; 0.9999672800616939 0.9999989439017903 -0.9132991346645101; 0.48143088409306894 0.9999988055540753 0.9999903553884596; -0.9999901892931442 0.9999969349989803 0.9999939350929313; -0.16965239334962265 0.9999859424187816 -0.2285907249415097; 0.9999537721223886 0.24022299041971693 0.4444672744502156; -0.9999389651496121 -0.9999987811931967 0.9999594055561618; -0.9234661532319243 -0.017720400058345742 0.11350439054479791; 0.9827434387250193 -0.39167472643621354 -0.9999990938695419; -0.05473366898450658 -0.040850291226729236 0.257858444760363; -0.11054757484228146 -0.9999959552107991 -0.5876703375286719; -0.14896048532966016 0.18525867462588652 -0.9998811789031454; -1.0 0.9999903246119702 -1.0; -0.9999902509635304 -0.9999420623866434 -0.9999548047945654; 0.9999968538876756 -0.9999890548684989 -0.08068117791082616]
293,2649,300,0.5093642731074348,[-0.5890796609230606 -0.8441710039845716 -1.0; 0.01881517443843115 -0.9999999840646278 0.9999989074097454; -0.17163137506425064 0.6948908231718895 -0.9498346687861912; -0.9999999999602054 -0.9999998177786212 -0.07817317525416977; 0.34985777735582346 0.9999999972404663 0.9999999175498531; 0.9999997003524856 0.9999985092193652 -0.9999998614309864; 0.6995882713116679 -0.999999972911758 -0.04836276928945074; -0.10180419513927465 0.0809332214692368 -0.013717684622988802; 0.9999999791270725 -0.4983368925168289 -1.0; -0.9999999539928877 0.9608742233989381 -0.9999999994750414; 0.9999988119141534 0.5331196339996161 0.20259884158651068; -0.09144823002828346 0.08040754888375684 -0.010826160104783086; 1.0 -0.34982817390878185 0.999999984416692; -1.0 -0.3212431146069696 0.9999999553677957; -1.0 0.9999999105457172 0.8695415000123127]
294,2693,300,0.5014769618261042,[-0.9999997654153554 0.25615797280520064 0.8766156210617844; -0.9999998033858188 0.9999999934472391 -0.5034027009942366; 0.22942145639015504 -0.9999998262778707 -0.9999966985416621; 0.37146999855800444 -0.7438145955898504 0.9999999972353105; -0.9999707983258335 -0.14027977448435042 -0.9999959389899709; -0.2099951133809198 0.9999997255384875 0.9881595958310047; -0.6309799417964198 -0.7663087091249275 -0.1154862908534031; 0.9999871939413223 0.9999978369169211 -0.19042184296252448; 0.9999883279632432 -0.13571946445211325 -0.9999974700082904; 0.021391445821710188 0.02071371225229263 0.030452896426323837; 0.9999985042431739 -0.9999980400953696 0.02452287176424217; 0.9999784926196172 0.4905569024842961 1.0; -0.9999995549330942 -0.99999999904602 0.9999999967698229; 0.24816252831630836 0.8589201547919708 -0.9999978720719105; 0.02024474688644384 0.021131152821451258 0.028361999643160215]
295,3766,300,0.5091849353812395,[0.9999999633731284 -0.2024978169524254 -1.0; 0.07496819686821116 -0.01241880357435689 -0.09127512029617339; -1.0 0.325201552414628 0.2861924527610007; 0.9999999999770447 -0.07992552952441223 0.27389370020423204; -0.9999999762365441 0.9999999918259793 -0.9999999959483645; -0.2800414209002665 0.326316741785923 0.9999999974938828; -0.9999999584878152 -0.9999999986815493 -0.9999999983100265; -0.059156369031308595 -0.9999999844012996 0.0076796574914332555; 0.9999999946159613 -0.9999999998802996 -0.9999999054356754; -0.9999998989503979 -0.9999996914209032 0.9999999960974345; 0.9999999124988022 0.999999588772689 0.9999999553249527; 0.9429229108916819 -0.9999998950848303 0.9999999760032715; 0.9942715239406134 0.9999999921342928 -0.9981926206308149; -0.2259564567402134 0.9999999981456685 0.26354588255333866; -0.20783156056148855 -0.05403912448073891 -0.999999974475954]
296,2635,300,0.49678868863125747,[0.9999672244240126 -0.9999956015687961 -0.9999675500860395; -0.3163462182428925 0.9999994423818712 -0.9999339242458914; 0.12622751688201617 0.04888159536327936 -0.01001569953395055; -0.28761261110941516 0.9997719646728359 0.99979130062069; 0.999956331063298 -0.10150167690494158 0.9999769239834707; 0.12259350759317846 0.03284848617875604 -0.01709346673455811; -0.9999933166236551 0.88882738682717 0.056998737347947914; 0.9997763645045307 -0.9996996870070678 0.3176923116477536; -0.9999228560090998 -0.6661479204301332 -0.9999965981322074; 0.9999946496297593 0.9999981557863764 0.4822578334335828; 0.9999998875294411 0.5977424133774489 -0.9997671256613564; -0.06822142776155103 -0.39303575973499866 -0.8150417051328466; -0.10288815758901435 -0.999912187536296 1.0; -0.9999864200092907 0.08155306557214768 0.9999756596217151; -0.9999793860765475 -0.9999706401075794 0.07148025005665345]
297,1565,300,0.500178285631371,[0.04203695900336195 -0.9999931155326459 -0.9999999999650041; -0.8594570988694554 0.9999994086475472 0.9999970451111039; -0.9971962085488131 -0.3748354230690808 0.9999999370027044; -0.9999994592088695 0.9999990028552193 -0.9999996478729187; -0.19689555201641373 0.667324958934307 0.06584550710465956; 0.06333624432521301 -0.9999999833347978 0.9999992746143016; 0.9999957724677172 0.999998065495099 0.8646228944750861; 0.728187349565281 0.9999999608721297 -0.9999998397095541; 0.9999997746735045 -0.9999997638131685 0.06674642647394786; -1.0 -0.999999298922645 -0.004503548036930208; 1.0 -0.282416210937386 -0.9173399250122203; 0.9993356597991179 -0.2703142701079568 0.9999999884308403; -0.9517056525478215 -0.4374241031789449 -0.9999999804034553; -0.008479881090422997 0.06634091439963108 0.00966487916659523; -0.0027331969321505523 0.06554257758921041 0.015457827473792521]
298,1941,300,0.48072297210827,[0.9999955406820762 -0.019544513365985124 -0.9999961637753018; 0.10527981191496362 -0.9999993951844313 -0.9999994393199292; 0.9999998631000092 -0.042229427894843935 0.9999999722493845; -0.9999473025605159 -0.999986549278474 0.1469083354617998; -0.04594743748966223 0.9999667926921597 1.0; -0.999991366966257 0.9999998097664407 -0.33828516908478695; -0.018424094079259656 0.015343833303810435 -0.002255925370939498; -0.04665485254367519 0.007210919127568395 -0.0003505003384845408; -0.9999961197894495 0.35531498513277665 0.9999926062263227; -0.9999954563746788 -0.2065432236230942 -1.0; 0.9999965263190155 0.9999987838871452 0.1920262100623988; 0.9999941954656713 -0.9999961514632802 0.049031282359697; 0.17983302467902268 0.9999907445728856 -1.0; -0.13396690118601376 -0.9999540152552203 0.9999985529717015; -0.03918969703762847 0.00786121839893826 0.0151911529473511]
299,3371,300,0.5150155178492365,[-0.9999999976978192 -0.8754989609058577 0.3101071663228236; 0.9999999999271031 -0.7261421009661443 0.9999999978166004; 0.7571739245245462 -0.016335030210876098 0.12497933666193105; -0.08892961369230618 0.10266774398837253 -0.0135623248345044; -0.05547865757108786 -0.9999999982895483 0.99999999888196; -0.999999993508065 0.9999999998869777 0.1785869866968197; 0.999999999062539 -0.9999999945316081 -1.0; -0.05221434732301009 0.015345435297905155 -0.9812367439152657; -0.7392423106298657 0.9999999999972733 -0.9999999990866544; -0.9999999984650055 -0.9999999978335498 -0.9999999995736366; -0.9999999999955447 0.08066131230363359 0.9999999999707252; -0.17954321459416991 0.9999997421440023 0.9999999999989266; 0.9999999998384751 0.9999999955903772 0.5982324244252635; 0.9999999919946073 0.9999999988581567 -0.9999999970236445; 0.30220295073130027 -0.9999999930519414 -0.3317505831912217]
300,3279,300,0.47999760452658646,[0.05523809580969597 -0.9999999993435105 -0.03216009932047974; 0.08532668755023062 0.9999999998929335 0.03982504467923003; -0.9999999960994861 0.02922453228425835 0.01100478030135196; 0.0021163776838628518 0.0006503173818446909 -0.9999999993732175; 0.9999999988520437 0.9999980029611053 -0.9995426755564518; 0.9999999991441714 -0.975806607633552 0.9406347154757148; -0.999558350726661 0.9999999998792026 -0.9999999999242776; 0.9999999999731888 0.9364218469460404 0.9973519538330423; -0.9910699407125942 -0.9999999999600915 0.9999999999795761; -0.9997339794230038 -0.999999610601753 -0.9999999994410098; 0.048443705065638845 0.020565812847646667 0.9999999957609319; -1.0 -0.005803247565714314 -0.005871706322946433; 0.5603363149610753 -0.021347770723370782 -0.04411088612972467; -0.9691744161253795 0.999999999099581 0.9999999997124278; 0.9999999999997488 -0.9293485278925537 -0.9999999938608806]
301,2966,300,0.447460664645503,[0.026321548422331403 -0.9999999643640599 0.002584617868487455; -0.999999977992816 0.9999998798430328 -0.9999999740133712; 0.9999999865153725 -0.9999982346119357 0.9999999999999389; -0.03593600343967566 -0.005628084969435817 -0.9999999064478842; 0.9999999999830663 0.023035548933684116 -0.029780816184194547; -0.9999993030221727 -0.9999972274198399 0.9999990620985734; 0.9999995716556285 0.9999999768147381 0.9999991413516292; -0.005045710386465251 -0.004709107836280558 0.002949202323417979; 0.9999999926038191 -0.9999999996059619 -0.9999999998334598; 0.018652152344605065 0.9999978722367561 0.032352144695406204; -0.010983435314486974 -0.03498037801725295 0.9999999903784393; -0.9999999658252245 0.9999947898156277 0.9999999664690623; -0.9999999783800438 0.01571942093453614 -0.004529662825365277; -0.9999998700504947 -0.9999999976360499 -0.9999999294164768; 0.9999993604653818 0.9999994557817548 -0.9999998697438685]
302,3475,300,0.44742936444127196,[-0.999999993935969 -0.008461150154920584 0.030123991451693945; -0.9999999988538015 0.9999999527850705 -0.9999999687198041; 0.9999999999424596 0.019519224607812347 0.016644167288113118; -0.9999997345137105 -0.9999999618828401 -0.9999999914867328; 0.9999999998689906 -0.999999981896514 0.9999996128543231; -0.020529035641144288 -0.025397221196186655 -0.999999998089126; -0.007260676889240883 0.014177814901307081 0.9999999999951656; 0.028078966946567873 -0.9999999609405191 -0.003750599152625494; -0.9999999398997451 -0.9999998802742636 0.9999999844359778; -0.00022607790698640813 0.9999999942781324 -0.0432713676202806; 0.9999999965031472 0.9999988612929851 -0.9999999607412575; 0.9999998770185716 -0.999999997375665 -0.9999999951162593; 0.9999999869000268 0.9999999991768765 0.9999999998474813; -0.0008267673602911503 0.002324285986121979 -0.0028466314943469896; -0.9999999028135753 0.9999999997825628 0.9999997971688395]
303,6169,300,0.4812410742427618,[-0.9999999974998761 0.9999999988436611 -0.07430172410969402; -0.39822651010989396 -0.999999999333016 0.9999999999665558; 1.0 -1.0 0.36968188816096376; 0.0950246315125605 0.9999999998001763 0.999999999970342; -0.0034687514818558334 -0.03280530219900639 -0.0006846183516843761; 0.18907018977893605 -0.9999999992073055 -0.9999999998118523; 0.9999999999996106 -0.09557021215927257 -0.999999999835818; 0.14350786687782152 1.0 -1.0; -0.9999999997659239 -0.9999999999920045 -0.2684514369041589; 0.9999999999901985 -0.07014924988389677 1.0; 0.9999999999623137 0.9999999999256336 0.060502028874534784; -0.0029104588940988014 -0.03899178317232292 0.011257760435360451; -0.9999999999764917 0.16298064601368828 0.9999999999788765; 0.0029389193975344766 -0.033761600148958196 0.014945484830566933; -1.0 0.15228974002390255 -0.9999999992147581]
304,3423,300,0.5034150440733247,[0.9999999999988417 0.9418586769544713 -0.3259951319864658; -1.0 -0.13634281226213305 -0.9999999999985196; -0.9999999999969701 0.9967180711583011 -0.6881258054538243; 0.05834712612459735 -0.9999999999999968 -0.999999999999328; -0.9999999999998402 -0.9988514112800069 0.9999999999994276; -0.01880024768896235 0.03083123847248557 0.10952598376491296; 1.0 0.9999999999999655 0.9999999999999835; -0.23720537598214128 0.1439383190751184 0.9926629076428483; 0.9999999999986138 -0.9978977396479386 -0.29318121145013387; 0.18478825463517 0.9999999999986559 -1.0; -0.9850470519778721 0.9999999999999741 0.9999999995241713; 0.886795305807329 -0.9999999999978493 0.9999999999997967; -0.03106958831475647 0.042600710546700275 0.1063519087554975; -0.8006920695882603 -0.9999999999997967 -0.3072772250124661; 0.9999999999983241 -0.039034118908879506 -0.9999999999997776]
305,7752,300,0.5022452996643264,[0.9999999900861596 0.6566887378772295 -0.9940080582041056; -0.9999999425776106 0.9999994141936703 0.09634347385999188; 0.008102164899234375 -0.05093874957722405 -0.06859009199173936; 0.011829421978494046 -0.045601159743169625 -0.0641298334946718; -0.999999971674846 0.11181824082944997 0.999999877177568; -0.09770801676846441 0.999999999584637 0.9999992012760142; 0.7852612767789493 0.21924373365022987 0.9999999999969222; 0.06468580506882342 -0.9128760283058822 -0.22475829355518756; 0.9999999990357058 -0.9999999994159766 0.644749286415076; -0.7672216877460523 -0.9999999992732197 0.9999984324844831; -0.9999996827966566 0.3063376414065356 -0.9410577826976467; -0.9999993956516089 -0.9999999657917135 -0.9999999987961966; -0.25699542467144676 0.999999322301302 -0.999999994286851; 0.999999995136829 0.9999999695114243 0.1638544783998751; 0.9427352588509262 -0.9999996598746339 -0.99999999821944]
306,1016,300,0.5003444382985147,[0.44573458349744793 0.9998754519830079 0.9999041922807586; -0.9999973574381633 -0.9999682946556326 0.8725948038279477; 0.16096494770332892 -0.9999994616910891 0.9998376551307719; 0.5322911196615059 0.9452180559420169 -0.9999992149281752; -0.033249864399661676 0.07378538089513051 0.05972282053462504; 0.15448062820308792 -1.0 -0.8287284356943035; 0.9999989457381306 -0.08558892618235862 0.9999957434691444; -0.9147082749967543 0.10267552379704313 0.07553621961249316; -0.9999999871795981 0.9999830275195527 0.999804262047251; 1.0 -0.22563656085486655 -0.9999990352437057; 1.0 -0.9999423199515507 0.04690258551456159; -0.9994878415663283 1.0 -0.8195992381562336; -1.0 -0.5987270289400567 -0.9998379382222305; 0.9999750314736727 0.9999234156897466 0.09191861267038048; -0.05701520203387605 0.07999003522380588 0.022624008993376188]
307,6126,300,0.5125685539170974,[1.0 0.6728612243724361 -0.9999999992880375; 0.8870733830060159 0.9999999994108659 0.029518141756466495; -0.015963812031584524 -0.007525902780559493 0.013555199611879665; -0.17110926660878858 -0.7181794927311393 0.9999999999999518; 0.9999999983369601 -0.9999999983595446 0.9999999999999949; -0.019565390661034694 -0.011038846162258292 0.014158736958008747; -0.9999999998766643 0.4066129704873776 -0.6273998227256746; -0.27183692631226203 0.9999999999638999 0.9896869586123805; -0.9999999999905365 0.4622191555791908 0.999999999988697; -0.9999999985989839 -0.9999999936237065 0.24281688997883186; 0.4677579642966739 -0.5767233495054934 -0.9999999999192125; -0.39380506178098823 0.999999999233296 -0.9999999848893012; 0.9999999998717561 0.2640299502766156 0.9999999993481715; 0.9999999999026719 -0.9999999256975859 -0.23576465253411963; -0.9789556246194484 -0.9999999967061531 -0.9999999999961409]
308,1782,300,0.44745560007103735,[-0.9999999175211629 -0.9999982061889394 -0.9999996058950072; 0.003855177328879505 -0.0001475336397852683 0.005782757675935379; 0.9999996857975142 0.9999996174461689 -1.0; 0.021356194813824014 -0.9999998430680522 0.023905012408121526; -0.9999997245314142 0.9999992042921944 -0.9999998638566264; -0.03265170321755297 -0.012977373324991107 -0.9999999793259324; -0.017048654452981 0.999999808794428 -0.005522364091447096; -0.9999997889709277 0.9999990584789934 1.0; -0.999988876829713 -0.9999998212508188 0.9999997560661893; -0.9999999465132627 -0.02131902308437963 0.022046020389505757; 0.028167130923988346 0.017790455414364078 0.9999980228437314; 0.9999999647084966 -0.9999999931953009 0.9999999631112088; 0.9999998066578082 0.016843706794889196 -0.03903012513932477; 0.9999984094543105 0.9999985072344414 0.999999991995253; 0.9999999027951222 -0.9999998443932825 -0.9999993071859723]
