nPsoRun,n_iter,S,fgbest,optDes
282,2154,300,-14.81931932131661,[0.98224176608716 0.9880590034099084 -0.9667449986360273; 0.9999971329110455 0.9999127927992699 0.9885018606498768; -0.9962372835318637 -0.17456127526023943 -0.9999697369021936; -0.9945350088162619 0.9999999513845754 -0.999999130572829; 0.999974254415574 -0.9592255585292844 0.9999999555729482; -0.9999998385200675 -0.5832890579724482 0.20389221975750768; -0.26308460585731264 0.7527408507632853 0.9999124951011855; 0.9999999995204867 -0.7900464422410776 -0.999918922560958; -1.0 0.9208193046784807 0.9999987788832543; 0.26137670925622125 -0.9917454630905209 0.1397323306598249; -0.8432799100771605 -0.9999999519092686 0.9999987392314575; -0.9998717402044363 -1.0 -0.9999853146797576]
283,9152,300,-14.379026551982903,[0.9999999905377308 0.9964564586272429 -0.9740510517845984; -0.9610071910621499 0.6425612410626556 -0.532677206845002; 0.99999999989229 -1.0 0.8187128895865581; 0.2602170729131324 0.6744600015544524 -0.25370437009634245; 0.9999999955265171 0.9999999998969028 0.9999313700977575; -0.9535650677407708 -0.9999994796244925 0.923019673450503; -0.750969733145025 0.9320345491248876 -0.9999999468641183; 0.49865726148641565 0.252665977802576 0.9380960668622474; -0.8535060366170485 -0.9999999955170885 -0.9999999997371144; 0.9181419496712424 -0.9999994146685405 -0.9417337286070266; -0.68015662247487 0.9999999905096107 0.9759071622987813; -0.999999997044345 0.3410795915482609 0.9999999985554425]
284,5837,300,-14.976405980888826,[0.13407773107940704 -0.9740607072580995 0.9999999999999987; 0.9929414670139005 0.07836463529156439 -0.9999999999996378; 0.9999999999999968 -0.998668200324607 0.9587346092146126; 0.9495414588889823 0.9999999999999952 0.9999999999999866; 0.9999999999999953 0.9264148816712026 -0.2741558012061888; -0.9999999999999866 -0.893980111371691 0.9007621785769426; -0.9999999999999742 0.9839500259668876 0.9654904432095716; 0.9066362927704125 -0.9999999999999998 -0.9999999999999966; -0.6062888860613964 -0.09455595641359443 -0.42569391879389207; -1.0 -0.9775046717960328 -0.999999999999707; 0.9133951681972943 0.9999999999999991 -0.987393872982256; -0.9999999999999301 0.9999999999999998 -0.8665625135571193]
285,10000,300,-15.398311490379038,[-0.8272522698489563 -0.9372349365630903 -0.9999999999999991; -0.3272607398712756 -0.2043537557750823 0.9995879245686108; -0.999999999999999 -0.9999999999978936 0.5859918677582702; 0.8930764854107386 -0.99999999999999 0.6201837801217418; -0.7222663962639165 0.9999996894822516 -1.0; 1.0 -0.42771267135729896 1.0; 0.5125735799303335 0.4728102786559595 -0.11881176878837066; 0.999999810324667 -0.8413320989841954 -1.0; -0.9999999999999992 0.5319738022948545 -0.16593511128098115; 0.9999999999999994 1.0 0.9999999999999994; 0.9999999999999982 0.9999999999999993 -0.999999999999975; -0.9996882593014398 0.9999999999999905 0.8796968795749298]
286,10000,300,-15.494070131487891,[1.0 0.6701611212486356 -0.9999999999999838; 0.9929094876520536 -0.9999986789963838 -0.9996308688941762; -0.882641739563399 0.9999999999905314 0.9999999999999881; 0.9999999999999966 0.9989049611460458 1.0; 0.6496941191259605 0.4451670204982175 0.34575772955917605; -0.9733063125301926 -1.0 -0.999999999999346; -0.3839519425594885 -0.9808568317193883 1.0; -0.999999999999881 0.9952823352136354 -0.6194537460535883; 0.9999990127305117 -1.0 0.7326968024016872; -0.41880767784121176 0.11927820561250084 -0.9999127930598706; 0.6483368994377187 0.999999999719313 -0.6274476980231294; -0.9967794793512512 -0.733931220137453 0.671836336647336]
287,4024,300,-16.22925477853842,[0.7482043815704994 -0.9999991128237313 0.9999999795858362; -0.7240298485277488 -0.9999999999983495 -0.6116142613212329; 1.0 0.9999999974977034 -0.9999999494315578; -0.9178515300572326 0.9999999802624036 -0.999993252606808; -0.9539258317222233 -0.9999919899373446 0.9999999988901784; 0.9999999999706674 -0.9999999070424418 -0.841279207729276; -0.9982142223739333 0.9999999989829939 0.9788662788226205; 0.5182084892020165 -0.08689335077412853 -0.9795908205759284; -0.6241409454814284 0.14867306091287374 0.058010760694027046; 0.5407452185443982 0.9705038312367426 1.0; 0.9999998322812551 0.5379608857151736 0.6752915785961182; -0.9999999999999999 -0.385398768940858 -0.9999993056854104]
288,6947,300,-15.314818023521461,[-0.9067418341692822 -0.9999999999997549 -0.9999999999999996; -0.9802600513532057 0.07584411268924826 -0.9743898326508975; -0.999999990780682 0.999999999988513 0.9999999999999988; 0.999999999942535 0.8237872458644283 -0.999999999982508; 0.999469595718476 -0.9999999976433381 -0.9752008806858877; 0.9636459683073973 0.9994817540518234 -0.17531077210311255; -0.9999999999999852 -0.7498711244251736 0.7645779122559169; 0.999999999994966 -0.9989474910957814 0.8805382705643287; -0.9281085801431606 0.9999999999992482 -0.8705661013869495; -0.3714019895127323 0.4812771352192253 0.5495960637692564; -0.2467966905347222 -0.8267658875552268 0.9980219799508906; 0.9999999999986028 0.9999869819143442 0.9999999999896408]
289,3448,300,-14.333123828442517,[0.9998505139556815 -0.9999996980727709 -0.28698186861673713; -0.9999999984422233 -0.9999999999118659 -0.8798840062009745; 0.27933594149637986 -0.9918657360617067 -0.9999466193718318; -0.9998084122585708 -0.8004944900706054 0.9999999994087265; 0.9999999999999861 0.9999999999980067 0.9999999997621273; -0.9999943284776627 0.2325667384872481 -0.9999880519263636; -0.8410689288078566 0.8979594542068041 0.9999999986441377; 0.9998617609004632 -0.8947347543053047 1.0; -0.9973921949653135 0.9999999986758761 -0.9984355322511852; 0.9999999999866219 -0.9999265509656496 -0.9999999999380638; 0.9999999977110781 0.9999999977372441 -0.9789818439244454; 0.38712635958063163 0.40378232240172296 -0.5324173421572306]
290,2297,300,-14.727897940523091,[-0.9999999943116217 0.9974174603764107 0.736122287829073; 0.9999684081183419 -0.8783662374455202 0.9999999877135273; -0.9994889305498179 -1.0 0.9999999162920967; -0.9483150386881031 0.999999746122924 -0.9999999963856396; 0.9999996670924927 -0.8444944472828894 -0.8436340595608505; -0.9186132783314476 0.08880637019871705 0.9890136983589227; -0.24249924058623232 -0.7750639047214726 -0.9978155135596894; -0.9999999991803422 -0.9075513066244552 -0.8799827968828758; 0.9995356396158384 -0.2389317714662011 -0.08360500890471133; 1.0 0.9782008259336328 0.9999999775841221; 0.5877547954055483 0.9994269513150612 0.4802080191060598; 0.9985908908541191 0.943969469841915 -0.9999999878821155]
291,9701,300,-16.10124439829905,[-0.9846311007572023 0.9999999999878743 0.9999999999903822; -0.7725946842527492 0.9999999977208496 -0.6669916219622032; 0.9999999999951033 0.9733717942858489 -0.8173522833215157; -0.9999996258016258 0.3924930421535803 -1.0; -0.5718703753395279 -0.14488686703406928 0.03542501909176266; 0.4924363323106048 0.08336694737548474 -0.9771004867461952; 0.9999999999995447 -0.37210593741167897 0.5338004924148032; 0.7992301676095841 0.9999981460590311 1.0; -0.9999931217074437 -0.9999999999854567 0.9999999189205504; 0.9999999804769244 -0.9999999999998499 -0.9977994701017655; -0.9951330099410011 -0.9999999999988375 -0.9999999999983906; 0.5974278687870904 -0.9970680619374839 0.9999999999684491]
292,6353,300,-14.365113035374835,[-0.9940406215035904 0.9121502484558838 0.9999999989635533; -0.23040378108891146 -0.7873178574864332 0.09046454764883655; -0.9915118044457453 0.06287177835673703 -0.9962993963671734; 0.9557232523001616 -0.9937724962061049 0.9999999992533043; -0.9996788776921073 0.9999999975379248 -0.9678985727211461; -0.1684817244969772 -0.9999996976631288 -0.8584659537143513; 0.6799643023794455 0.999999997743941 0.9965407107812115; 0.9999999993770092 -0.9999999999720935 -0.39553754684973075; -0.9999999999978835 -0.9999984488505826 0.9999999999976873; -0.9999999998727159 -0.9999999917912277 -0.9999999965359146; 1.0 0.999999999354531 -0.776921920547463; 0.9999999990069238 -0.659651423325831 -0.9999999886424296]
293,9664,300,-14.781163124975429,[0.964839673037818 -0.9999999999999967 -0.2765424604165154; 0.25322869359111616 -0.5362226364843318 0.3111266985947044; -0.9846849526888869 -0.9999999999999994 -0.9999999999999889; 0.2471449205197667 -0.9994818899335153 0.9999619143100594; -0.9598681974951273 0.9999468045693094 0.9999999999999697; 0.7817755716385069 0.9999999999999991 0.9661499150246926; 0.9999999999995383 -0.890672762092239 0.9999999999999495; -0.9999999999999956 -0.9835598080542418 0.9999999999999778; 0.9999999999999848 0.9999999398674484 -0.8451605681821358; -0.9999897486148549 -0.20564234215825342 -0.933559272045343; 0.9999999999999999 -0.7449512281723054 -0.9999999999999977; -0.8467072354393156 0.9999999999998731 -0.7788837422136955]
294,10000,300,-14.339086723842973,[0.6260346620223515 0.9726588560032977 0.015199602540400354; -0.6197153881487627 0.9999999999977064 0.9752162841553554; 0.9691866485315979 0.60118313977646 -0.9999999999359026; 0.9465867594551158 0.9955354803931253 0.9999999994607258; -0.9999999996406087 -0.9315828973122485 0.9989062179916931; -0.9999999679604872 -0.26122228577811357 0.3970979548902394; -0.9280958503111854 0.3034516186001728 -0.9998129326066085; 0.9999999996941524 -0.999999996482957 0.9987953309982559; -0.9999999999943978 1.0 -0.9941238942732312; -0.11844670018494065 -0.926193128838178 0.9545812171020054; -0.9272370561610485 -0.9999999999948375 -0.8906324733387995; 0.9996114063216646 -0.9772280993417355 -0.9969023319488354]
295,5333,300,-14.73522357375658,[-0.9999999994193115 0.9999999998207123 -0.9934466400990442; 0.9999999741718393 -0.8241368640169512 -0.9452639344275795; 0.9922594967157387 0.9945827550923604 0.9486711132730066; 0.9958540231201976 0.16471252322809077 0.9489800108664309; 0.9601089692956567 0.9152837789342816 -0.9999999459440748; -0.9644208905618314 -0.9999999790560148 0.060556715192020986; -0.13368875029194807 0.9999999776991257 0.9999999999999996; -0.9999999980451718 0.9988935063148302 0.9650802192806934; -0.33972994606471485 0.517861751493448 -0.4339520194112423; 0.9999999999996613 -0.9999999999869078 0.8276249495224262; -0.8898847824715721 -0.7540575596544509 -0.9999999998951808; -0.988697433550756 -0.9913408297844537 0.9999999662150184]
296,6830,300,-15.684989643050358,[-0.8081043896788671 0.9999999999999989 1.0; 1.0 0.9911848095426425 -0.8627079299640472; 0.9284639549665371 0.7824482902193635 0.9997700081396197; 0.9999999999999976 -0.9730998219706061 0.9999999999999989; -0.9999999999999991 1.0 -0.7693629779069602; -0.9642003367858701 -0.24730295436935557 0.38289062828260045; 0.006548694367448758 0.9999999999999969 -0.9994638294560728; 0.6050894260098861 -0.9898367739295503 -0.42450114261429006; 0.9999999999999759 -0.9999999999999952 -0.9999998732946423; -0.9149308868332594 -0.3456364080527176 -0.9999999999999998; -0.9620621893538838 -0.9999999999999997 0.9999999999999968; -0.9999999999999991 -0.9999999999999993 -0.7581755191539605]
297,2858,300,-15.910631230990932,[0.9999846058830778 -0.9916898544551968 -0.9999999105692978; 0.9999990223395141 0.9999929138534791 0.9928924011938334; -0.9999889457378011 -0.8059412305708792 0.6963811202017449; 0.940601435473396 0.6411066161420624 -0.9999974139606052; -0.9999999343620183 0.7626848315834803 -0.9999964108352657; -0.9972375635029359 -0.9739773871350597 -0.9999999189743308; 0.4548422174492917 -0.580669773878985 -0.20365215322944322; -0.3610036499860501 -1.0 0.9999793404504991; -0.14577662614946038 0.46020915393342227 0.9447487519382404; -0.999940182729298 0.9999999929951721 0.7206739650922752; 0.999999963903268 -0.9992092036355296 0.9999971837804839; 0.43887749195986037 0.9999869406882471 -0.33240421001833365]
298,928,300,-15.580686496959819,[0.9075348631797799 0.9999864957859782 -0.9999823910055897; 0.9740238846745464 -0.9971965668746662 -0.9999988057857897; 0.9999991389832059 -0.9999933321099304 0.999991867702973; -0.999710397726655 0.99806023248813 -1.0; -0.7135430865174034 -0.32703273762952473 0.9983430887154668; -0.9999916878517011 -0.9999982477964703 0.7455833743748365; -0.9999810857801539 0.9999897680107807 0.9654186121381133; 0.11869110453478805 0.9999556838059498 0.9997078414246051; -0.9711388775699248 -0.8186909569458751 -0.9999976497248391; 0.9999953479136683 0.9999769269210074 0.9998911768203442; 0.8043317797404476 -0.999863404344568 0.043286515216356916; 0.99877492068663 0.4041086339919681 -0.39565823821042584]
299,8204,300,-14.304959240886218,[-1.0 -0.6129983918756998 -0.9927053005928708; 0.08218658884372998 -0.965363886891821 0.9882156448121262; 0.7034089449107873 -1.0 -0.9999999999999974; 0.9999999958995984 0.9999999999999991 0.9999999999999988; 0.9999999999999976 -0.9999999999999912 0.9998458650606321; 0.8636643572308026 -0.899558323567102 0.2229813466804403; -0.9999999999999939 0.9999999999999996 0.9840931952600308; -0.9999999999999966 0.9999831024954262 -0.791677020340354; 0.9197299599861317 0.9999999999999993 -0.785822810608391; -0.9999999999999962 -0.6136721935583761 0.8046931992115974; 0.991951836602157 -0.02064578911315668 -0.9999999999999993; 0.4888551211508928 0.274793373262804 0.5169297730565904]
300,9635,300,-15.472069991604595,[-0.38639513174242396 0.9888928328533658 -0.9824879938423927; 0.999999999999575 0.9999999999999805 0.9857816710721892; -0.9999999999999922 0.7894703241499171 -0.6456687947959546; 0.9999999995475399 -0.986727256436292 -0.9402727040749964; 0.9566954942526595 -0.11144732532042124 0.9169660789955107; 0.9999939756532101 -0.9999999999999483 0.7020611699861512; -0.9422486419192226 -0.9998337637831944 -0.999999999999993; -0.9475186058434486 -0.950041350897504 0.13933006475880363; -0.9186294894155851 0.9999999999999994 0.9999999999999896; -1.0 -0.9999999999979395 0.9999999999999948; -0.2604903323019907 0.4284444124080114 0.5601234627034184; 0.9999999999995194 0.9981237475210091 -0.9999998472997835]
301,1676,300,-14.712427713838194,[-0.9999933872744496 -0.11735580402307437 -0.5033925206362938; -0.9999999775983444 0.9999989783236664 -0.9999994047752949; 0.9999994159035523 0.999999835913734 -0.7647325804481019; 0.9995898758543226 -0.9999646045950048 -0.9218921132293545; -0.9999983177151963 -0.9857171921491724 0.8626554635977973; -0.26265740410763927 -0.9999836919830148 0.7030733286656852; -0.9737257420030527 0.999999748927744 0.9999995720710807; 0.9856056291286371 0.9843565722102785 0.9703377299285488; 0.9999999108440745 -0.977654282702411 0.8700965968935057; -0.9503425418586694 0.9874103758338855 -0.20504099850567525; 0.21536171695059014 0.09726977362463476 -0.9946541934724071; -0.9442902212968421 -0.9999763620737553 -0.9999882416057815]
302,6456,300,-14.948385614872965,[-0.2973100760397963 -0.9999999999999856 0.9999999999999999; -0.9380803501916215 0.43772470880817144 -0.9999999993888815; 0.9999999999999994 0.8747353959958593 -0.9999999999999906; 0.9999999999999928 0.9999999999999949 0.9931044406264926; 0.9995387953694765 -0.446001899146091 0.893819625301727; 0.6711206470607547 0.9985339235997072 -0.3899160965434737; -0.9999999999999902 0.9999999999999962 -0.2927069462963306; -0.36076368079550636 0.9840405610968511 0.9999999999999987; -0.9999999999998098 -0.9981387478875305 0.17179282217688555; -0.8198145194817812 0.09261642383517395 0.40258174391950513; 0.06788983096716579 -0.9999999999999881 -0.9999999475592994; 0.9999999999999994 -0.9859864563666675 -0.9971577156528728]
303,2393,300,-14.391210860696564,[0.021985029667537067 0.8865349067967055 0.9905735515302576; -0.9486569476351405 -0.9999999878239095 -0.8484692842510492; 0.9999999847671842 -0.999999997724123 -0.5805843215184788; -0.9999998840169757 0.2376217308180909 -0.9999999403056746; -0.5024047804324506 0.9999983255416028 -0.9999999744660895; -0.9961963497964138 -0.9999998744851138 0.9999999988028347; 0.9983664347748764 -0.9999999080305462 0.9999999758357295; -0.9999998497748025 0.9999912821169474 0.999041614195015; -0.9997581724664691 0.9998053572965526 0.2161806259656788; 0.9999993170994731 0.6650776726177406 -0.9573287656442904; 0.9999999396541899 0.8877123007362111 0.9958227431902912; -0.805208362558358 -0.18715351116404863 0.3996534512950793]
304,10000,300,-15.684191605738185,[0.9999999999966067 -0.5801727186398828 -0.9999990520162435; 0.8023924921445084 -0.0413098564807795 0.6134231500948576; 0.8745011001486787 -0.9999999997653857 0.9999999999987631; -0.9107684283549845 0.853728670309972 0.9999999999952508; -0.9825648109576536 0.999999475243744 0.12833190573113767; 0.5803663531401912 -0.9999999999561896 -0.8369677973726789; -0.9997907053414714 -0.9999999998680602 0.9295450160970408; -0.9999999996324713 -0.9999999999998874 -0.9191707697614419; -0.9999999999258071 0.9999999999973794 -0.9999999999480992; 0.9999999999997417 0.9999999998330368 0.9999999999998445; 0.04812192824208375 0.51724620434295 -0.9977723615014356; 0.9999999988447297 0.9999999999999938 -0.9999999999999983]
