nPsoRun,n_iter,S,fgbest,optDes
176,10000,300,-19.295043472927823,[-0.9999999999999997 -0.9999999999999974 0.9999999999999994; 1.0 0.9999999999999947 0.6220509163074616; -0.1901147968738724 -1.0 -1.0; -0.9915836965923978 0.34792904154469373 -0.5349328677871973; 0.8905088331661648 -0.38001432089040316 0.9797484237810934; 0.9999999999999968 -0.9999999999999735 0.7959988345929493; -0.220950308261337 0.931884096603601 0.8717038125720188; 0.9943903186852957 0.9977741065282687 -0.9999999999999992; -0.9972030363064164 0.999999999999961 -1.0; -1.0 0.9999999999997755 1.0; -0.896539161384757 -0.9999999998402359 0.06016156166503134; 0.9999999999999979 -0.7167114024066328 -0.999999761418245; -0.9999999999999913 -0.9456313035175604 -0.9999999999999992]
177,10000,300,-19.138390044503897,[0.9999999999991149 -0.852330492696257 -0.12170331026344408; 0.6064805901403095 0.9499580998700503 0.9999999999998447; 0.657261939187602 0.440221569765654 -0.9999999990527243; -0.9992628757689539 -0.9999999999999989 -0.9999999999999983; 0.9999999999999233 0.9999999999999911 -0.5252677765997424; 0.9999999999999986 -0.8000423418015674 0.9999999999999932; -0.9999999999999917 0.9999999999999805 -0.9999999999999938; -0.9989358304238852 0.9999999815915999 1.0; -1.0 -0.9865036805751362 0.9986157148708144; -0.9999999999997533 -0.045508223342450894 -0.9925839819928945; -0.8381232699964967 0.9999999999999613 -0.3242129834698809; 0.9999999999999617 -0.9999999999999557 -0.9999999999999816; -0.011295655720915473 -1.0 0.9999999999999974]
178,6840,300,-19.3560276054755,[0.9999999999999376 -0.9617646438209448 -0.9999999999999994; -0.5046310336215086 0.4058169143499803 -0.9999999999999986; 0.9999999999999948 0.9999997208342829 0.548344636433548; -0.9580426990943619 -0.999999999999998 -0.9999999999999998; -0.9999999995737056 0.9999999999999901 -0.9523033562419643; -1.0 -1.0 -0.27619365460564793; 0.9453470967348905 -0.9999546748175735 0.9999999999999979; 0.963550748043391 0.9999999999999007 -0.9999999999999998; 0.6244253714861129 -0.9999999999999972 -0.19857902723360002; -0.9999999999999987 -0.9999528674754493 0.999999999999993; 0.10990914910070246 0.9999999999999662 0.9999999999999797; -0.9999999999999999 0.9712012099269957 0.9388169371633507; 0.9999954891727424 -0.16686644678526094 0.7906185533682634]
179,2437,300,-19.4379209713938,[-0.703973028182846 -0.9983252895859993 0.35880988006804915; -0.9997696058438414 -0.08393317015252423 -0.9867736189754914; -0.9999999925073209 -0.7676932595449946 0.9999999993673748; 0.9999991436919751 0.9999998726619398 0.06219452824824246; -0.9997885800956795 0.9885174706963468 0.7074135230449071; -0.9999996331069806 0.9999999982752789 -0.9993298477316823; 0.9999999906376129 -0.9999999892856445 0.9999999928060138; -0.0016725015250737814 -0.9903696289362729 -0.9999999646134635; 0.6374790921050446 -0.4888919326597343 0.9608626388702909; 0.9659784209507009 0.9995414388877176 -0.9999999978545574; 0.5391932792111294 0.9999999949741706 0.999999999323404; -0.9999999632195584 -0.999999982212513 -0.9999999860210563; 0.9999999971778746 -0.9999999996565982 -0.9999129975043931]
180,6627,300,-20.503393716503325,[0.9728976672330997 -0.06747173325095734 -0.9999999999999851; 0.9999999939637951 0.9999999999999979 -0.393443345702569; -0.9999999999999967 -0.9998133181703514 0.9999999999999981; -0.8201073454008165 -0.9999999999999966 -0.9986531647104943; 0.03440956766884417 -0.9999999999999333 0.9999999999993766; 0.9999999999999502 -0.5967144024675853 0.8855860815921295; -0.9999999804630777 0.2850619608081738 -0.9999999999999751; -0.9725321908284741 -0.7505243094367331 0.15463706501357977; -0.3757649477797789 0.6730733030312385 0.6989628648131803; 0.9999997235140206 0.9999999999994938 0.9999999999999997; 0.9999999999999875 -0.9999999998935584 -0.7785036722910501; -0.9999999999999833 0.9999999999999992 0.9999999999999989; -0.999997576057338 0.9999999999999886 -0.8233182105959587]
181,10000,300,-19.00317045909515,[-0.9999999999999905 0.9999999999672433 0.9670571626857893; -0.9999999802532098 -0.9999999915156359 -0.9999999998423461; -0.23085170498218724 -1.0 -0.4292122491959545; 0.9960441520140381 0.9999999942493504 0.9999999997410621; 0.9999897830317329 -0.03205633747854394 0.8556268883667301; -0.8622768664343906 -0.16317375092919598 0.9999999996191162; -0.12852833316192122 0.9999999683510182 -0.9999997328611147; 0.9999999742456831 -0.9999999999989297 -0.9999999996640523; -0.9999999935174478 -0.9999999809874057 0.904064178672297; 0.9911928170034031 -1.0 0.9999999999996799; 0.9999999999999399 0.6798408994955204 -0.9999999554615528; 0.9633171384926769 1.0 -0.06622352811863665; -0.9999999995486283 0.8801711974121533 -0.9889410727333484]
182,8727,300,-18.05550067444833,[-1.0 0.999980394933786 0.9999999999999993; 1.0 0.9953811288826293 -0.01945770985045198; 0.999595453525986 0.15485229503976913 0.9904482472091881; -0.5296628465591847 -0.49925614408427954 -0.9257194009297153; -0.7367336750036813 0.9999999999999987 -0.3275193531258507; -0.21535919870889839 -0.9574541143776796 0.9999999997264815; 0.7818544415039381 0.9999999999999984 0.999999999999998; 0.9951932284072871 0.9493313320956096 -0.9999999999999988; -1.0 -0.9964691476220006 0.9640878566734661; -0.8134859499968848 -0.9999999999999987 -0.9999999999999992; 0.9828922236183575 -0.9999999999999991 -0.9999999999999997; 0.9999999999999336 -0.9999999999999963 0.8111726743785833; -0.9999999999999998 0.9891625414875864 -0.9999999999999731]
183,3800,300,-19.88412731787043,[0.9999999676529481 -0.9999999989276233 0.9880065862931541; -0.5158617196085351 -0.8497036677970048 -0.007271293268426973; -0.9999998825863452 -0.7657217301231999 -0.9999999967324391; -0.7504470227461334 -0.982210346486512 0.9999074470977023; 0.6665879064059592 -0.056201957653557434 0.8661642522869492; -0.9999999999796293 -0.1449280452646738 0.9999999999948626; -0.45947754125333273 0.9999999994356592 0.7620749557615712; 0.21348121821047678 -0.9999999710018549 -0.9999999998281901; -0.999999218667903 0.9458665426853105 -0.7016196244433698; 0.1816643831515776 0.9999999999367214 -0.9998401905561511; 0.9999999584502373 0.9306199775462037 -0.39297947740300454; 0.9999999994562464 -0.9954728762919308 -0.6956934946475815; 0.9999949583121088 0.9999999998974767 0.9999998894210886]
184,7102,300,-20.801689816132342,[-0.6309444594934502 0.999999999999994 -0.9999999999999987; -1.0 -0.9999999999999994 0.9362556486602384; 0.7936169912208232 0.7030860967316872 -0.008564092616149158; 0.9841381081274523 -0.9999996030911903 0.9999999999999998; 0.9999999999999968 -0.9999999999999996 -0.22899626289782807; 0.7873188468452721 -0.6383737625288243 -1.0; -0.9999999999999996 0.43909462654863857 0.9999999999999994; -1.0 0.06804483162786622 -0.9999999999999999; -0.38195165730167424 0.9999999999999983 0.9194760362901553; 0.9999999999999956 0.9999999999999999 1.0; 0.11240321598214369 -0.5330539022864358 0.9193147448949824; -0.9913994577561356 -0.9999999999999929 -0.999317342627847; 0.9999999999999991 0.9999999999999976 -0.9999999999999998]
185,8820,300,-20.686880123762002,[0.5161465161311543 0.06740023601652631 0.8241199203305173; 0.9999999999999952 -0.9687193615797977 0.9593431712884513; -0.9999999999999941 -0.5902895819139713 0.8811042619908912; -0.9999999999999686 -0.8607769550233624 -0.9999999999999997; -0.9999999999999898 0.9973458309636337 -0.9999999999999988; -0.9306398255448826 0.9999999999999999 0.9999999999999992; -0.8750601634944754 0.9932934343831944 -0.23726153802845926; 0.6906299814209972 0.37196033859394184 -0.9999983352117894; 0.9999999999999996 -1.0 -0.9676463119795986; 0.954900364120252 0.999999999999999 0.9996023729313873; 0.9999999999999983 0.999999999999999 -0.45251101961617773; -0.20509093631462372 -0.9999999999999997 0.9999999999999997; -0.1403007830855124 -0.9823592729960455 -0.7699023909758009]
186,8061,300,-20.164690208693766,[0.9999999999999979 -0.9938791191701983 0.9999999999999973; -0.9999999999996653 -1.0 0.9741787990958656; -0.3109484751525315 -0.9999981126810764 -0.9946910302343723; -0.6801885646365406 -0.3665146136617572 0.9760625290239603; -0.9999999999999997 0.9999999999999998 0.7999142724948206; 0.9966732925213895 0.9999996723223693 0.5555721272901459; 0.9288255096076977 -0.9961707729118342 0.32530481339238515; -0.003830486293544045 0.4816185949974634 -0.564228139239215; -1.0 -0.5420943570957626 -0.9999999999999998; 0.9999999999999998 0.9999997564076023 -0.9999999999998099; -0.9682980825201946 0.9999999999999991 -0.9667035902356755; 0.9999999999999998 -0.7239475394431799 -0.9999999999999988; 0.10674928045691444 0.9999999999999909 0.9999999999999976]
187,7233,300,-19.199187834689113,[0.9999998252912399 -0.9999999999994227 -0.9999999999999979; -0.9940078547278721 -0.9973077325932601 -0.999999999999664; 0.9999999999941316 0.9916535094934062 0.936292342554673; 0.9999999993220076 0.238155102243997 -0.8956085038979528; -1.0 -0.999999999999641 0.9999999999999822; 0.1082379317326241 0.9999999999999494 0.9900025584509974; -0.999983616533647 0.9999980185540626 -0.9994161077690104; 0.7140634939713827 0.999999999999995 -0.9999999997602519; 0.9999999999998282 -0.9802441434679819 0.9999999999998592; -0.9999999999999585 0.9999999999967465 0.6642562450268912; 0.6720239253350092 -0.9999999999990519 -0.09781562781252116; -0.5187708297610599 -0.46418906436519214 0.8943288956861609; -0.9999999996637509 -0.946896109568236 0.02363267822258045]
188,10000,300,-19.53230804219572,[0.9999574984307876 -0.9999999999664853 -0.99999999995336; -0.9999999996459819 -0.9999999999982666 0.9764276408603747; 0.8135053417179742 0.9999999999983411 -0.9999999999071566; -0.9974886606323518 0.9997104262088189 -0.999999897624883; -0.9999999984038296 -0.8468227846721597 -0.9999999999819951; -0.9956393824376862 0.9999999999960137 0.7139468920822101; 0.9930164085139874 0.9998938132611312 0.24935232379423458; 0.8461546029505908 0.9999715247663717 0.9999999998854538; 1.0 -0.9999999999878298 0.9999988805888139; -0.9999999999998771 -0.20832570257881675 0.9999999996821882; 0.999571481561762 -0.4363288879800186 -0.7600318333402877; 0.28526620095753474 -0.7973386145974293 0.9997079075950414; -0.4833263582344917 -0.9999999996637963 -0.3648674356141973]
189,9168,300,-19.247046308603917,[-0.9999999999999997 -0.8784080227860672 0.9999825742733408; 0.9794215546018525 0.9999999999999991 -0.8922321217798196; -0.9654469055204011 1.0 -0.9999999999999997; 0.9999616816047718 0.21672833320723262 -0.9999999999999878; 0.5187307028061495 -0.9887513929595534 -0.22263907009114967; -0.42922226366131094 0.9999999999999959 0.9999999999999882; -0.27951635129319546 -0.9999999999999951 0.9393437008620387; -0.9999999999999987 0.9976376117970176 0.38508990552191774; 0.9993405826758788 0.8580944279543996 0.9429587253840778; 0.9999999999999982 -0.9999018484875217 1.0; 0.9868074422084141 -0.9999999999999994 -0.9996200711603751; -1.0 -0.9999999999999988 -0.9998705601736027; -1.0 -0.2229824882457132 -0.8135778320445557]
190,10000,300,-20.783574374330755,[0.469005472142662 -0.8235156299382509 -0.9999999999999943; 0.9999999999997262 -0.999999999999996 -0.38309384782130274; -0.9999999985217909 0.9999999999999827 -0.9999999999999798; -0.867781882828381 0.043755205708878316 -0.8280390983303103; 0.999999997160347 -0.9755728541054413 1.0; 0.9999987689757488 0.9999999999113237 -0.049396768706832135; 0.9999999997158229 1.0 -0.9999999999999778; 0.005960053939080711 -0.6288443183881784 0.5759232862696209; -0.9801743165349873 -0.9999999999999851 0.9905956150467013; -0.9999999999999482 0.15193020549939953 0.9999999999999624; -0.9999999999999998 -0.9999999999999495 -0.9999999885875075; -0.7277660580849371 0.9999999999999974 0.7385788484684679; 0.9999999999998809 0.9986570981397949 0.9999999999999989]
191,3292,300,-19.040351047332177,[-0.12089448311464522 0.014870996306400862 0.3379283680799633; -0.3151376925331739 0.9999968336120337 0.8523803424044939; -0.9456199997328503 -0.8357888324569448 -0.9999999998498043; 0.999999999890564 0.9999999998748865 -0.7359571620839472; 0.999999999864437 -0.9999999999879047 0.9931450556666807; 0.941601512713364 -0.9999999999959274 -0.8720587415254615; -0.9999999884303239 -0.9999996070246489 -0.2970957964082388; -0.7291678715906705 -0.9999800397704811 0.9999999999602135; -0.9999999999998261 0.5664615973533766 0.9998358203423555; -0.9999999999467906 0.9999999999786715 -0.7767696726776194; -0.06481350846403976 0.9999999996798669 -0.9971225247112555; 0.9999999997067325 -0.3044099075976489 -0.6556976080610974; 0.9999999999908729 0.5261125142086341 0.9999999999987413]
192,10000,300,-20.110935929960544,[0.8101617438235728 -0.9999999999999845 1.0; 0.5740723573349489 0.9999999999999779 0.9999999999999297; 1.0 0.9448290853535269 0.26257726120145936; 0.9990936171706704 0.9999999999999407 -0.9999999999999576; -1.0 1.0 -0.9999999999999976; 0.9999999999999561 -0.9815839795838055 0.01712667543557008; 0.9975883804990984 -0.9999999999999878 -0.9999999999999998; -0.9899719193156601 -0.3614737493850993 -0.9999999999999972; -0.9999999999999706 0.8398691259070991 0.9999999999993728; 0.5669027903757219 0.17327050664658838 -0.9882894094446696; -0.9056303923051696 -0.9999999999999826 -0.5448815641175786; -0.3358200233484479 0.9989379761093111 -0.2614602145370161; -0.9942613405440908 -0.7012539625413148 0.9999999999999964]
193,10000,300,-19.778605109773377,[0.9999999999999908 -0.992173946981595 -0.9999999999999936; 0.9999999999999629 0.9788957693396869 -0.9999999999999991; -0.9640806342862959 0.9999999999999968 -0.9999867560778413; -1.0 -0.9999999951943601 0.02337289495444408; 0.47904061363954287 -0.623138458726033 -0.21361073060156868; 1.0 0.6597868394173622 0.9999999999999984; 0.9999999999998824 -0.9999999078652124 0.9999999999999897; 0.8240188885631332 0.9997674079312425 -0.1399545099730151; -0.6411740992682213 -1.0 -1.0; -0.999999999999997 0.9989357603146569 0.9718177568825049; -0.15162004523106917 0.992401608264372 0.9999999999999969; -0.8559046940691887 0.07847720180552749 -0.9571895227990662; -0.5799947410043697 -0.9907428433845217 0.9999999999976991]
194,9397,300,-19.93480172344747,[-0.7177710684106082 -0.9999999999999876 -0.9999999999808692; 0.5701034833114742 -0.42060789482549277 -0.9999999999999969; -0.9999999991087007 -0.9999999808544822 0.9578088880391347; 0.9254957224597553 0.9855630412462572 0.9999999999992828; 0.9999999995726373 -0.9999999998025932 -0.9322524769142355; 0.99999999999158 -0.944345976120773 0.9991243237546676; -0.9999999999686977 0.9999999999209415 -0.9999999999992252; 0.9999999999224747 0.9629003797075304 0.1005759562071964; 0.9962763951491883 0.9999999996496194 -0.9999999999331002; -0.9999999999714662 0.995187367708234 0.9999999999977679; -0.9999999994710997 -0.3554434068036566 -0.9999999999893011; -0.16463538683166223 -0.9997776263127116 0.9999999999873747; -0.7069029702477345 0.9477737839380664 0.26480111180771876]
195,9322,300,-18.39569379427328,[-0.27026571384287906 -0.997330790165443 -0.9865349912677925; -0.9999999999999998 0.9998632939716459 -0.9999999999999993; 0.9999999999999962 0.9778136127856387 0.9997376211984575; -0.9573236377140175 -0.9999999999999986 0.9999999999999981; 0.9769589042163912 -0.4219383602569557 0.9999999999999971; -0.9455772404556452 -0.9999565179995884 0.07887731804393035; -0.946304391599492 0.9999999999999961 0.9999999999999994; 0.9999999999999918 -0.9999999999999979 -0.4988130284430129; -0.9760958648461925 0.999999999999994 0.15173057832245795; -0.9999999999999999 -0.9999999999999974 -0.9999999999999979; -0.4321795347743617 0.524720987151838 -0.9999999999979833; 0.9878986079622779 -0.18622102086669481 -0.999999999558661; 0.9999998693038286 0.9999999999999996 -0.9748078793168162]
196,10000,300,-19.91401528361159,[-0.4869497354217626 0.7269173506862814 -0.6514509595870954; 0.999705306289958 -0.7248712896394394 0.9999999999999918; -0.9999999999999996 1.0 -0.9998583593642044; -0.999999999999981 0.9999999999999983 0.9692974717907774; 0.7631966297240574 -0.9963194410939825 0.12101498569005714; 0.12268509506251637 0.9999999999999601 1.0; -0.8745876487028118 0.3496845816046997 0.955182356183863; -0.9999999999998179 -0.999853510885594 -0.25643121014792875; -0.9622831860055603 -0.9999999999999906 0.9999999999999986; 0.9678431606773091 0.9999999999999997 -0.9999999999999881; -0.8563268173992372 -0.938949962200099 -0.9999999999999979; 0.9999999999999939 -0.5965593873733337 -0.9999999999999754; 0.999999999999982 0.9546645768410486 0.7793114050863834]
197,10000,300,-18.24179457284638,[-0.9743815365977149 -0.7246772929528088 0.9999999999994453; -0.9999999999993635 0.9999999999980624 -0.647288753612984; -0.9895943871896983 0.9999999999999811 0.9999204756090349; 0.9534616871754455 1.0 -0.11229548660614593; 0.9999213708354041 0.9999999999803775 -0.999999999998716; 0.11383671144267613 -0.9998946778307198 -0.9999985709669844; 0.9989338641404224 -0.42125000017547903 0.6275897149707557; -0.32876905989076677 0.171506210211233 -0.5728424033729694; 0.9439997435539453 0.8678362385411527 1.0; 0.9999999999980802 -0.9522226045923207 -0.9999999999969289; -0.9999999999958138 -0.48353158535156476 -0.999999999977059; 0.9980961284684033 -0.9999999999903997 0.9999999999745196; -0.9942025516236642 -0.9061799332559374 -0.26961856477868057]
