nPsoRun,n_iter,S,fgbest,optDes
260,3002,300,0.7459332139292715,[-0.999999999970019 -0.9999999982150999 -0.8910762367597197; -0.3967300438439437 -0.999999928451372 0.9501003741984679; 0.882370207693025 -0.7166476702262133 0.9999999989610258; -0.9999999027908575 0.8718732356012293 0.9999994327357316; -0.9999999993850257 0.9999999036400491 -0.9999923460251421; 0.9822711652066162 -0.9999998950969949 0.02736707159097377; 0.9716647672897138 -0.8074096006072929 -0.9999999847734274; -0.9999999994260216 -0.1763730655900226 0.15529796664817247; -0.02853930974932478 0.003873259988509166 -0.9468866880191451; -0.37126980942127125 -0.010644197178231868 0.0786838628356192; -0.0512716471398379 0.999999990638999 0.07261592556564948; 0.999999994999854 0.9205305315145134 -0.9980335443973207; 0.9999999997460692 0.8979488090332979 0.8034409276544312]
261,2914,300,0.725620141524586,[-0.7562089615066494 0.9999999999362353 0.9999370563896817; -0.29998953227547254 0.9097358046639974 -0.10546001467081374; 0.21436380676516995 0.09946760927187755 -0.9999999740860118; -0.6227753772313122 -0.9999999925918999 0.8138374748820254; 0.9811873593492011 -1.0 -0.9192102000534292; -0.9999927818057563 -1.0 -0.7600673157935942; 0.039455673703108186 -0.23555821112671216 0.029643021755717612; -1.0 -0.02200242957760589 0.9237928973167703; 1.0 -0.9803148635489475 0.9999942913969669; 1.0 0.9999999478299502 -0.9999819660721601; 1.0 0.5526448877216444 0.0022375446259436196; -1.0 0.46405432919277834 -0.9876076534158292; 0.6798007346970493 0.6532397806233132 0.9999987055262762]
262,2225,300,0.7288458937138643,[0.9999999567409491 -0.9976486824834635 -0.48838285492405425; -0.9336170397267677 0.9999999067456198 -0.987148346351014; -0.964221035449784 -0.9988277405979752 -0.9999993573331387; 0.9994793100981497 0.8675780818519211 -0.9999983607319278; 0.10091136227956109 0.09883154773366679 0.06942347646048863; -0.8110458328118857 -0.9999999653824574 0.9984655291849412; 0.9999273375825891 0.9713539574259409 0.8412206765850644; 0.9790352328048988 -0.81982944339336 0.9999999723171559; 0.04703164843631986 -0.9375437036591164 -0.04569080663629962; -0.999999657800375 0.3502740891345216 0.004019620547788146; -0.8659527898618461 0.005021509090378161 0.9999249376781428; -0.08669783609342123 -0.08198133561226441 -0.9999999999745934; -0.5047345414302772 0.9999993725439464 0.9919338696701606]
263,5052,300,0.7171118116711716,[-0.496878895472124 1.0 0.9766468600710374; 0.9999999999991747 -0.9317758727861796 0.8715603171963238; -0.9999999999644306 0.18604134505608605 0.44430462845078045; 0.9999999999731306 -0.7346132360847298 -0.9760887074101413; -0.5138816378331835 -0.7113444518456825 0.9999999999999444; 0.999999996286819 0.9999999999813364 -0.9999994137238997; -0.9999999998734439 -0.9504834324695796 -0.999999999942183; 0.14662914985408837 -0.9999999992809764 -0.23637990267277859; 0.31931002331287933 0.08053201690849364 0.037628490761513755; -0.8304673578868074 0.9999999998295673 -0.6464743692420432; -0.9999999996887068 -0.9895741853152555 0.08938108702077421; -0.12150612786344829 0.0474008783204652 -0.796510875039334; 0.9951883618150404 0.8562201695757531 0.8262165187325266]
264,1685,300,0.7097377810879423,[0.34688159231571586 -0.999997772263514 -0.4249879788140634; -0.9656747960333676 0.9999278768040087 0.945760973313134; -1.0 -0.9999999910129171 -0.8873787500240781; -0.9999964678158783 0.9147821474472534 -0.9254131497024408; 0.3788524580147262 0.999996885494178 -0.6529827483754002; -0.8577887701206399 -0.2384668306484883 0.2906336882774346; 0.9999998056057089 0.5136573578360227 -0.07080093454096788; 0.9999989401586321 -0.5258233739024372 -0.9999842532437844; 0.04688653225082813 0.08543992732855425 -0.9999690307600604; -0.9999791119243002 -0.9999259167185441 0.9999999615152187; 0.6435161860157522 0.7717108673634766 0.999999092679544; -0.0507055247503541 -0.08398852818832855 0.1204485038052807; 0.8091893370420307 -0.9996759977138772 0.9999837006803471]
265,3021,300,0.7158000852948662,[0.6785106603161795 -0.9999999999931222 -0.3542957440709573; -0.6391483022998237 0.9999863233750436 0.9999999998937582; -0.26545788631919504 0.24334140963911105 -0.9999999851190553; 0.17253967229821895 0.7291211496282815 -0.006509805417545579; -0.8898109772036089 -0.9808343424213319 0.9999999876547702; 0.9981323453799095 -0.8985154194506942 0.9999993756092517; -0.9999999999519393 -0.2779872585149198 -0.15556917992010946; -0.9999999380005042 0.9999999999919744 -0.2021465106948908; -0.029993453246886456 -0.017447080901810807 0.37123213993380305; -0.6695204280746759 -0.9999997763124318 -0.9999987730188201; 0.999999576017884 0.965135868440626 0.9999999436719429; 0.9999999956705311 0.9999999999198235 -0.9999788558745925; 0.9999999891796626 -0.2755870003455424 -0.9998867077806051]
266,1446,300,0.7271534873772687,[0.022939444299352896 -0.18992525922325879 -0.9995259546128494; 0.8650448704476751 -0.9999995268386848 0.9999119275863656; -0.94406349037127 0.9426632503966512 -0.9999998432416579; -0.3171036721532454 0.9999967259281963 0.9999959880668903; 0.9999998927800097 -0.9999972996354202 -0.9907396999801897; -0.999999920876571 -0.9999999998243658 -0.999996210238604; 0.5759517344638266 0.9999853817782105 0.43469362781768867; 0.9999965190003778 0.1472959304655326 0.8058535676474432; 0.07326197920016804 0.0019082238334048023 -0.046923376230625; -0.9999999785075584 0.6962607307192527 0.25742106782930635; 0.9999997793724943 0.6470255703232463 -0.9997785496287599; -0.8574957499722757 -0.5632752301704269 0.9999999842839065; -0.41121547903525874 -0.9999994985509759 -0.12552614489156289]
267,1299,300,0.7117553680950562,[-0.9999858424577687 -1.0 -0.6422800445594572; -0.053131603452685694 0.14481441617274773 0.03575525073055054; -0.8996322903727354 0.9999959990937531 -0.820011860944376; 0.9998130180116844 0.001185493226443958 -0.04131745268485185; -0.9999998473942896 0.9873551169063035 0.9652628212236354; 0.39179679519002153 0.9997367432047485 1.0; 0.9999448669442201 -0.9999946661084219 -0.9999716724615569; 0.9996124916152002 -0.46562113980505804 0.9999651868263988; 0.041228672129447454 -0.16279438748516292 -0.9999999970514941; -0.9998320597111024 0.02080977714905454 -0.8989468825914103; -0.9434933859868969 -0.8918441073679463 0.9999978294316524; -0.009391533257489815 -0.9560925703625743 0.1881893918591777; 0.9999150664486253 0.9999703147132112 -0.9031438693990669]
268,5926,300,0.7335556217175914,[0.467338660244035 0.9345381015217304 -0.9999999675426913; -0.9628154121228505 -0.7782676055209267 -0.9999933438804575; 0.9999999999999996 0.28300968002509436 -0.4921075862951218; -0.28026798169983885 0.014468230155663146 -0.13243261501477824; 0.999999990114608 -0.20551729071511657 0.9086979529579369; -0.9998629910732194 1.0 -0.9999999999521775; -0.9999999851960285 0.8869630282937857 0.9994618768399989; 0.7222580309488101 -0.9992398586956609 -0.9999998676170592; 0.9999999062745526 0.9999999814605253 0.9999999950423856; 0.2374502222081921 -0.9999999973355848 0.5403752133199967; -0.07887919264135827 0.8363012790590623 0.09705878020055006; -0.999999987687456 -1.0 0.41998653326976243; -0.2266747221232866 -0.11431155897894055 0.9999999989714491]
269,1232,300,0.722317411574585,[0.9999996529619333 0.9996142849385632 0.9995845702685442; -0.1968578117118861 -0.5654825428739584 -1.0; -0.6102745272659564 1.0 0.11207108865842856; 0.8301518560474022 1.0 -0.9999960149538699; -0.9999343182582724 0.2812912580332973 1.0; -0.999693139266915 0.7689861204994043 -0.9999942875821746; 0.9886431743226581 0.12343619237834197 -0.12183071753471815; -0.9993811077383804 -0.9998958986576288 -0.23194992796556602; 0.04266655725335922 0.013561145540982818 0.015171084785097474; 0.992328167986629 -0.9990757513814283 0.8674017433474379; 0.9998579805087577 -0.9998491020731457 -0.9964539302081991; -0.07783039197188693 0.7591301251437725 0.8595129107181475; -0.7707157956433895 -0.999997138072332 0.9988262370259035]
270,4625,300,0.7217761109269785,[0.5227822709699391 0.7413339553639536 0.9999999999741835; 0.0582315030329819 -0.09640797526335222 -0.8437343407021156; -0.9999999998950272 -0.9999999997905095 -0.9955795553693284; 0.999999999982416 -0.18268194173941818 0.4165403730929754; 0.9999999999999815 0.7766117600982709 -0.9999999999876035; 0.5198210768682816 -0.9999999999903527 0.9991530245914833; -0.9999999999298225 0.910088291119189 0.7737285624790616; -0.23149033460785995 -0.06226275496954725 0.018101537969363292; -0.9564903010720278 -0.7830759517174423 0.7513923615223073; 0.9999999999999994 0.9399263661151256 0.057873131244795054; 0.9057323904824485 -0.9999999999015442 -0.6169267096759168; -0.12843513857708014 0.999999999986427 -0.2723643012251803; -0.9999999999916702 0.771813387340119 -0.9999999999880935]
271,2286,300,0.7075380745177031,[-0.9999839584034127 -0.9072538078310861 0.9999995760420345; 0.9999909059120665 0.9999999190511425 0.9999636109521796; -0.9869581826742971 0.9999915455955513 0.9999454159635891; 0.03306499793351574 -0.10851060146694368 0.8860696204380734; 1.0 0.06371505223042111 0.22180640630931114; -0.11051669794091969 0.09542911876783156 0.045918539239701316; -0.9309148656433268 -0.9999982818294499 -0.11927037158039934; 0.9999825647018772 -0.4353364049564942 -0.9999977964900811; 0.1847105777761445 -0.9999992056436843 -0.7272370840330504; -0.9939005850381848 -0.39606444960963294 -0.9999971297666652; 0.5787601643645217 0.9999999505503697 -0.7594256849768518; 0.9999991416306155 -0.9999963442836144 0.9999702227243313; -0.996103550252766 0.9999998583359294 -0.7861203875811591]
272,2989,300,0.7102444815275772,[0.2898249820542369 0.3740806210730099 0.9999999308929148; 0.9623189645182095 0.7493220938874685 -0.99999993580664; 0.8272867957493377 0.9999979572346376 0.5172244119739094; -0.2437079020625222 -0.9999999949603767 0.15955373357044564; 0.9102320744871868 -0.9081228784189217 0.9999999973213927; -0.9999999058507137 0.9999992867058841 0.8094487826133242; 0.9999999934757849 -0.7406058612236828 -0.18840247623124948; -0.9999999942267972 -0.6914353581006635 0.9999998011188307; -0.6522761870457097 0.9999998874935434 -0.7263006066865821; 0.00597176391380534 -0.013388579881461847 0.020738210767243005; -0.9999999879597458 -0.9999999954198192 -0.9999619131958771; 0.3447416607494674 -0.9318923128764556 -0.9999999904192334; -0.8815796895322766 0.05282787276805501 -0.6482301406896568]
273,5112,300,0.7154045822474009,[-0.8410292322829662 0.9999999997334729 -0.9999999775953264; -0.07685567355342783 -0.09863578010137485 0.08566420140538322; 0.8799935350554762 0.9999999942672807 -0.41302154398323926; 0.3616590652934662 0.999999997156596 0.8839296053884546; 0.8203986306640999 0.3543588850876733 -0.9999999985159664; 0.31356097689389584 -0.956324486679451 -1.0; -0.9999999986577568 -0.7490309292228021 -0.9185807892092348; 0.9999999998781107 -0.9868936012502738 -0.1115316553571036; -0.2739571150261674 0.17222766458335179 -0.18598946321127952; 0.9999999736494518 0.15405049969638412 0.9999999460476549; -0.9999999871070366 -0.847400432489709 0.8749976340468713; 0.6471762462201255 -1.0 0.9999999999574085; -0.9999999991029246 0.9435883161684918 0.7006290772508086]
274,719,300,0.7221495070404705,[-0.05081427627933541 0.9472116604510561 -0.998021722933242; 0.944365499858927 0.9999357829386902 0.8414367436942801; -0.677366858021308 1.0 0.03949340789780278; -0.9998889131345657 0.2974286131530407 -1.0; 0.8179470845267848 -0.7887554553747996 -0.694072893881097; 0.9998429816897672 -0.9999142975966168 0.8096746703911316; -0.5356812570804352 -0.9996425325607229 1.0; -0.6776442456776594 -0.9999679952675752 -0.9996535951286459; 0.1867716525223039 0.01230855645465759 -0.011111275174027685; 0.9999991788183793 0.9738899334256212 -0.9609817854578897; -0.8045017260570668 -0.2348695995423916 -0.000980483601388366; -0.9999840505797736 0.8178173107586324 0.999818478421471; 0.1620975808633816 0.14709918515338644 0.9839065398869717]
275,632,300,0.711575245764643,[0.9815886177088031 -0.9442501028565948 -0.9999091083810882; -0.8770124911145993 -0.9997662558041727 0.9999854563445081; -0.17063190662649827 0.6103455521299148 0.9996759317626127; -0.9969586849217972 -0.9996154078868896 -0.99997149575695; -1.0 0.9717458380840478 0.4405443666900543; 0.04282341933725811 -0.7793775467984764 -0.026587057688686366; 0.9926121473137088 0.9259577229355194 -0.9999995901823445; -0.9999967412575295 -0.31382549950875066 -4.455791135885614e-5; -0.623046014573186 0.8990827896769016 -0.9991283181789082; 0.07333118891340716 0.08980056877170133 -0.24003907168804567; 0.9996907699795266 0.04199121707011989 0.9999954920163036; 0.9510367494539298 0.9997720907888036 0.5905206118715225; 0.9982701849390565 -0.9999282557099881 0.8214297759648608]
276,3469,300,0.7083447291023901,[0.9999999999896895 0.06732622608516603 -0.16072123234051988; 0.9999999988338042 1.0 -0.9999999999851744; 0.03896950939664753 -1.0 0.7240367270931456; -0.9999978807739678 0.999999999320835 -0.9807916933003121; -0.9927347429346424 0.9999999999995232 0.8208743268697778; 0.660776171927789 0.9999999999952698 0.7420976186756807; 1.0 -1.0 -0.9937306299779856; 0.9999999999950248 -0.6584132550345371 0.9999972112480712; -0.09969387191864192 0.020150482390649507 -0.03797947951974522; 0.003933706954118465 0.018864855183499164 -0.9380221296526837; -0.9999999999368124 -0.4038351528245013 0.9999999999981246; -0.9484254481677395 -0.9999999998430537 0.10558152494016362; -0.9999996399764537 -0.9971411396711334 -1.0]
277,1943,300,0.7082904169622463,[0.07753266618970352 -0.19674000889060808 0.9999265964661888; 0.01915683765082971 0.07518416777846171 0.014866750772285138; -0.33706772907727395 -0.9999993415109903 -0.3610982190689259; -0.5865845875596093 -0.4267113708189046 -0.9999993412381314; -0.9999994833851985 -0.9999995675103777 0.8859171430034526; 0.9999831787604698 0.46301314420925593 -0.08146434518301542; -0.14080070673994247 1.0 0.7867388185476141; 0.9999933120770864 0.9545249815918847 0.9999998806330189; -0.999999037311538 0.5005556526774704 0.7121105780740682; 0.9999900263149936 -0.9999910884550539 0.8256669709650666; 0.8534184143496919 0.7788172449715801 -0.9999995046419511; 0.9997830746198437 -0.8862831356184789 -0.9999760061755267; -0.9476456661408078 0.9999933553414809 -0.9418892829275449]
278,3021,300,0.7316059441101496,[-0.999999999655872 0.9233112365258918 -0.9288315833139105; -0.1277722070791888 -0.11434350638921506 -0.12940470683676708; 0.722122727010926 -0.8189329954388844 -0.9999999748671423; 0.999998751579444 -0.9999999888382994 0.2050225338633778; 0.9999974165961969 0.9999999467300593 0.9725937017486808; 0.07923072645690957 -0.8395004689479867 0.9145312837248242; -0.2905601216614367 0.8551032049615125 0.4452911898909847; -0.9999999214864569 0.5048277313659079 0.9999997601102018; 0.8880813898985592 0.1719564189197401 -0.1697799709802502; -0.7804591626395732 -0.6163523364143133 -0.79988648239555; -0.9999999847785341 -0.9586363896554347 0.7582255952203224; 0.9848318866109639 -0.12356245200680685 0.9999999855279667; 0.521058571748285 0.9999994186506528 -0.9999963885270788]
279,5547,300,0.6999328562580761,[0.4281018468496645 -0.9999999999999972 -0.10720467962047818; 0.9999999999968345 0.6140176539130968 -0.653076724386608; -0.9585921716760653 -0.9999999999582332 0.9999999999994645; -0.9999999999999918 0.3918457895612706 0.14444287084316848; -0.017418783914509104 -0.04306197428365309 0.12295505397088646; 0.8134671293581125 0.9999988025679445 0.9999740396379888; 0.9999999999472937 -0.9597832866178192 0.9894308723976999; -0.9999993628693383 -0.9999999999999468 -0.995343166797964; -0.1440625993947313 -0.1962744702566661 0.9999999999999973; -0.9838169579057685 0.7622124600973575 -0.9999999999964636; 0.6842492745634118 -0.47387613528596256 -0.9999999999999982; 0.018440247303306394 0.9999999999999964 -0.7265476721753023; -0.9999999999981316 0.9999999999991895 0.9999999999986711]
280,3408,300,0.7113890944585677,[-0.9634150254434624 -1.0 -0.9999999999929643; 0.9999999999993026 -0.999999999997199 0.2080803654060988; 0.9999999997772022 0.9569953802591198 0.46945700983270805; -0.6835182524202137 0.05153860401108146 -0.2760278679254098; 0.5998233319918005 0.8115779181819078 -0.9999999999994454; -0.1848017015585389 0.9999999999993772 0.38140426254587595; 0.21340753801718682 -0.9762030256729 0.9999999999999849; -0.9999999999999288 -0.9940050191690476 0.7540193797586815; -0.9999999998628172 0.7580317626184294 0.9999999996922634; 0.054916159883196945 -0.10697096188982823 0.06510474185477216; -0.999999999963366 0.9999999998390267 -0.9985178340001098; 0.876394995691307 0.002455595168071476 0.999999999993374; 0.723660355839234 -0.8692746191972567 -0.9999999961289313]
281,2939,300,0.737392142731498,[-0.9999999999974327 0.973629868193504 -0.9999999999979149; 0.26032490655608526 0.07645512518248615 -0.8563941590321278; 0.6964401719434163 0.999999999939374 -0.5783208114313768; -0.5298800153181541 -0.9999999994595848 0.999999996300898; -0.9539088854535738 0.9999999998396352 0.6302631172051096; -0.9999998491614277 -0.9999999999774661 -0.9793151668221595; 0.9999999999988508 0.8464890534410553 0.7231395736762166; -0.9999999999975323 -0.2852478140248509 0.6809666105851881; 0.0711274590591742 0.5497926769871506 0.9999999999999035; 0.9999999999756857 -0.8702438450963546 -1.0; -0.433117413807986 -0.03545531290925694 -0.057168489536792266; 0.9999999999817433 -0.7735859948061127 0.5139075002505399; -0.003368643773798229 -0.9999999999309437 -0.11284009389803688]
