nPsoRun,n_iter,S,fgbest,optDes
452,3989,300,-25.545214446442476,[-0.9999999999999997 -0.48662245730067016; 0.642626777201525 0.9028583127103605; -0.9999999999999997 0.9999999999999964; 0.4441838589950714 -0.9999999999999999; 0.9999999999999997 0.9999999999999996; 0.9999999999999997 -0.1784849915152208; -0.9856532322148931 -0.9999999999999997; 0.9999999999999979 -0.9999999998872352; -0.5893126181880016 0.9704654039300058]
453,5465,300,-25.721173009358864,[1.0 -0.9999999999999842; 0.5623458049756469 -0.9863405658123665; -0.6447801675853843 -0.8932393736548279; -0.37633950537791516 0.9999999999999927; -0.9999999999999948 -0.9999999999999971; 0.9999999999851589 1.0; 0.9999999999999998 0.4975090230593644; -0.9999999999999981 0.2934785033218623; -0.9999999859030076 0.9999996597858046]
454,1569,300,-25.39967565124137,[0.9999999405385241 0.9999999681450358; -0.999999999396663 -0.9999999388122209; -0.9999997376359853 0.5633527166362632; 0.11077816794240528 0.06702235442138135; 0.9995232439894176 -0.5751151921637463; -0.5609851451127168 -0.964484426971764; 0.577142950275646 0.9998489622063139; -0.9999999904096558 0.9999999888180338; 1.0 -0.9999999958064859]
455,4340,300,-25.08680535450347,[-0.026552677649636106 -0.049816691302249035; 0.7554472069415669 0.6984899185984927; 1.0 -0.9999999999999817; -0.5227205773699574 -0.999999995055476; -0.9999999995458937 0.6262687881683693; 0.9978295564898039 -0.5462926417750359; -0.5598752669953928 1.0; -0.9999999999999949 -0.8299382127664058; 0.9999999999999999 0.999999999999214]
456,5200,300,-25.623062323003623,[-0.39133951189854255 0.9999999986716136; -0.49101266317999914 -0.9981986073612209; 0.9999999998583999 -0.9999999999946231; 0.9997247593223476 0.9999999999999987; -0.9999999999683372 -0.9999378586345796; -0.9999999999995369 0.9977197898727193; 0.7608711059016565 -0.766132365861553; -0.9999999999977476 0.18589558526901534; 0.9999999975469068 0.47983834278736953]
457,484,300,-25.99539563032223,[0.9838578476382754 -0.5424642806446238; 0.9999954245096099 -0.9999999999849181; 0.9999999968819157 0.9999995697640104; -0.9984458190581369 0.9999467256410017; -1.0 0.2415720693343369; -0.4188111002079039 0.999999999420793; -0.9999997990003353 -0.9923693803634883; -0.5126629225069417 -0.9999997655123881; 0.8739476555298381 0.661389949168657]
458,4910,300,-25.80964353898056,[0.48451253712770087 0.9999999999999919; -0.8343116442888858 0.7006992893070021; -0.9955063728068712 -0.5012825115025039; -0.999999999802517 -0.9999999999997635; 0.9831694027856553 -0.9999995153584901; 0.4902927184722466 -0.999999999999999; -0.9999999999999933 1.0; 0.9999999999997253 0.9995922359237137; 0.999999999999851 0.04510695782432807]
459,7021,300,-26.000633875189084,[0.9925830466324415 -0.2055687377888511; 0.4812768443232272 -0.9803043950781735; -0.8515056723881892 -0.7095516562481258; -0.872996565354012 0.6510640500098894; 0.999999999954014 -0.9999999999978479; -0.999999999998523 0.9999999999991237; 0.9999999999999883 0.8572911679299704; -0.999999999997179 -0.9999999999712441; 0.5136162350702225 0.9999588217377847]
460,2354,300,-25.350612833395942,[-0.9999999999999987 -1.0; 0.5390083924273702 -0.9993656880904919; 0.5971616951551373 0.9999999999999836; -0.9999999999992024 0.9999999999999976; -0.6890852639899769 0.7631423623145986; 0.9999999999968915 -0.8933163267639542; 0.9999996088469637 0.6306631940482967; -0.9897048467947693 -0.5450280536206948; 0.1952749709230181 0.06155111513358606]
461,1875,300,-26.136716131014328,[0.17764561732490747 -0.9999145645038182; 0.9996217119813083 -0.9999999999963991; -0.9999999999917406 -0.519350534312031; -0.9972595209323836 -0.9999999999999857; -0.9999999999836381 0.9999999999715099; 1.0 1.0; 1.0 -0.4593832219894169; 0.678626973986841 0.8582163406016512; -0.5197407569582851 0.999999999228022]
462,3718,300,-25.511724418763038,[-0.9999999999997017 0.9999999999999996; 0.9877975431065391 -0.999999999999988; -0.9999999999982534 -0.16539957192127536; 0.5934113850803496 0.9639653099996284; 1.0 0.9999999999999738; 0.9999999999923929 -0.4842880324656818; -0.4448113714491398 -0.9999999999999895; -0.999999992100618 -0.9998616679279997; -0.6378334397726528 0.9042538789665129]
463,5244,300,-26.08724901809211,[0.4614058961421018 0.9999999999962108; 0.9999999999995085 0.997402163340532; -0.9907259053232709 -0.5232908574045066; 0.999999999999936 -0.9997524955839614; -0.9999999999957209 0.9999999999999525; -0.857765253452061 0.6741948019778552; 0.5109900282622011 -0.9999999999891275; 0.9999999999999958 0.14627412494528186; -0.9999993101804064 -0.9999999999996317]
464,1986,300,-25.612753682263808,[-0.9992155284959547 -0.4859664054749095; 0.4881021724541385 0.9999999999999862; 0.9999999999999932 0.9943772430211427; -0.7632278157412279 0.7636267328135576; 0.34444841257069025 -0.9999999999999782; 0.9980242400862699 -0.9999999997256427; -0.9999999999999992 0.9999999999999993; 0.9999999999999993 -0.2601164943706471; -0.999999995267857 -0.9999999999999992]
465,774,300,-25.549405337711946,[-0.9999961077516097 1.0; 0.9999772049517551 0.9999848183030159; -0.9999959792591856 -0.999997659026989; 0.9999888212078849 -0.9999338907919283; 0.16530675332882205 0.9999990265086122; 0.4874253841819645 -1.0; -0.9069115567694291 0.6347079112580875; -0.9820928482965042 -0.5814818093905988; 0.999982806787134 0.44760893860251316]
466,5736,300,-25.573000252331905,[-0.4786060984280925 -0.9999999999999656; -1.0 -0.9997393765835978; -0.2120802064709493 0.9999999999999994; 0.9974769146329342 0.999999999999993; 1.0 -0.999999999999997; 0.9911198770959427 0.4960376777401532; -0.9999905822703785 0.9999999999999036; 0.7715854437810317 -0.7527768723002474; -0.9999999999999992 0.3713207050156764]
467,1045,300,-25.42249051439864,[0.9605104193833304 0.5248296837832332; -0.4691758022584002 -0.99999998169524; 0.9989824856242933 0.9999999970588195; -1.0 1.0; 0.807750294701746 -0.7107058581500049; -1.0 0.3433483796008643; 0.9999999996613452 -0.9999987275625342; -0.9999996405697155 -0.9999807782106888; -0.23143543175989384 0.9999984598412597]
468,1953,300,-25.412470986150506,[-0.9999999999999949 0.9999999999999775; 0.9960320803286508 0.5556501093751295; 0.05457479226741256 -0.016886957004163837; 0.5597413083535845 -0.9994770157288642; 1.0 0.9999999999999998; -0.5501907196160439 0.9992707268382965; 1.0 -0.9999999999999976; -0.9999999999999971 -0.9999999999999997; -0.9999996914401689 -0.5527586975960701]
469,2726,300,-25.68307039209685,[-0.4991195916068313 -0.9996805785863992; 0.8868724669572414 0.6549849817444438; 0.9999999999999968 -0.9999999999999998; -0.9999999972961704 0.3886048552431585; -1.0 -0.9999999999900387; -0.2872142299249144 0.9999999999999993; 1.0 0.9999999999999996; 0.9999405155278731 -0.5544170276729534; -1.0 0.9999959133533539]
470,2340,300,-26.109672880460902,[-0.8791528713223783 0.6482808406921042; -0.9526865985008288 -0.5621767469751331; -0.9999999999682441 0.9999999999999142; 0.9999993891517693 -0.9890567507166179; 0.9999999999606409 0.10485182463855533; 0.999999999711174 0.98933313814612; 0.4654064055518333 0.9999999999845146; 0.5013524921405388 -0.9999999997277018; -0.9999999999943734 -0.9999999999773796]
471,2855,300,-25.207685124983573,[-0.9999942776688372 0.5374757490865867; 0.03578133277315414 0.13064176262771576; 0.9999999999605499 0.5859269839360487; -0.538845672141122 -0.9999539811643183; -0.9999999998986805 -1.0; -0.8670970161556293 1.0; 0.6342821227567021 0.9999998131420461; 0.9999999999982359 -0.9999999999418492; 0.7070785169473046 -0.7459168162118257]
472,3257,300,-25.411535149567882,[-0.5547761027687522 -0.9999999476994657; 1.0 -0.9999999999999996; -1.0 0.9999999999999993; 0.9999995796042558 -0.5580565471552065; -0.9978444621770352 0.5489847388676679; 0.01752181892738224 -0.06177294549767642; 0.5510781035024382 0.9999999644890577; -1.0 -0.9999999999999958; 0.9999999999999999 1.0]
473,7072,300,-26.04530219194065,[1.0 -0.9999999999999999; 0.9999994569646905 0.5115702967514683; 0.9999992237324282 0.9999999999999979; 0.8451196452834546 -0.6881625083445363; -0.9999999999997696 -0.99983425288329; -0.9999999885354297 0.999927966794962; -0.4637614268829418 -0.999999999978543; -0.9999999999995297 -0.1422279365543236; -0.5102362420213871 1.0]
474,3549,300,-26.142344591714146,[0.9989070508840383 -0.522573378843532; -0.9999999999999095 0.9955833479332732; 0.8594934886645641 0.6770372785080436; -0.4589703317044846 0.9999999999998495; -0.9999999999973649 0.17816941866042235; 0.9999999959896899 -0.9999999999889271; -0.519636828304457 -0.999999995793773; 0.9999999999965156 0.999999999999536; -0.9999999999917454 -0.9995965310504604]
475,2977,300,-25.803434002014995,[-0.7938357666818073 0.7421870764541482; -0.9999999994705158 -0.5024308325529458; 0.999999982555947 -0.9999883408009668; 0.49149400444849634 -1.0; -0.9999999999999976 0.9999999999999928; 0.4885913882985262 0.9999999999999987; 0.9999999999999998 0.9790912430968896; 0.9999999999999916 0.04849623357768221; -0.9887640139667526 -1.0]
476,4253,300,-25.534126150592392,[-0.47608210411535024 -1.0; 0.9999478749702713 0.9999999999999888; -0.9999999999999906 -0.9999999999988093; 0.7772826883463962 -0.744857879841847; 0.9849025390707958 0.49977053615986283; -0.2422475598237262 0.9999999999999802; 0.9999999999999998 -0.999999999999967; -0.9999911821583305 0.9999999999999925; -0.999999999999779 0.34496197332529027]
477,3109,300,-26.142553278431237,[-0.4590304394841355 -0.9999999999999929; 0.8628680938437142 -0.6717852427928448; 1.0 -1.0; -0.9999999999999872 0.9991140721302391; 0.999999999999992 1.0; -0.5178483743527768 0.9999999999999842; -1.0 -0.999991463463589; 0.9963665761793167 0.5222009123173792; -0.9999999999999939 -0.17166236029608392]
478,2882,300,-25.405803178762262,[0.9995884807263745 0.5810354320268861; -0.5705094615216394 0.9636445151318992; -1.0 0.9999999999999942; 1.0 -0.9999999999999943; -1.0 -0.9999999999998754; 0.581304049263404 -0.9827989478232587; -0.9965198108099821 -0.5797970542264284; 0.05549995382922488 -0.07544184491720748; 0.9999999999999981 0.9999999999999983]
479,2124,300,-25.41796101738846,[-0.9999999999999212 0.9999999999999738; -0.5596986181516723 -0.9947357984884652; 0.999935920455005 -0.5632442142888493; -0.9999999999999943 -0.9999999999995; 0.033086321978798426 -0.03393235411653063; 0.9999999999999983 0.9999999999999377; 0.9999999999994468 -1.0; -0.9945149869410624 0.5569808574890341; 0.5592961450633768 0.9938659181717391]
480,658,300,-25.493518169187148,[0.27843125680408803 -0.999999152066401; -0.7929970370074874 0.7359715827259169; 0.9999999829007085 0.9519692909334126; -0.9983529708268974 -0.9999942866956195; -0.9999871799141299 0.9999736371867736; 0.9999851451316375 -0.3400326988882473; 0.4821928774920882 0.9999994615525023; -0.9641276349844901 -0.5463386665662734; 0.9920949815125499 -0.9999999222316583]
481,5796,300,-25.28408337628479,[-0.17151762749444321 -0.0035775604241543827; 0.9999999998732579 0.5684701965882087; -0.998149439870967 -0.6114863834068563; 0.9999999999999997 -0.9999999999999998; -0.6054423212089931 0.9999999999998288; -1.0 0.9650313177877032; -1.0 -1.0; 0.9999999999999996 0.9999999999999996; 0.596750069495337 -0.8931578791204399]
482,5076,300,-26.14187912029918,[-1.0 1.0; 0.999999979580511 -0.999999999998813; -0.9998103127539757 -1.0; -0.9999999999999999 -0.45900335631558253; 0.9999999999999991 -0.5190829843403457; -0.6746790318595589 0.8607111292360456; 0.5194503860952497 0.9999996646567949; 0.9999999999999986 0.9999999999866979; -0.175864921059176 -0.9999999999999846]
483,3046,300,-25.477230784153075,[0.6663769469967799 -0.8876273538675076; 0.9999999999999998 -0.9999999999999987; -0.43347707213081643 0.9999999999999999; -0.553236419906675 -0.9648607795439124; 0.9965349674447443 0.9999999999999986; -0.9999993537551551 0.9619207445178649; -0.9999999999999998 -0.9999993790172691; -0.9999999999999984 0.13389583364166388; 1.0 0.48341786927945934]
484,8796,300,-25.25460123227979,[-0.8844275485860762 0.5982893715604037; -0.9999999982323384 -0.9256957623718595; 0.5919174823550496 0.9992486767668795; 0.06743470273129029 -0.24241168917552333; 0.9999999999999445 -0.9999999999922173; 0.999999999805969 0.9999999999999577; -0.6266212259605255 -0.9999999999999958; -0.9999999999964926 0.9999999999999217; 0.9619320290410858 -0.6151393838717363]
485,965,300,-25.29358574771351,[-0.9999955204363056 0.9999999394873943; -0.9999993384994454 -1.0; 0.9392785074468701 -0.6101266740297292; 0.9999993164857238 -0.9999999982080194; -0.9985185996955867 0.5914355730887627; -0.599091852373359 -0.8934001338577092; 0.9999993549041117 0.8932411344206352; 0.04933503252747498 0.16886650272476944; 0.6301908159573576 0.9971765619997659]
486,1071,300,-25.74543792668805,[-0.5009858588727893 0.9999999319396096; -0.3188222233201239 -0.9999704292745547; -0.9999999008260723 0.9927552402913278; 0.9999999856377783 0.9999999984520368; 0.9999997719674557 -0.99999999996783; 0.9829950609322872 0.565278221754775; -0.9999999942558113 -0.36126149246583633; -0.9983844988510363 -0.9951229770846121; 0.8874268402766665 -0.6537256960077643]
487,2380,300,-25.418514174801118,[-0.9999999999999994 0.9999999999999979; 0.5538866441768286 -0.9999999999997568; -0.9999999999999978 -0.9999999999999997; 0.9999999999999989 0.9999999999999976; 0.035608508394610376 0.014450588870717512; -0.550589487729168 0.9999999264892362; 0.999999999999999 -1.0; 0.9999783663455817 0.5545418180352257; -0.9999850198936306 -0.5497090479901484]
488,1464,300,-25.731491230238493,[0.9981554997620018 0.999999999939652; 0.9999999999999108 -0.9999999999972801; 0.7421673947301086 -0.786182874840103; -0.9995791218943436 0.999999999160891; -0.4868514081542143 -0.9986665034761324; -0.9999999999698512 0.45691663136203153; 0.9999999999657802 0.48379906948798473; -0.03855603236915343 0.9999999993532445; -0.9999999999568594 -0.9999993746225514]
489,2049,300,-25.405263926737153,[0.9999999999999978 -1.0; 0.9972975374739584 -0.5576592114792752; -0.9999999999999998 -0.999999999999971; 0.5494366133836976 0.9999964789669218; -0.01970750988448388 -0.07298993461057601; -0.9999999999999997 0.9999999999999999; 1.0 0.9999999999999993; -0.5571575177794155 -0.9999893153051008; -0.9999999700695358 0.5498650234664699]
490,3250,300,-23.358496660815508,[-0.9976874186863921 0.9999999999999987; 0.5660672822204853 -0.9984054278696785; 0.999999999999995 -0.9543673261244889; 0.4220413754208006 -0.09046244217879744; -0.9999999999999983 -0.9999999999997753; 0.5635526295154514 0.9999999999999992; 0.9997570640547222 0.8019185804957091; -0.5607972846620727 -0.9999990293525273; -0.8523422443233254 0.5570656890989623]
491,2610,300,-25.415940449275645,[-0.9999999999998773 0.9999999999999827; 0.9999907632414377 -0.5490696214089105; 0.9999999999999999 1.0; -0.9999999999999921 -0.9999999999993446; 0.5534629509445679 0.9999991282957333; 0.9999999999529943 -0.9999999999999932; -0.008618432241580189 0.0476140250927976; -0.5505592855808316 -0.9999999928971711; -0.9999283644351837 0.5558254106375554]
492,3039,300,-26.02451040301194,[0.9999999999994922 -0.50838294763674; -0.9999999999999961 0.9999999999999987; -0.13454881267055105 -0.9999999999999992; -0.6906192718022227 0.842273775242064; 0.9999999999999987 0.9996939689267365; -1.0 -0.4651711555571509; -0.9999933303219014 -0.9999999999999974; 0.509947190813795 0.9999359280382893; 0.9999807562730035 -0.9997651622670773]
493,2477,300,-25.645668133182145,[-0.9999999999999998 0.1643556362285379; -0.40385686571146934 1.0; 0.9999999999999994 -0.9999999999999944; -1.0 -0.9999982254238449; 0.9998458225573648 0.4802222764696338; -0.4892715021215209 -0.9999999999999967; 0.9989594928466099 0.9999999999999994; -0.999890971595135 0.9999999194462248; 0.7677755634839522 -0.7585873769382819]
494,1837,300,-26.154256865340876,[0.9999999999999999 0.9999999999995882; 0.9999999999976191 -0.9999999999994021; 0.8710419708190442 0.6614797631341007; -0.5148847396958897 -0.999999999500221; -0.9999999999998475 0.16077306584865764; -0.9999999999987105 -0.9964976727411039; -0.9999999999995105 0.9999999999999662; 0.9848842287237247 -0.5321826391789667; -0.459208852103814 0.9999999999993299]
495,2869,300,-25.284708055625853,[0.6388314688753598 0.9797902854898831; 0.9999999999999896 -0.9999999999999564; -1.0 -0.9999999999991352; -0.9989174203321507 0.5571630352669334; 0.9999999999998738 0.5879427805203169; -0.5591171049875611 -0.9681767436544969; -0.04786037602404861 0.18877418875684882; -0.8417289899080165 0.9999999999996758; 0.7515577456519807 -0.698128135377222]
496,2386,300,-25.688626234912032,[-0.9979710735646661 -0.9999999990387617; 0.9999999996648716 0.9993865962902626; 0.9999967862535208 -0.047648252711832574; -0.9999999965379218 -0.48682607989005083; -0.999999796597589 0.9999999997930644; 0.46031379456672966 -1.0; 0.4977769435044678 0.9999890748885797; 1.0 -0.9741909193021988; -0.7501856498109172 0.7946957357699247]
497,4278,300,-26.075805971790242,[-1.0 1.0; -0.9104028748747167 0.6029852094785846; 0.48100285125146086 -0.9999999999999999; -0.9184793063525485 -0.5950082526701984; 0.9999999999999943 0.008580236253947405; 0.47761057392379386 1.0; -0.9999999999999922 -0.999999999999999; 0.9999999369621578 0.9897146559863393; 1.0 -0.9960552909098965]
