nPsoRun,n_iter,S,fgbest,optDes
458,1311,300,0.6271985469562114,[-0.9999999999979982 0.9999999999690352; 0.005778296363451036 -0.8831628305192649; 0.9999999999376991 0.9999999999932921; 0.9999999998365646 -0.99999999999995; 0.0006089238900358293 -0.01906067991164496; -0.9991260391861532 0.007700831784004007; -0.9999999999887901 -0.9999999999229887; 0.9894000605535456 0.007566322360547273; 0.005613679241027464 0.8663610015375607]
459,3968,300,0.6303799331548741,[-0.9999999931500856 -0.999999972995356; 0.05298263094825162 -0.8607896942779779; -0.05461805813416076 0.9582146491259476; 0.9999999885545044 -0.9999999998497382; 0.9999999028447366 0.9999999999767003; -0.9503814247253448 -0.1051281383582553; -0.013746316588080685 0.04661018138824136; -0.9999999999646066 0.9999999583004361; 0.9560251768884 -0.0024152835804569462]
460,1699,300,0.6282838044321556,[-0.039750983181559486 -0.06919024866722706; 0.9999995576360214 0.999999999999425; 0.025877568613367864 -0.9336578851872755; 0.9999992810529545 -0.9999999900798319; 0.9351208045853393 0.02484384820678837; -0.9999648374821499 0.9999934358353006; -0.018226927626876017 0.9062150531821904; -0.999998849236328 -0.9999999011339029; -0.954686991245846 -0.018421174412802367]
461,695,300,0.6278057525868134,[-0.8734343587064902 0.01957913992090202; 0.9060216049072168 -0.034582032250664425; -0.9999998448740587 0.9999994537447272; 0.020829252036351137 0.007129279719787941; 0.008212647731495366 0.984772095506018; 0.9999998821936389 0.9999999346406442; -0.9999996801881719 -0.9999976436128634; -0.044224788804945216 -0.9677554266234921; 1.0 -0.9999994658619927]
462,1910,300,0.6319312907218464,[0.9918705154603376 -0.024217868444989007; -0.08862199272290831 0.9759734356409703; 0.9999999972864253 0.9999999690933633; -0.9999999998931154 -0.9999999844520759; 0.9999999958214252 -0.9999998992097606; -0.8836042731973335 -0.07884609199111427; 0.059657688296837416 0.06508055224994003; -0.018415994984707647 -0.8795082323320147; -0.9999998014648054 0.9999999746940098]
463,559,300,0.6276336011631845,[-0.8832202963506306 0.03589605919726074; 0.04706813067149598 0.9974966892267821; -0.9999064026774006 -1.0; 1.0 -0.9999991544113405; -0.017067076397157294 -0.9999996767432037; 0.9999999061673039 0.999998941285382; 0.8567776440130136 -0.029789674078117872; -0.01652879120291845 0.013487550916519766; -0.9999989358702143 1.0]
464,1144,300,0.627926940017413,[0.014198721913691542 -0.9993614428429112; 0.013248640387522225 -0.039135031121040414; -0.8979392717222113 0.017757512388795964; 0.8903768299454111 0.030290416824589175; 0.9999999999991546 -0.9999999999927164; -0.9999999999821924 -0.9999999999994519; 0.9999999999869689 1.0; -0.9999999999984386 1.0; 0.0014853479537482069 0.9454760073392052]
465,3548,300,0.6292188685447058,[0.9999999980982297 -0.9999999999998405; -0.023072460477150405 -0.9830877521632336; -0.9999999906395842 -0.9999999958997993; -0.9180126066504819 0.05714396424376577; -0.9999999994621507 1.0; 0.9374481574923123 0.035640062103519825; 0.9999999980934987 0.9999999908474589; 0.004908444810551204 -0.05718293955409213; 0.0014685092575644151 0.8912256894398202]
466,1100,300,0.6274550942785646,[1.1363730644158283e-6 0.8485184241377748; 0.01964899054923513 -0.02690929037099865; -0.9999999994583945 -1.0; -0.9999999996189509 0.9999999999680441; 0.9999831182648226 0.028313197036344096; 0.007627132262669321 -0.8916959354916174; 0.9999999999588173 -0.9999999999979767; 0.9999999998498361 0.999999999998657; -0.9998771499709833 0.02059557522943856]
467,499,300,0.6294905775332402,[0.9999978413684982 0.9999107072118877; 0.07176649864777698 0.028965367602788363; -0.03322104823241251 -0.919285869782345; -0.8817225521569433 -0.02569301683617892; 0.9723068525354487 -0.011550853406159826; 0.9995179137774779 -1.0; -0.9997455161367197 -0.9998004084261454; -0.05270301769609096 0.9569119800650887; -0.9996915778161537 0.9999999410441937]
468,1300,300,0.6670648384737441,[1.0 0.8660810535926563; -0.10672053535264521 -0.15534532718038405; -1.0 0.9999999915003173; -0.99999999923448 -0.03492494428246892; -0.9957545286587229 -0.9999999967896637; 0.051196837607379954 0.9999999993714639; 0.26439110809525274 0.10355705273165264; 0.310643248175155 -1.0; 0.9999999995723676 -0.39920298223911416]
469,363,300,0.6275543584668213,[-0.9999031377787607 -0.9999853109199898; 0.999988850496681 0.9999708849781028; -0.9936351845067497 -0.029254945031508026; 0.9896293623232417 -0.017254808198996434; -0.0036250220785368527 0.03585237562018138; 1.0 -1.0; 0.007865427088202894 -0.8548156825538119; -0.9999414380544953 0.9999928033894605; -0.0040916335323678485 0.8993394034942629]
470,1702,300,0.6275031751311329,[-0.004124944240739454 0.014424862238983302; -0.9999938256219486 -0.999999995599526; -0.027296029812311343 -0.9783531909564429; 0.999999968013349 0.9999982024861894; 0.9999999982162379 -1.0; -0.8660368495041707 -0.0003330682583463422; 0.8931576630478746 -0.016495681272550588; -0.9999993976222369 0.9999999344613367; -0.012190025417297502 0.9988063120805637]
471,1278,300,0.6282087255460787,[-0.9999999999999998 0.9999999998905039; 0.02053499890241091 -0.9999746357845439; 0.05926892054576973 0.9941506455779884; -0.9077945563756974 0.024316313721110122; -0.04435670614283404 0.012676324786002332; 0.9999999998856647 -0.9999999999984113; 0.8368860869668154 -0.01629567708787161; 0.9999999999830201 0.9999999999956608; -0.9999999999887846 -0.9999999999142156]
472,1047,300,0.6279654077436375,[0.9213523363148224 -0.039531783505055214; 0.9999999984689865 0.9999999946551117; -0.9999999967962306 -0.9999999798598288; -0.9137239515845975 -0.007099748806964887; 0.9999999988047958 -0.9999999992961546; -0.00390241583484597 0.015020107338575074; -0.9999999983335177 0.9999999998710544; -0.02261964208897475 -0.9253184022784513; 0.00969343501193284 0.9679353080628617]
473,1449,300,0.6280237445738717,[-0.9994112523986752 -0.02016005954572035; -0.00582740007635351 -0.8532886718179462; 0.02323603899937576 0.9101275732095786; -0.9999999973387589 -0.9999999998518798; 0.9730858617169488 -0.04589469248598563; 0.9999999972658433 0.9999999993529848; -0.9999999963534939 1.0; 1.0 -0.999999999977216; -0.02641307615981692 0.029522315001395516]
474,1991,300,0.6285894487284175,[-0.9999999999272713 0.9999999999708394; 1.0 1.0; 0.02515202789515635 0.04584180472950621; -0.00010325635427772509 0.9212166674566931; -0.9767260466258212 -0.03641888155154174; -0.9999999999825004 -0.9999999999993047; -0.017595798302502956 -0.8397584512667632; 0.9999999999422031 -0.999999999225979; 0.9992459303263155 -0.05622821863296013]
475,2253,300,0.6293214540636465,[-0.9999999988597735 0.9999999998927378; -0.8812702986688776 0.004038282665992431; -0.05444729666295841 0.9261378573939306; 0.9999999995657467 -0.9999999998415489; 0.9999999377953381 0.9999999788734844; -0.04198396526777606 -0.9459416316966011; 0.976712771505838 0.019425907700277457; 0.06280445400824936 -0.0023281907319386208; -0.9999999997032133 -0.9999999991056233]
476,839,300,0.6609295622397575,[-0.99999998778772 -0.34925043433618747; 1.0 0.9999999347324252; 0.9999999026303806 -1.0; -0.0692790564779239 0.9998821133776412; 0.29896989973500454 -0.5907548867693042; 0.9999999906067989 0.05850746742787075; -0.999999966828447 1.0; -0.15277970375990568 0.14759303274593016; -0.49442428304303043 -1.0]
477,1274,300,0.6288860765953722,[-0.9999995711509722 0.9999999844657995; 0.9999998356861733 0.9999999995388686; 1.0 -0.9999999524728447; 0.9107742084888659 0.03451381603759001; -0.8274687202448107 -0.03611765066771948; -0.016620408089544174 -0.9999904678301615; -0.999999920228327 -0.9999999879227613; 0.03438065623333404 0.017136633784503363; -0.08410490383754937 0.9999497772208595]
478,1772,300,0.6281449906442369,[-0.9999999999991579 -0.9999999999985485; -0.9673988225252201 0.0022875929540073156; 0.9999999999992 -0.9999999999996994; 0.9711781401089734 -0.05471108769545194; -0.9999999999999849 0.9999999999996941; 0.9999999999999996 0.9999999999936122; 0.023962812790118686 0.9210689776142901; -0.03406335468028178 -0.8708992758874403; -0.005521219764158638 0.03501944970960107]
479,1281,300,0.6277739875842928,[0.9999999999985792 0.9999999997410158; -0.004696511615535262 0.9999571885858101; -0.8992140086900201 -0.032749421880556205; 0.023509722858378053 -0.9573452656335677; -0.9999999976812204 -0.9999999991971519; -0.999999999882953 0.9999999998975245; 0.8775800947716315 -0.0025302347165351486; -0.026819815952955923 0.03418653070173561; 1.0 -0.9999999999179269]
480,1744,300,0.6284837386069682,[0.9999999998477304 0.9999999983082223; -0.9999999925316038 -0.9999999998108813; -0.9309140836456499 -0.04670267889195289; 0.03977045658795179 0.04046061315146979; 0.0274533798570772 -0.9033450828573864; -0.05469705377990008 0.9251981822225368; -0.9999999979488563 1.0; 0.9672241908462414 0.03372857404767167; 0.9999999999746563 -0.9999997248913481]
481,566,300,0.6296663341348617,[-0.9999998167119026 0.9999967334909572; -0.998693883323072 -0.07868867536333297; 0.9999977322014788 0.9999693933987449; 0.9999979517775135 -0.9999516759984786; -0.999999325806846 -0.9999967262663717; 0.9995911519423585 -0.05093882284530658; 0.030742223690932668 0.0535230546146667; -0.007550154473715005 0.9262122013588201; 0.02420027485579077 -0.8159774927262885]
482,1479,300,0.6273175354102446,[0.009574171449246625 -0.9999892192214035; 0.01007533562014529 -0.0044772288977786776; 0.9999999999950905 0.9999999999979086; -0.9999999999999457 1.0; -0.9999999999920345 -0.9999999999984384; 0.8579240266600189 -0.011003190629187023; 0.9999999999997589 -0.9999999999993175; -0.8825271599790181 0.009129373046935925; 0.02905935483651675 0.9991225404027796]
483,2272,300,0.627475149114967,[0.9999996842467914 -0.9999999908161447; 0.9999999695926427 0.9999999705005637; 0.023917302433845173 -0.013323107973473634; -0.019880715961761462 0.9993916299522638; -0.03272790647837867 -0.9999576581623678; -0.9999996798234742 -0.9999998198302016; -0.8477736263899951 0.004438294858483307; 0.8927126258901189 -0.008519498510984633; -0.9999989320780994 1.0]
484,883,300,0.6283281155356567,[-0.9999998905187457 0.9999921356795447; 0.02263475199790943 -0.006540256893441249; -0.8486783002969903 0.050591991500729086; -0.9999995115162326 -0.9999999963322505; 0.889797403501563 -0.051596145906502834; 0.9999921059902679 0.999999997079956; 0.026036213926879725 0.9999998945627028; 0.9999986848108553 -0.9999999940217821; -0.0732177157404945 -0.9962767422333417]
485,1194,300,0.6287770407978357,[-0.8959220962341286 -0.003023783278484529; -0.9999999760277938 0.9999999931332417; 0.011708463047780211 -0.05767479402415161; 0.013699928909595427 -0.989444304254761; 0.9226003012799061 0.06011603809640797; -0.046769383556795344 0.9213442208150685; -1.0 -0.9999999461446583; 0.9999999932470062 -0.999999058351683; 0.9999999878418085 0.9999999854389965]
486,879,300,0.6295039521648821,[-0.9999995502469865 1.0; -0.9999970743529354 -1.0; 0.999995715221791 -0.9999999999985599; 0.026733636404801402 -0.9708736255554753; 0.07986820199247933 0.9918911437017907; -0.9363624227756705 0.015475215357785196; -0.07015115787707896 0.02388245068840355; 0.8358811789632847 -0.03674486647752817; 0.9999899075534399 1.0]
487,873,300,0.6280417895921304,[0.02064498227158373 -0.948776014605265; -0.01948670616145223 0.03335862861255382; 0.999999935919601 0.9999998847965806; 0.024321821167012488 0.9965467199784188; -0.9134535670712709 -0.021130346557691238; -0.9999999343626227 0.999999802131424; 0.8743814531426413 -0.022002905522582272; 0.9999999578364815 -0.9999999264366686; -0.999999991424903 -0.9999999429140218]
488,1661,300,0.6294202205075454,[-0.08243196043001466 -0.9905785375100707; 0.019896168135995842 -0.02439554110160234; -0.9999992054019764 -0.9999999999936212; -0.8729620133920099 0.08374299001040747; 0.05680211705147956 0.9609453775944968; -1.0 0.9999999977412898; 0.9999999978181184 1.0; 0.8999050636980975 -0.05591739252424637; 0.9999999849381375 -0.9999999773935323]
489,1411,300,0.6280624152445986,[0.9999999999189737 0.9999999992749559; -0.9999999958609685 -0.9999999987290014; 0.8726449483651325 -0.057631671581235194; 0.9999999990999378 -0.999999996960768; -0.007440924930950806 -0.0040523824866721785; -0.8760501685356507 0.038514901274742414; -0.04702778633600927 -0.9846059907391843; -0.999999999996825 1.0; 0.04761832452005773 0.9999762260302273]
490,403,300,0.6326937879687046,[-0.08319768226057203 -0.9992106961756142; 0.952832748216211 -0.006802738132643168; -0.08295132150467413 0.9999973655596917; 0.10436553508129687 0.0010564526183582603; -0.7942640130357662 0.0006003992391648603; -0.9999291705270866 -0.9998423509623664; 0.999972246816159 0.9976843093829013; 0.9999835564254659 -1.0; -0.9999851463809228 1.0]
491,1571,300,0.6286765513324064,[-0.9102657836517992 0.027900126921852782; -0.9999951718912516 0.9999965754606778; -0.9999990722183029 -0.9999996914460134; -0.03780291018897173 0.0037666984135508856; 0.8287083686411196 -0.033292816586853714; 0.9999998240907483 -0.9999984658341904; 0.019373368880059565 -0.9999822154390868; 0.999998650971128 0.9999997745754713; 0.07750765978615637 0.9996928062574095]
492,882,300,0.6284488457132217,[0.9999998966226642 0.9999906417428591; 0.05061575868812095 0.8941103321479691; 0.9988232428513895 -0.07572680226830068; -0.999998597918931 0.9999985891275058; -0.9999602504538888 0.020411772745931502; 0.999997846424386 -0.9999980547589503; -0.048430652577156376 -0.8428879722794523; -1.0 -0.9999996288508578; 0.01831243363170373 0.03693635495655827]
493,1745,300,0.6297774514189691,[0.999174767154789 -0.019846170262922756; -0.04403105999262477 0.9217708402602648; -0.9999997335557886 0.9999990368871036; -0.02787917948177521 0.04714374264145003; 0.04076970582295746 -0.8203824139508855; -0.9956438928829786 -0.09984749252488669; 0.9999999250248652 -1.0; 0.9999999986698047 0.9999955787166914; -0.9999982246605278 -0.9999999659733807]
494,874,300,0.6281881867167214,[-1.0 -0.9999998158431408; -0.05997992109679319 0.00904422727769704; 0.05858929454042992 0.9999646382105388; 0.9998002883286068 -1.0; 0.010177310072461898 -0.9996236936278192; -0.9039385916182391 0.0246556791453362; 0.8361602674806411 -0.025417820328418633; 0.9999871898274295 1.0; -0.9999998272893065 0.9999999972677134]
495,1056,300,0.6281271051261442,[0.8988433126666361 -0.026909338230854837; -1.0 -0.9998702809174309; -0.8409721817801655 0.032574805439664026; -0.9999578145610263 0.9997603838000624; 0.001616741420932721 0.9994336724447177; 0.06039607388637517 0.0033754624514854108; 0.9999956508052446 1.0; -0.05614339135161642 -0.9997405934160886; 0.9999998593039479 -0.9999817799034056]
496,1899,300,0.6280420205108285,[-0.9547489717142664 0.0398687665390004; 0.9999999999996089 -0.9999999879753458; -0.9999999999992737 0.9999999999980109; 0.9999999950728068 0.9999999999970285; -0.043849235199393814 -0.9068513616040254; 0.9832297174391346 -0.025529656256264535; 0.030053173039345477 -0.03597568514213954; -0.9999999999970273 -0.9999999999318313; 0.023378601192019007 0.8854453083152907]
497,1545,300,0.6281281044123528,[-0.9999999999997939 -1.0; 0.9495249807375524 0.034628878907183636; 0.03920588053686958 -0.031174161334404826; -0.9104185483573265 -0.00379077698127013; -0.9999999999995035 0.999999999999489; 0.9999999999999948 -0.9999999999987009; -0.035322567199307306 0.9165287026820805; 1.0 0.9999999999999831; 0.0006351160244468141 -0.9517630740607265]
498,1670,300,0.6285543658675496,[0.0746739127103763 0.9999720716386311; -0.9999999155623227 0.9999999999076022; -0.029271830149522088 -0.9984059362419055; 0.9999999999706162 0.9999999999569599; 0.84420932991516 -0.05655475785118833; -0.8926664839224673 0.05017804882999833; -0.9999999944915173 -0.9999999986403257; -0.050086283386391955 0.0028266092429910144; 0.9999999899450309 -0.9999999931058171]
499,406,300,0.6279652780220628,[-0.9999310164576632 -1.0; 0.9952375307525322 0.00032402762908911756; -0.9999986163090789 0.9999997743363642; 0.9999863046611769 0.9999559185772017; -0.9986058880830283 -0.060898835710365105; -0.004641583036351628 0.02155979369569987; 0.9999087176339698 -0.9999999922533431; 0.034736129111998915 -0.8464439118533962; -0.0282259958593713 0.896879970745272]
500,1620,300,0.6320010493605307,[-0.999999999998881 0.036245818523477476; 0.9999968982218184 -0.9999998088394253; 0.049726169048723956 0.8932573053672374; 0.07560562695064496 -0.973371169117204; 0.9999998170616153 0.9999998347352727; 0.8676861042239231 0.04620962623809773; -0.10183357999414432 -0.057886904154559535; -1.0 -0.9999995203718666; -0.9999984320874035 0.9999965798781334]
