nPsoRun,n_iter,S,fgbest,optDes
425,2843,300,1.5887947585254754,[0.5221492968100119 0.9999978913367099 0.7738623068513814; 0.09787423939867543 0.999999626576598 -0.8386313421687192; -0.9999933257607784 0.8842702786737278 -0.4948130333979091; 0.07824280820024779 -0.06361445817897834 -0.4544976803630638; -0.7106599268927031 -0.8546211115844715 -0.9929378530143297; 0.4749992101616914 -0.7627768322552634 0.9999999953866221; 0.9999877546046843 -0.7227175689064343 -0.9999995542937253; -1.0 -0.9999999868544375 0.3015492538907549; 1.0 -0.009045132163294235 0.48527271457920484; -0.7995857429609537 0.2926404752210359 0.800986989092852; 0.4698228147400474 -1.0 0.03745238924693668]
426,1610,300,1.7329998268537257,[0.7073387673039123 0.3052217282037465 -0.11807938514729921; 0.999997858060308 -0.48035921182893887 -0.9999766837974996; 0.021901524036580827 -0.9994853141464093 -0.48628193949816967; -1.0 -0.5747183955228706 -0.9968580350601984; -0.2613982659523775 -0.6907446740230508 0.9096722998666459; 0.9962316132689013 0.999621330169153 -0.9999013710978792; -1.0 0.5742894956157498 0.598387688979821; 0.05712931874475402 0.9571206953482961 0.9974916437252899; 0.999986849722165 0.12515601091849632 1.0; -0.9984990848291125 1.0 -0.7830753144631264; -0.25457681585140535 0.19488929936555174 -0.9023819681680926]
427,3276,300,1.5883262890422098,[-0.476524003495603 -0.9999999856215269 -0.9999727606822101; -0.03939193660480133 0.2486862575374083 0.8694949524162858; 0.5973985150417893 0.9999329992771595 -0.081642159188921; -0.958494670623815 0.9999930113762558 0.622081156762931; 0.9999797580411437 0.9391785913720898 0.9943087118043886; -0.7190181619854147 -0.12143495215956764 -0.38414804589487056; 0.9999990754505953 -0.5696609369463344 -0.03233288183181338; -0.9999984692125817 -0.48631410947852827 0.9999852938385058; 0.062252294779065034 -0.9999130591642189 0.7206558313886278; -0.9999643566676627 0.9409350099587068 -0.9999846075795648; 0.7331223696565193 0.24270991832980454 -0.999991088065026]
428,1950,300,1.5987209976440762,[0.7522769152709103 -0.5046520871340707 0.9285851171315094; -0.5868967192610818 0.9400605517580723 0.8668269942611471; -0.922262801744625 -0.08692928231568334 -0.5076036812515282; 0.06324985020202639 -0.37660655621284267 -0.9999995604568778; 0.9999996486127187 -0.9875547350727217 -0.4044321117264659; 0.8150433211490975 0.875696774776789 -0.9123891107738614; -0.9184484511273391 0.9999978893863318 -0.9997475014311169; -0.9999196413749758 -0.9999806874953435 0.9633696707693432; 0.009732262877135845 -0.9994415629406415 -0.4636741028332362; 0.9994151273654838 0.9999999471088749 0.9607617367015999; 0.07155350027131754 0.3856416399128763 0.1103353369856137]
429,768,300,1.560319912499088,[0.9045316258502267 -0.8737704184895121 0.8712220752087312; -1.0 0.8566902234940831 0.13426066845104934; 0.9941641288764704 0.9943931657063779 0.8295296460040317; 0.2702293772755316 -0.15041267072064005 0.17854216609225423; -0.6510557169382261 0.5340201187491556 0.9920891947445911; -0.5316292763412285 0.564432521299033 -0.9961061866260424; -0.9990958368012192 -0.9997091785977483 0.9966893463955188; -0.7762782195155459 -0.7315227154603865 -0.6291081976127098; 0.9922440458367111 0.12399537175807186 -0.64758536154767; -0.20531351132693954 1.0 -0.28456170858016727; 0.7361810472681914 -0.9962630544877522 -0.993864056862528]
430,5977,300,1.545625260271104,[-0.6015184350056618 0.23537355980677935 0.9999999980107112; -0.01710441989780334 -0.513158658896548 0.11978473337461172; -0.9999999998776204 -0.9999999999880527 0.7049018410367487; -0.9999999955768205 0.13144146849438632 -0.06689698674408291; -0.7798249330008511 0.7638465382999042 -0.9999999998912905; 0.9999999907878279 -0.9626818504868161 0.47918641855156463; 0.9996398848210922 0.6350048086207748 0.929190315021078; -0.4798717027512799 -0.9999969280362648 -0.9999999943958631; 0.5778545658132519 0.9163215315372345 -0.5696585441081831; -0.8808410166197908 0.9999999999997234 0.48127603513293754; 0.9619145066779388 -0.34890728481102207 -0.999999469777071]
431,3626,300,1.7726793714916989,[0.5256601832203247 -0.9209932810173292 0.9999999827928919; 0.7966322480121144 0.9999999950201939 -0.9912017325023686; -0.13739932085209802 -0.38094548189123406 0.21196435680106587; -0.6636089041762656 0.9999833403634286 -0.33621485306712534; -0.9999999999279515 -0.28836693788071177 0.5589829573764648; 0.5145493862339683 -0.023288594503102812 -0.9913052927355618; -0.3214659401553902 0.7433647673988086 0.9999999991703875; 0.9478752014236788 0.6083751687501707 0.3609030352905244; -0.999999983380316 -0.36373721469164216 -0.9999880371954392; -0.2671812147390626 -0.9999999999958228 -0.9434276249148338; 0.9980775971887975 -0.9982575534518078 0.12078094725191134]
432,5136,300,1.8485829131392382,[0.9483569266949631 0.785333080980556 -0.9783332700724466; -0.9999999997807085 0.5179561824336767 0.7795175989493557; 0.5354452970164538 -0.1375716468710067 -0.42944728869005666; -0.28530168301737024 0.9999999995428038 -0.5490231989577357; 0.9228225652689167 -0.9995873476918966 0.05954846095054665; 0.012123511756983972 0.8063368148518553 0.9379572264264228; -0.34891353357170984 -0.9999999983787605 -0.9999999976364314; -0.5304818772615525 -0.6513657051663997 0.052712443671636355; 0.9999999993528088 0.8076305087819927 0.8025646291534532; -0.619092356121392 0.20557572611281935 -0.9867276624561754; -0.06994301529089485 -0.8611046258828813 0.9999999999469182]
433,6587,300,1.768163630305084,[0.9999779353657209 0.6853756313078725 -0.9999720072075643; 0.3624846380106379 0.9589501284049329 0.1373030428839208; -0.36330518987120003 -0.13480967441121486 0.9998867617808334; -0.9999999955526634 -0.6344754173801245 -0.19499195556598695; 0.999999470002347 0.27835919937919235 0.9999978931214112; 0.4144350055737785 -0.9999999999082884 -1.0; 0.9372309461732528 -0.36588087472850395 0.11745682287616237; -0.13713912301335673 -0.9999999997365128 0.17616787878603138; -1.0 0.9984724640234638 0.3328684326629376; -0.14762644908583925 -0.18489418321231402 -0.6814702497540543; -0.615659456889485 0.9999998315840993 -0.9998203918132355]
434,7212,300,1.8223301588801335,[-0.05458103111455613 -0.9999999999364687 -0.9739463903454197; 0.23447361356125404 -0.12971965083116585 -0.5695554798591914; 0.19044372363381826 0.2839943092759076 0.9999999969539138; 0.9133604186677307 0.9999999979283118 -0.09636576515104388; -0.763913847380258 0.9999999948388331 -0.5261200116251795; -0.9999850716631242 -0.21973398984291867 -0.9999999999915201; 0.9999999999985095 -0.3149465441980439 0.3801787950843471; -0.9999999984358813 0.4830040728557577 0.9999999997430513; -0.8128071119750114 -0.5489611803485337 0.27688946699841577; 0.9978642127101537 0.7867301222821893 -0.9999999575946952; 0.47145631613016015 -0.999999990524357 0.7581010361491459]
435,3291,300,1.645464658046533,[-0.9364156193039243 -0.5667190128964472 -0.8896233420378039; -0.9119157904039669 -0.5504324417826583 0.9534793321973549; 0.9983060707328608 0.993069170167176 -0.933003890205846; -0.07569712938699603 0.3434228419139395 -0.9999999992128416; -0.8990127880882648 0.9509213969931629 0.9999999996151467; -0.08548951623721432 0.1312245936287457 0.07760751541574083; -0.9998412028279853 0.9999901275391471 -0.44609743101194954; 0.9520293894173715 0.9659250128863911 0.9932465495869617; -0.18555348266628843 -1.0 -0.29484483702780595; 0.9999916723455488 -0.22575638669567843 -0.3558225389304872; 0.8130247085774206 -0.9965179300111722 0.6529428234225385]
436,1633,300,1.5485141870587744,[0.9558943819805549 -0.9999238627666688 -0.99993105562541; -0.4784024477110966 0.035284912790887156 0.9999986209886611; 0.9999985165095114 0.701593390776621 -0.9998260052187998; 0.08944637536637662 0.9999995896855751 -0.335862403606688; 0.8181961641982176 0.9999713447870175 0.9935020664166043; 0.4418279772839476 -0.999999641133973 0.6549706982867606; -0.9990537232560172 0.8891820705848266 -0.9999998995874325; -0.9999886784777566 -0.9999867970174345 -0.236203769772106; 0.8249682798298154 0.06699323038554227 0.3455469238828624; -0.3232017043442159 -0.3647552634620514 -0.6609057347746073; -0.9999883801835786 0.6782686811515359 0.1472378412399074]
437,4610,300,1.72509738994314,[-0.6618709829931367 0.9999999943587694 0.00914882372104829; 1.0 0.9998794960067242 -0.9995773280741675; -0.06574939461711034 0.24213461655658797 -0.9247439845191046; 1.0 -0.9999999982656342 0.999999999226758; -1.0 0.0855942179550433 0.2636296064838513; -0.805016026028523 -0.9404492649616506 -0.9971308550879344; -0.30324230829515175 -0.9999998565654926 0.09135023833030388; 0.839028811023277 0.996706497017078 0.6099243708259042; 0.8432944961333603 -0.622288753255086 0.010982525415282175; 0.9999958906617206 -1.0 -0.9999999999862439; -0.05849807329329122 -0.24619564898836874 0.999996676788619]
438,2677,300,1.5374943879249723,[-0.9999879835166201 0.999999825689046 -0.5445178018776491; 0.6177223951253659 0.9047543162848921 -0.9627745795906044; -0.8760024887634292 0.02013898719527391 -0.9999127430917265; 0.5153632520554512 -0.9999720000487174 -0.9999999787899041; 0.999999169352007 -0.7790386183676619 0.29685481222851784; 0.9999998963512384 0.9923862317936714 0.8362832278998863; -0.3864205884105226 0.6503132723197662 0.999670530870308; -0.9999999891650097 -0.5547162019733736 0.9456855233555987; -0.30839361343016225 -0.997813230919262 0.20370434545749852; 0.17843956744656858 0.009401481999891576 -0.340917089793644; 0.4638239664341491 -0.9905335043789384 0.9999996047172479]
439,2398,300,1.592591685155968,[0.9999820914643828 -0.8723663959761793 -0.9999984751093849; 0.9999987855597134 0.30555880122233375 0.9670833037585876; -0.7575825926235255 0.7740076675716673 -0.9999960338091723; -0.08809014394155647 -0.2639992190728123 -0.11250221413210636; 0.07454170052028655 0.9999999758061682 0.4234484366655734; 0.06493550493998348 0.4549523286298167 0.9999896303240785; -0.9814096521239812 0.4798105134055493 0.05391495971099548; -0.5891549554631239 -0.9206075243374049 -0.800903733024676; 0.7559840012342192 -0.9015783203680272 0.5967586154282446; 0.6692599829500352 0.7069867367941834 -0.7332126560133457; -0.9999985828912117 -0.918294032083834 0.990803973014102]
440,5280,300,1.5962315938736371,[-0.9995800142311232 -0.9999999996562319 -0.9999999982736352; 0.9999999999999084 0.11059014367796682 0.06194606455019939; -0.8375843497123764 0.31450165272366865 -0.9624650757744543; -0.12623765766912431 0.8416226515666914 0.6193882140185205; -0.7992308358168775 -0.9888119077665677 0.8450076053230609; 0.8732839951213811 0.999471444225062 -0.9952044676150358; -0.999910424444288 0.9999999999999784 -0.10312974901899746; -0.9952901266863138 0.27947015648123263 0.9999999999999662; 0.9999385728258032 -0.9999999998946978 -0.9822250928478351; 0.8970648049061244 -0.39829064602575825 0.9999999998362299; 0.1660658348392393 -0.4605503585606251 -0.338115667134792]
441,3145,300,1.5076522924761262,[-0.9837428562653767 1.0 -0.9998592272428243; -0.8998274385527344 0.9851135929097751 0.9314474630772479; 1.0 -0.32894020774448124 -0.9999999575816073; 0.02504744102345425 -0.9999999966222058 -0.1173115977609922; -0.9596248213921102 0.1265155598292031 0.1350099667636163; -0.9999965132883016 -1.0 0.7210060982219499; 0.9995252661284166 0.9999999773370001 0.7489625103388231; 1.0 -0.7085791065630667 0.6301488312634088; -0.06496882927319923 -0.3759197350382465 1.0; 0.31415803956895416 0.5067483003877322 -0.39998584183988983; -0.6314020970031456 -0.37951532673933 -0.9612217891753314]
442,6105,300,1.519014521362402,[-0.3914289616813658 0.999999999768484 0.999999999999899; 0.4338290922853393 -0.9999999982132869 0.9999999999994206; -0.36277677250789503 -0.028544820117725488 0.06679910623935877; 0.15477210264390467 -0.999999999999657 -0.339915387790483; 0.3818422339081797 0.0928894808006489 -0.9999999996118624; 0.9999984439622673 0.47229478474579467 0.8181754131086932; -0.8054252376859701 0.9830086804290181 -0.22499584809604228; 0.999999999986246 -0.6570249855495954 -0.5756628959555854; 0.8728696470975678 0.999999999696451 -0.6342867726518218; -0.999999999696416 -0.5363712201488633 -0.9995143476023077; -0.937759939914713 -0.41322533949340007 0.8821958126889916]
443,5241,300,1.7910184935733164,[-0.9999999922771056 0.7965624408579549 -0.4549288520790683; 0.8903132071495434 -0.9999997361056415 -0.9999997601673511; -0.1759437653363261 0.4089610375047861 0.9471407024145763; 0.9999999683014372 0.21734818401831632 -0.9999999655671237; -0.4224421371847028 0.9640962563168042 -0.9999868814560141; -0.5765913283012297 -0.800051565078815 -0.7482120668685402; 0.7539672649835905 -1.0 0.9997444888841738; 0.43998699413530246 -0.013755476484268793 0.1367717831508326; 0.6706685560764327 0.9999999761560323 -0.2274709795606421; -1.0 -0.5452938598578292 0.599291351744375; 0.9999999984464863 0.9999599195921832 0.9999999746882058]
444,1923,300,1.665376200909223,[0.9999983759936732 -0.3275517014848635 0.9989954386267104; 0.9998202601685079 0.9375406303846116 0.2426722385535619; -0.7898824270007759 0.48078866776861945 -0.8392789159183444; 0.8759320897775285 -0.4161302249465077 -0.9226530431131452; 0.9201045014786534 0.9999999853524066 -0.9999955934346599; -0.9996184731024147 -0.46917413818812154 0.909773360156642; -0.6511621944123308 -0.9999993057282681 -0.9069826558393577; 0.5401246576376972 -1.0 0.5151101787295792; 0.0338652738154359 -0.2773026320788612 0.15476849200138684; 0.041301646775526814 0.6944099629825354 1.0; -0.9999982687376596 0.8661058440027055 0.836046304827644]
445,4051,300,1.4821899364881403,[-0.7460894630590529 0.8442772259221575 0.9975315578545615; 0.9999995205751653 -0.9999999868196869 -0.8278172782744284; 0.9999999999977695 0.6571524140110293 0.9999997804536035; -0.999999887135176 0.12282879147401324 0.040603570778523994; -0.14167105706331645 0.9999999903073221 -0.17947878892128752; -0.5983273559430512 -0.9999999934893306 0.9999999959001066; -0.19752704078090452 -0.049978786953719226 -0.9999999971747423; 0.8274221202003924 0.49557281357044125 -0.7291131658009928; -0.7752035545267204 -0.998934379836612 -0.6655758069824522; 0.36554614380907974 -0.40206767338903837 0.4444573278160354; -0.9997521599746804 0.9601674058057242 -0.9999574856783707]
446,1458,300,1.5662414458133023,[0.45807208403600447 -0.11811311807574347 -0.2334488661901121; 0.6955321934611265 -0.9999999840363136 0.9941936002415865; -0.06636778450863341 0.661850239778064 0.9999968978486323; 0.9996491702323701 0.16503164467271247 0.9573864719255111; -0.6779951439596568 -0.4705659276785734 0.585549514997402; 0.9996952348538657 0.6847308098491072 -0.9996260336563502; -0.9639848286359033 -0.9991076393917483 -0.9114159805926539; 0.999809654164285 -0.9999706000415278 -0.8117957641269226; 0.18583357608623244 0.9999390640444404 0.07188732632828494; -0.5724781203833665 0.49611019253823935 -0.9999979222042968; -0.9999203227518982 0.8814444665013915 -0.04752632854434856]
447,1121,300,1.8953424100131737,[-0.9852734689172962 0.020982450763383814 -0.10270475316716922; -0.7207932166316042 0.9844103663582021 -0.14956784315851884; -0.9956534496819646 0.997592559862636 1.0; 0.9988176742252046 0.5878889313239418 -0.9996961141432517; 0.15092683355608377 -0.29725405002103356 -0.9860155675205642; 0.8454195330859354 0.8301195996788938 0.04436058521169192; -0.9999575068590252 -0.999999929722054 -0.45837853149092594; 0.8611112175432094 -0.7305231343449695 0.021934450692103345; -0.0837503751578581 0.04790933438718252 0.9999877148447123; 0.9999956282813018 -0.9445205657934804 0.9996275708133938; -0.3846574427079302 -0.9999772244766315 0.41731386070292603]
448,57,300,3.385831785018283,[0.9242178192308768 -0.13078459309957938 -0.21888297484284275; -0.8419003317533055 -0.5477416276748525 -0.24109404220289557; -0.9937108126382426 -0.20859365424289933 -1.0; -0.1742634291159483 -0.15878416813671212 -0.9942076654058309; -0.8686955530130906 0.9729088244268544 -0.2481528860304496; -0.6359306717545022 -0.9189075162263238 0.9450492915337168; 0.15215105566297804 -0.930758341322492 0.038006956280187965; 0.10488388801865575 0.16476395572480906 0.4157604846575623; 0.9852754207938401 0.8735040958452938 -0.7084067894317604; -0.8652035390888058 0.6651009095651212 0.7992500188332822; 0.4095356597569593 0.9818104893190075 0.8658104365443721]
449,1728,300,1.923965431898913,[0.8858997012270783 -0.9585725069940922 -0.9229486559800073; -0.11675684247566107 -0.17640862648242825 -0.38510789348956587; 0.9886090556189842 -0.99995752358953 0.8489198652231768; -1.0 -0.8557616386471406 -0.9999872902441332; -0.3872358785733928 0.8836726657667462 -0.6672712322980945; 0.3428681344852833 0.9999766101307944 0.4091846924402546; 0.9455617164374497 0.4645295836342071 0.7698282280245595; -0.9992757796476911 -0.6517328618205322 -0.038339822329828056; 0.9999826586641447 0.8080011975124347 -0.9996062188234311; -0.17910869237002008 -0.6122970962091508 0.9989593781207067; -0.9999841583789248 0.2584584076906347 0.9871462557971262]
