nPsoRun,n_iter,S,fgbest,optDes
321,3100,300,-32.28171712588107,[0.38119186465182836 0.9990213551340998; 0.5658521231912105 -0.9887538763186183; -1.0 0.9999999999999999; 0.999999999999999 -0.9935415114415752; -0.9999999999999997 -0.9999999999999999; -0.9606406882478323 0.6320186668289733; -0.17195354527996973 -0.02233516437917634; 0.9935550763489023 0.2403304842988584; 0.9999999999999998 0.9999999999999999; -0.9999998354741164 -0.6367913841510632]
322,767,300,-32.48127266878355,[0.9999994333376994 0.9999921551634844; -0.9999823446653993 0.25499233690408124; 0.9929908598179282 0.6109219809797304; 0.9999641460719308 -0.9999999442982553; -0.3614480400070918 0.9995010342146229; -0.9999995449319677 0.9999998233158816; -0.554961743114887 -0.9999800563559442; -0.999999962048264 -0.9880417731691663; 0.9370293557983584 -0.6850068790013542; 0.2383493771317042 -0.01685142906228954]
323,9745,300,-32.38308663454457,[-0.9048203169072331 0.6748501358384464; 0.9999999999999378 -0.9923476335409995; -0.12372207830162114 -0.047684202639830336; -0.9997304251132899 -0.6487127048330927; -0.9999999999998378 -0.9999999999999217; 1.0 0.9999999999941168; 0.5779490925962981 -0.9998389869622989; 0.281798432333707 0.9999999999999982; 0.9969796420672175 0.3538452897127136; -0.9999999999999841 0.9999999999999565]
324,3630,300,-38.53696790609804,[-0.9999999999999999 -0.7354853931390746; -0.9923460907752543 0.7551305402509413; 0.73459860135996 1.0; 0.9999999999999998 0.7719742214318258; 0.7833560456868404 -0.9999999999999998; 0.5452897732480586 0.12437760539667372; -0.0921419023897749 -0.5557362326304518; -0.7616380899523053 0.9997683243773566; -0.7793903357335539 -0.9999999999896075; 0.9999999999999999 -0.7807208383250528]
325,1382,300,-32.45456039885827,[-0.14273346824901317 0.10678679837047429; 0.40030358792594056 -0.9999999978497243; -0.9896439547027425 -0.5974019634612473; -0.9999999768023292 0.9999999978714171; -0.6974366266305138 0.9475195327189463; 0.9826792180837863 -0.22100295403181583; 0.9999999999770749 0.9949133298360784; 0.9999999898685406 -0.9892622350043571; -0.9999999985735694 -0.9999999991721057; 0.5751647203624374 0.9999010621847295]
326,4654,300,-32.2603897138057,[0.4441117755708663 0.9999999999999638; 1.0 0.995908143258444; -0.9999999999999998 -1.0; 0.5272194092711204 -1.0; 0.9999999999999992 -1.0; -0.9999748758945681 0.6018651538120633; 0.9999847467151215 0.11187583456233818; -1.0 1.0; -0.1863932193560855 -0.039396452509685945; -0.9575548788370045 -0.6548490178153654]
327,5781,300,-32.26931128078677,[0.9999999990664301 0.5463786893193053; 0.05700807118311908 -0.13828081883080326; 0.6270622332753916 -0.9999991312298894; 0.9999999999997127 -0.999999999999852; 0.9971064316938775 0.9999999999999978; -0.1744516692775712 0.9995846442597696; -1.0 0.41419128047018466; -0.9999964091546547 1.0; -1.0 -0.9999999999994027; -0.6329570770419375 -0.9546295669542547]
328,3490,300,-32.34658025196532,[-0.9999999999998604 0.9999999849548067; -0.4104255391984221 -0.9999999999999886; 0.9908561285695524 -0.5997011773693572; -0.5575859738486055 0.9979132721282186; -0.9950354923057929 -0.17289815623317256; 0.9999999999999766 -0.9999999999999999; 0.999999999999971 1.0; -0.9999999999999811 -0.9999973994838317; 0.22444488736220702 0.10782929362395409; 0.6822006513871671 0.9824411083551229]
329,5671,300,-32.263740236383036,[0.9999999953723666 -0.9999999488045089; 0.6035253911863182 -0.9993741010001795; -0.04003320591485319 -0.21623024284732198; -0.9999989417746803 0.9999999833166779; -0.6483064028216016 -0.9714242491930841; -0.9999999852005806 -1.0; 0.9999999999919517 0.9999999999918662; 0.9970206693808207 0.42558225366257835; 0.15137429756337678 0.9999994375063598; -0.9997972701436896 0.5351447890168728]
330,1933,300,-31.88702681811281,[0.9999999991878367 0.9999871348914482; -0.9999855137508248 0.9999997339661467; -0.02118470077053997 0.256162343006985; 0.9999999397392422 -0.9999999708764727; -0.9925443930922936 -0.4963319138028931; -0.999922885122511 -0.9999999885689537; -0.997051717961908 0.679355988218253; 0.6071256199439639 0.998823539999338; 0.9999991219005256 -0.48879422278075646; -0.025234700296774167 -0.9999941562155511]
331,9848,300,-31.35984539555566,[0.9999999999999986 -0.9999999999999984; -0.5737382382147752 -0.999999999999999; -0.9999999999999993 -0.9892156681945251; 0.5783504255524924 0.0069232312456901; -0.893229654682079 -0.023310616366652256; -0.999999999999999 0.9999319527273589; -0.5827704492892556 0.9999999999999929; 0.7100571906020675 0.999995116966846; 0.7125033156836015 -0.9941968337924055; 0.9999999999999977 0.9999999999999988]
332,3685,300,-32.333071245388574,[-0.9999999999903434 0.389859553953333; -0.20137893707003598 0.9999179593454216; -0.9999999999979193 -0.9999999999996103; -0.9999974250514255 0.9999999999998646; 0.9999972770430324 0.9999999999994434; 0.655533286868241 -0.9734944206129298; 0.10962963672842987 -0.17786668388266597; -0.599275686349828 -0.9914038779592738; 0.9999999999981998 -0.9999999999934696; 0.9975368252353931 0.5552394696233739]
333,3576,300,-32.39470030113557,[0.6644893788326629 0.9591754987076359; -0.9999999999999999 0.9999999999999992; 0.9999999999999912 0.9999999999999942; -0.9999999999999989 -0.9999999999999954; -0.2082408128829546 -0.9999737836100201; 0.05413932255748647 0.2095835590126624; 0.9999982621390775 -0.5493002596365534; -0.5999919869162534 0.9991471957480156; -0.9999929579218121 -0.38995997013165995; 0.9999999999999869 -0.9999999999999858]
334,2772,300,-33.44384645638771,[-0.1815828518909862 0.7634293690904713; 0.8492927926770598 1.0; -0.9999999999999998 0.6161198442140006; 0.9999999999969572 -0.9999999999999997; -0.6619843079988202 -0.9999999999999997; -0.9985942188758259 -0.806826277107591; -0.9999849866654665 1.0; 1.0 0.7046132603959394; 0.8209797706967595 -0.7970918300389086; 0.24175367965264122 -0.09380932987490072]
335,10000,300,-32.37798389317437,[-0.11006544749466873 -0.22002627467469632; 0.6250374060079373 -0.961505063231994; -0.999999999778319 0.5631884076451321; -0.9999999999999931 -0.999999999999896; 0.9999999918358682 -0.9999999999999982; -0.9999999999538548 0.9999999999999817; 0.9999999105981007 0.3367641389157783; 0.9999999999985812 0.9999999999999959; -0.6479279672374176 -0.9978528574549936; 0.2712049466103688 0.9999999999978677]
336,3488,300,-32.18620051470144,[0.9999999999980228 -0.45509112326225315; 0.0795003184167053 -0.9999999341627012; -0.035925255683546826 0.2320497682968806; 0.6271202829641334 0.9734270677510154; 0.999999999999951 0.9999999999992053; -0.9997634450902907 -0.9999999999998624; -0.6207673241529759 0.9999995844795667; -0.9999999999999996 1.0; 0.9999982482345123 -0.9999999999999147; -0.999999999990056 -0.5155893561312732]
337,4354,300,-38.46077433030866,[-1.0 -0.7767097439429868; 1.0 -0.7364335976167781; -0.7321363990978471 1.0; -0.5348495251126973 0.18458014156651437; 0.7601897241819818 0.9999999922649283; 0.09941269993964282 -0.5519616259081718; -1.0 0.771131745617294; 0.767991398161413 -0.9999999999999989; -0.7799901180661573 -1.0; 0.9994721062074425 0.7553229447387952]
338,3707,300,-32.21237779460064,[-0.999999999999998 -0.99939394646875; -0.9999999999999998 0.98602004113759; 0.9999999999999998 -0.9999999999999974; 0.9999999999999991 1.0; -0.4950423233478106 0.9999999999999993; 0.9991029729982441 0.6076143121731625; 0.2624951066278594 -0.07049809550842984; 0.6879376904443677 -0.9966824216353963; -0.9507286173257584 0.07424676079009818; -0.554345893869852 -0.9999908473447128]
339,2536,300,-29.679535887836085,[-0.08867276192360954 0.9999013190420616; -0.9999999909828841 -1.0; 0.06085148374682427 -0.9932760207233559; -0.9999998605128706 0.9999999978885641; -0.9210669336945497 -0.6866725734363642; -0.9786360216079978 0.6067305022909428; 0.9999999466995781 0.9999999995656016; 0.9999990675961602 -0.9999992900455764; 0.9676538042818816 0.6426041863596444; 0.9822847121903144 -0.6227831923708728]
340,6477,300,-32.54308776927644,[-0.9999999918771357 -1.0; -0.3242819122721221 -0.9998848694757887; 0.9990602969814197 -1.0; 0.961125807486352 -0.6104167717590656; 0.11617543479648364 0.11053498459018889; 0.9999999999999979 0.9999999999999994; 0.6746298608992154 0.9762828330003003; -0.5949143246829492 0.9843070963730125; -1.0 0.9999999999999389; -1.0 -0.3005256515856225]
341,1385,300,-32.31260108480395,[0.9999983121033644 -0.600143296904947; 0.9999998981990053 -0.9999997260339022; -0.9999998469544727 0.9999643538511559; -0.5256595501680592 0.9999991895406292; 0.8223798112274596 0.786035059663401; 0.9999999936646682 0.9999999999243251; -0.9999988873128095 -0.09357979372858424; 0.1735110234770776 0.0271901504451235; -0.999999956865941 -0.9531201257188325; -0.45399229980726186 -0.9999900650231524]
342,3697,300,-32.45296120846423,[-0.9999999999785537 0.9999999999456443; 0.6639371228556222 -0.9938782019093758; -0.9999999554023498 0.2159647040235392; -0.40759025305675456 0.993260652057393; -0.9999999999993852 -0.9999999995079333; 0.07523354528902923 -0.12196208030720679; 0.9999999998897743 -0.9999999999833283; -0.6646059014007759 -0.9073329512823017; 0.9964979701690811 0.5905990005159437; 0.9999999132355073 0.9999999999278313]
343,3776,300,-32.26065446742563,[-0.9999999999999978 -0.9999999999999915; -0.9999954465065074 0.651881439068195; -1.0 1.0; 1.0 -0.25905479122470226; 0.3554096925246795 -0.9961745718212703; 0.588486601176701 0.9571312994004648; -0.25871661384282507 0.040390614269950664; -1.0 -0.6012978573502125; 0.9999999999999997 -0.9999999999769539; 0.9999999999999999 0.9999999999989159]
344,5826,300,-32.351231580241524,[-0.999999999999945 0.9999999999999724; 0.9999999999999565 0.9999948356333326; -0.15003049474678928 0.050688423304472034; 0.42276652902606054 -0.9999999999994147; -1.0 -0.9999999999999891; 0.9999999999999977 -0.9999998186183083; 0.9999957268834464 -0.15958728014268767; -0.6845027763292657 0.9634769225384214; 0.551641113477977 0.9998679628703803; -0.9999961415613592 -0.5930270184144453]
345,639,300,-32.24016697160586,[0.9999995162685542 -0.9870709933100356; 0.6000636109499033 -0.9999999999737351; -0.9974375998532762 -0.6774626595879788; 0.9999998618782849 0.49696618510201196; -0.9999828321487239 -1.0; 0.13095155817026818 0.9347327662921631; 0.9822789308609841 0.9999971734009596; -0.1082147699720941 -0.09801111155169794; -0.9673820130210935 0.6164473900554409; -0.9999928175141735 0.9999950803216362]
346,405,300,-31.594956569590433,[0.06740051325158714 -0.18934172935735172; -0.6740550014054297 -0.8986428808841642; 0.9999964905050249 -0.9998913994098588; -0.9998369057255218 -0.9969057541270246; 0.9999995290086208 0.9999220079655823; 0.9988568139565138 0.5001859440996844; -0.9998629875308569 0.4803525040959772; -0.9348112002062313 0.9976971269205596; 0.9876989609768162 -0.6999022242065361; 0.008582407612953508 0.9931565691513564]
347,1975,300,-32.840791249623656,[-0.3340929671649332 -0.9999960421095685; 0.03194712921537866 0.05764800666425084; 1.0 -0.583403838935909; 0.9999999999880186 0.9999999999982099; 0.7257747138640617 0.8862814366542827; -1.0 -0.31601610807338854; -0.9999999999886067 1.0; -0.9999999999995521 -1.0; -0.5892377090179824 1.0; 0.9999999999814652 -0.9999999999988426]
348,1971,300,-32.72142741210292,[0.35021693757580025 -0.9999999999584134; 0.9999999999999927 -0.9999996597463284; -0.9999999999972708 -0.5983306682342683; -0.9999999998371734 -0.9999999999253346; 0.577452898289711 0.991194270334889; 0.9999999999997766 0.9602693239682292; -0.8251858224205711 0.7831733164664588; -0.1446342091168746 0.05429808697761208; 0.9999592185002601 -0.277789565226116; -0.9999999998589936 0.9999999999567193]
349,3801,300,-32.829037225555936,[-0.9999848914681287 0.5942060873751666; 0.3029380464928274 0.9996674381707076; 0.5819382480693225 -0.9996983787794357; 0.9999999997928805 -0.999999992255905; -0.0654717532066819 0.031881196036746426; 0.99999999995527 0.35650834967860134; -0.8773675519316112 -0.730572745914639; -0.9999986381211329 1.0; -0.9999999999815108 -0.9999999994227712; 0.9998738324146835 0.9999999995976497]
350,2306,300,-32.23959618871085,[-0.9999999999999989 -0.9999999999999569; -0.8751654672297798 -0.7170705912475158; 0.9999999999453748 -0.9748038510414885; -0.9999999999998856 0.9999999999995168; -0.09171168662140418 -0.00830808939081459; 0.5126201150946117 -0.9999999998840002; 0.9997320381270283 0.036802005280691136; -0.9907053020978959 0.6119688437000826; 0.4849517298003551 0.9999999999999976; 0.9999999999999971 0.9803755677177582]
351,4301,300,-32.696647244556225,[0.3345954967553892 0.9999199697131225; -0.08396983959123826 -0.18037801215540866; 0.9951820538588619 0.2950081802388635; -0.9999995581209123 1.0; -0.9999999593764252 0.5767203677479105; 0.9999999999999896 0.999999999999995; -0.9999999999999999 -0.9999999999999968; 0.5940049918550433 -0.9980854500375447; -0.7016039325703161 -0.9303195921216352; 1.0 -0.999999999999977]
352,1707,300,-32.22451809694817,[0.9995238895492538 0.9999999430589855; -0.5020826077017393 0.9999994883823441; -0.573489041696297 -0.9999945631045731; 0.0534910609984307 -0.021199682355638783; -0.9999995597558425 -0.9988850173971646; 0.9999908152556748 -1.0; -0.9999924863213905 0.9958186776037773; -0.9502578976832154 0.10586438091683131; 0.6712654017833335 -0.9999904124406617; 0.9973222220043392 0.6025313759928198]
353,1334,300,-32.471124960503474,[-0.9999999637568348 0.999999908839666; -0.7082916445379533 0.8984119369551647; 0.9999988208489176 0.9968042958116958; 0.6059370830389743 0.9999999351463328; -0.02898627520179469 0.11915955223334056; 0.9999999955617991 -0.9999999977590294; -0.9613370831100417 -0.9999998615931001; -0.9999999999929218 -0.5880055507754759; 0.9997766463236862 -0.41859531832652624; 0.26505699453804005 -0.9520918508785153]
354,3891,300,-32.473702158283984,[-1.0 -0.9999999999997863; 0.19938540695713416 0.11222508677297856; -0.5933346344207489 0.9700307297074442; -0.9999999999999997 0.9999999999995348; -0.3699333104018611 -0.9999999999999973; 0.9999999999999974 -0.9999999999999998; -0.9999179928055669 -0.23501630046734556; 0.9999999999999977 0.9999999999999997; 0.9799227047956587 -0.6042592132244484; 0.6727360652471324 0.9915971728360754]
355,3576,300,-32.50909949401437,[0.9975054288227783 0.2391829088752319; -0.9999999999985751 -1.0; -0.999999999999509 0.9999999999239134; -0.7200510901905327 -0.9058918018917588; -0.16801937563245048 -0.045207855431274535; -0.99538921256025 0.5993666032641508; 1.0 -0.9759402974183425; 0.5644434496607452 -0.9999999924813299; 0.376937697712551 0.9999999999994911; 1.0 0.9999987941545633]
356,2956,300,-31.864131688291817,[-0.9788651263223895 0.6988051503495905; -0.01005345583142306 -0.9931922346481015; 0.9999999688489466 -0.48593790105989165; -0.04644255511677902 0.36294507317978214; 0.9999999966572641 0.9999999979454665; 0.9997385907357791 -0.9999999999801825; -0.9905705739162824 -0.9999999485117996; 0.6159203350397103 0.9930804292616086; -0.999999854703986 -0.49586741496464304; -0.9999999061658841 0.9999999968329487]
357,6440,300,-31.495282878662906,[-0.9863428093782541 -0.9999996363348685; -0.07712740578732029 0.5202622072218599; 0.999978548040062 -0.520041296245787; -0.9999993464042874 0.7102320599854448; -0.07824929180159446 -0.9802588838478017; 0.6621651677940069 0.9470596229132595; -0.9999811155768329 -0.48627451224251833; 0.9999494633000133 -0.9999984272112807; -0.9999665690648347 0.9999933734903571; 0.999989005453695 0.9999996471424452]
358,7489,300,-32.58376516989802,[-0.9999999999999983 -0.9999999999999973; 0.9997803076780792 0.2710371446222013; 0.9999999999999999 0.9999999999999994; 0.6229221002039903 -0.954615892428484; 0.9999999999999954 -1.0; -0.9999999999999841 0.9999999999999993; -0.9734481401794269 0.6019747755233057; -0.6684135896360547 -0.9842974128549922; -0.06567766718199058 -0.1011915873979318; 0.3602890561596789 0.9999999999175739]
359,3054,300,-33.26620904842765,[-0.6557611059965035 -0.9999999999958831; -0.8146588333376639 -0.002587631126406226; 0.9999999999955365 0.6478186582131692; 0.6935759101218236 -0.9999999702547849; 0.12547118891341108 -0.040561572887638245; -0.9999999999994463 -0.9999999998460792; -0.9999999999948149 0.9635930054958146; -0.6308565846092707 0.9999999999999672; 0.7438839900782269 0.9738528533780867; 1.0 -0.9999895470058066]
360,6045,300,-32.73156029739364,[-0.999999999999999 -0.9999999999999997; -0.9924188993879711 1.0; 0.9943144749139332 1.0; 0.9999999999999997 -0.9883101403996161; -0.047517331096449296 -0.13253945763675215; -0.999999999999997 0.5786116493820974; 0.9999999999999997 0.323088698437864; 0.5894044452468701 -0.9999999999999966; 0.3101861167633184 0.9999999999999999; -0.8452313408001242 -0.7652808723849306]
361,954,300,-32.35297457723317,[1.0 0.9999999812742528; 0.08571149527666842 -0.060056445103394945; -0.9973167493720803 0.37710215005472186; 0.9999998888783362 -0.9999999243372677; -0.5839342267191855 -0.998857200484791; -0.2591053489866926 0.9999992582321765; -0.9999674890934842 0.9999995543944026; 0.8887513312261986 0.6853262717444395; -0.999997489466022 -0.9922152339484466; 0.9998000051330261 -0.6511502853603558]
